                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 6.763068E-03  1.7960E+04
 6.864010E-03  1.7147E+04
 6.871351E-03  1.7090E+04
 6.976524E-03  1.6297E+04
 7.004571E-03  1.6094E+04
 7.046640E-03  8.2638E+04
 7.151814E-03  7.9014E+04
 1.069000E-02  7.7220E+04
 1.142761E-02  9.2123E+04
 1.221612E-02  1.1049E+05
 1.305903E-02  1.3168E+05
 1.396010E-02  1.5453E+05
 1.492335E-02  1.7731E+05
 1.595306E-02  1.9792E+05
 1.705382E-02  2.1416E+05
 1.823053E-02  2.2415E+05
 1.948844E-02  2.2673E+05
 2.083314E-02  2.2163E+05
 2.227063E-02  2.0957E+05
 2.380730E-02  1.9197E+05
 2.545001E-02  1.7071E+05
 2.720606E-02  1.4773E+05
 2.908327E-02  1.2474E+05
 3.109002E-02  1.0307E+05
 3.323523E-02  8.3640E+04
 3.552846E-02  6.6912E+04
 3.797993E-02  5.2957E+04
 3.812200E-02  5.2256E+04
 3.870550E-02  4.9484E+04
 3.886110E-02  4.8775E+04
 3.909450E-02  1.0129E+05
 3.967800E-02  9.4900E+04
 4.060054E-02  8.5773E+04
 4.340198E-02  6.4011E+04
 4.639671E-02  4.8345E+04
 4.959809E-02  3.7096E+04
 5.302035E-02  2.8898E+04
 5.667876E-02  2.2848E+04
 6.058959E-02  1.8335E+04
 6.477028E-02  1.4934E+04
 6.703200E-02  1.3516E+04
 6.805800E-02  1.2948E+04
 6.833160E-02  1.2804E+04
 6.874200E-02  1.3698E+04
 6.923942E-02  1.3455E+04
 6.976800E-02  1.3206E+04
 7.401695E-02  1.1508E+04
 7.912411E-02  1.0005E+04
 8.458368E-02  8.8237E+03
 9.041995E-02  7.8815E+03
 9.665893E-02  7.1182E+03
 1.033284E-01  6.4898E+03
 1.104581E-01  5.9629E+03
 1.180797E-01  5.5135E+03
 1.262272E-01  5.1229E+03
 1.349368E-01  4.7982E+03
 1.442475E-01  4.5259E+03
 1.542005E-01  4.2759E+03
 1.648404E-01  4.0427E+03
 1.762144E-01  3.8218E+03
 1.883732E-01  3.6107E+03
 2.013709E-01  3.4075E+03
 2.152655E-01  3.2109E+03
 2.301188E-01  3.0205E+03
 2.459970E-01  2.8356E+03
