                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.849410E-02  8.6550E+04
 1.877013E-02  8.1955E+04
 1.948844E-02  7.1371E+04
 2.083314E-02  5.5808E+04
 2.227063E-02  4.3547E+04
 2.380730E-02  3.3941E+04
 2.468140E-02  2.9665E+04
 2.505918E-02  2.8031E+04
 2.515992E-02  2.7615E+04
 2.531103E-02  6.4526E+04
 2.545001E-02  6.3126E+04
 2.568880E-02  6.0808E+04
 2.720606E-02  4.8347E+04
 2.908327E-02  3.7260E+04
 3.109002E-02  2.9222E+04
 3.323523E-02  2.3247E+04
 3.552846E-02  1.8700E+04
 3.797993E-02  1.5172E+04
 3.965432E-02  1.3300E+04
 4.026127E-02  1.2705E+04
 4.042313E-02  1.2552E+04
 4.060054E-02  1.3514E+04
 4.066591E-02  1.3446E+04
 4.127286E-02  1.2837E+04
 4.340198E-02  1.0987E+04
 4.639671E-02  8.9737E+03
 4.959809E-02  7.3695E+03
 5.302035E-02  6.0765E+03
 5.667876E-02  5.0256E+03
 6.058959E-02  4.1671E+03
 6.477028E-02  3.4639E+03
 6.923942E-02  2.8873E+03
 7.401695E-02  2.4142E+03
 7.540014E-02  2.2987E+03
 7.655423E-02  2.2087E+03
 7.686198E-02  2.1856E+03
 7.732361E-02  3.6115E+04
 7.847770E-02  3.5415E+04
 7.912411E-02  3.5033E+04
 8.147337E-02  3.3710E+04
 8.272042E-02  3.3044E+04
 8.305296E-02  3.2871E+04
 8.355178E-02  5.1408E+04
 8.458368E-02  5.0787E+04
 8.479882E-02  5.0659E+04
 9.041995E-02  4.5962E+04
 9.665893E-02  3.8708E+04
 1.033284E-01  2.9961E+04
 1.104581E-01  2.1874E+04
 1.180797E-01  1.5429E+04
 1.262272E-01  1.0730E+04
 1.349368E-01  7.4807E+03
 1.442475E-01  5.2943E+03
 1.542005E-01  3.8377E+03
 1.599698E-01  3.2546E+03
 1.624183E-01  3.0486E+03
 1.630713E-01  2.9972E+03
 1.640507E-01  4.1157E+03
 1.648404E-01  4.0466E+03
 1.664992E-01  3.9079E+03
 1.762144E-01  3.2437E+03
 1.883732E-01  2.6683E+03
 2.013709E-01  2.2549E+03
 2.020480E-01  2.2374E+03
 2.051405E-01  2.1613E+03
 2.059652E-01  2.1420E+03
 2.072023E-01  2.7285E+03
 2.102948E-01  2.6269E+03
 2.152655E-01  2.4790E+03
 2.301188E-01  2.1278E+03
 2.459970E-01  1.8639E+03
 2.560302E-01  1.7376E+03
 2.599490E-01  1.6947E+03
 2.609940E-01  1.6838E+03
 2.625616E-01  1.8079E+03
 2.629708E-01  1.8037E+03
 2.664804E-01  1.7691E+03
 2.811158E-01  1.6449E+03
 2.891658E-01  1.5882E+03
 2.935918E-01  1.5598E+03
 2.947720E-01  1.5525E+03
 2.965424E-01  1.6635E+03
 2.978648E-01  1.6642E+03
 3.005128E-01  1.6677E+03
 3.009684E-01  1.6686E+03
 3.024240E-01  1.6722E+03
 3.036397E-01  1.6760E+03
 3.054634E-01  1.7745E+03
 3.100226E-01  1.8228E+03
 3.212482E-01  2.0255E+03
 3.434143E-01  2.8992E+03
 3.671099E-01  4.4639E+03
 3.924405E-01  6.5475E+03
 4.195189E-01  8.7474E+03
 4.484657E-01  1.0618E+04
 4.794098E-01  1.1857E+04
 5.0000000E-01  1.2266E+04
 5.0250000E-01  1.2296E+04
 5.0501250E-01  1.2322E+04
 5.0753756E-01  1.2345E+04
 5.1007525E-01  1.2363E+04
 5.1262563E-01  1.2378E+04
 5.1518875E-01  1.2390E+04
 5.1776470E-01  1.2398E+04
 5.2035352E-01  1.2402E+04
 5.2295529E-01  1.2403E+04
 5.2557007E-01  1.2401E+04
 5.2819792E-01  1.2395E+04
 5.3083891E-01  1.2387E+04
 5.3349310E-01  1.2375E+04
 5.3616057E-01  1.2360E+04
 5.3884137E-01  1.2342E+04
 5.4153558E-01  1.2321E+04
 5.4424325E-01  1.2298E+04
 5.4696447E-01  1.2271E+04
 5.4969929E-01  1.2242E+04
 5.5244779E-01  1.2211E+04
 5.5521003E-01  1.2177E+04
 5.5798608E-01  1.2140E+04
 5.6077601E-01  1.2102E+04
 5.6357989E-01  1.2060E+04
 5.6639779E-01  1.2017E+04
 5.6922978E-01  1.1972E+04
 5.7207593E-01  1.1924E+04
 5.7493630E-01  1.1875E+04
 5.7781099E-01  1.1824E+04
 5.8070004E-01  1.1770E+04
 5.8360354E-01  1.1716E+04
 5.8652156E-01  1.1659E+04
 5.8945417E-01  1.1601E+04
 5.9240144E-01  1.1541E+04
 5.9536345E-01  1.1480E+04
 5.9834026E-01  1.1418E+04
 6.0133196E-01  1.1354E+04
 6.0433862E-01  1.1289E+04
 6.0736032E-01  1.1222E+04
 6.1039712E-01  1.1155E+04
 6.1344910E-01  1.1086E+04
 6.1651635E-01  1.1017E+04
 6.1959893E-01  1.0946E+04
 6.2269693E-01  1.0875E+04
 6.2581041E-01  1.0803E+04
 6.2893946E-01  1.0729E+04
 6.3208416E-01  1.0656E+04
 6.3524458E-01  1.0581E+04
 6.3664076E-01  1.0548E+04
 6.3735929E-01  1.1414E+04
 6.3842080E-01  1.1389E+04
 6.4161291E-01  1.1315E+04
 6.4482097E-01  1.1241E+04
 6.4804508E-01  1.1166E+04
 6.5128530E-01  1.1091E+04
 6.5454173E-01  1.1016E+04
 6.5781444E-01  1.0940E+04
 6.6110351E-01  1.0863E+04
 6.6440903E-01  1.0787E+04
 6.6773107E-01  1.0710E+04
 6.7106973E-01  1.0633E+04
 6.7442508E-01  1.0556E+04
 6.7451800E-01  1.0554E+04
 6.7528199E-01  1.1045E+04
 6.7779720E-01  1.0989E+04
 6.8118619E-01  1.0913E+04
 6.8459212E-01  1.0837E+04
 6.8801508E-01  1.0761E+04
 6.9145515E-01  1.0685E+04
 6.9491243E-01  1.0609E+04
 6.9838699E-01  1.0533E+04
 7.0187893E-01  1.0457E+04
 7.0538832E-01  1.0381E+04
 7.0891526E-01  1.0306E+04
 7.1245984E-01  1.0230E+04
 7.1602214E-01  1.0154E+04
 7.1960225E-01  1.0078E+04
 7.2320026E-01  1.0003E+04
 7.2681626E-01  9.9273E+03
 7.3045034E-01  9.8520E+03
 7.3410260E-01  9.7769E+03
 7.3777311E-01  9.7019E+03
 7.4146197E-01  9.6272E+03
 7.4516928E-01  9.5526E+03
 7.4889513E-01  9.4782E+03
 7.5263961E-01  9.4040E+03
 7.5640280E-01  9.3300E+03
 7.6018482E-01  9.2562E+03
 7.6398574E-01  9.1825E+03
 7.6780567E-01  9.1092E+03
 7.7164470E-01  9.0360E+03
 7.7550292E-01  8.9631E+03
 7.7938044E-01  8.8905E+03
 7.8327734E-01  8.8182E+03
 7.8719373E-01  8.7462E+03
 7.9112969E-01  8.6746E+03
 7.9508534E-01  8.6032E+03
 7.9906077E-01  8.5322E+03
 8.0305607E-01  8.4616E+03
 8.0707135E-01  8.3913E+03
 8.1110671E-01  8.3214E+03
 8.1516224E-01  8.2518E+03
 8.1923806E-01  8.1827E+03
 8.2333425E-01  8.1140E+03
 8.2745092E-01  8.0457E+03
 8.3158817E-01  7.9778E+03
 8.3574611E-01  7.9103E+03
 8.3992484E-01  7.8433E+03
 8.4412447E-01  7.7767E+03
 8.4834509E-01  7.7105E+03
 8.5258682E-01  7.6449E+03
 8.5684975E-01  7.5796E+03
 8.6113400E-01  7.5148E+03
 8.6543967E-01  7.4505E+03
 8.6976687E-01  7.3865E+03
 8.7411570E-01  7.3228E+03
 8.7848628E-01  7.2595E+03
 8.8287871E-01  7.1966E+03
 8.8729310E-01  7.1343E+03
 8.8919009E-01  7.1077E+03
 8.9080989E-01  7.5334E+03
 8.9172957E-01  7.5202E+03
 8.9618822E-01  7.4568E+03
 9.0066916E-01  7.3939E+03
 9.0517250E-01  7.3315E+03
 9.0969837E-01  7.2695E+03
 9.1424686E-01  7.2080E+03
 9.1881809E-01  7.1470E+03
 9.2341218E-01  7.0865E+03
 9.2802924E-01  7.0265E+03
 9.3266939E-01  6.9669E+03
 9.3733274E-01  6.9078E+03
 9.4201940E-01  6.8492E+03
 9.4672950E-01  6.7911E+03
 9.5146315E-01  6.7335E+03
 9.5622046E-01  6.6764E+03
 9.6100156E-01  6.6197E+03
 9.6580657E-01  6.5635E+03
 9.7063560E-01  6.5079E+03
 9.7548878E-01  6.4526E+03
 9.8036623E-01  6.3979E+03
 9.8526806E-01  6.3437E+03
 9.9019440E-01  6.2899E+03
 9.9514537E-01  6.2365E+03
 1.0001211E+00  6.1836E+03
 1.0051217E+00  6.1281E+03
 1.0101473E+00  6.0729E+03
 1.0151980E+00  6.0182E+03
 1.0202740E+00  5.9639E+03
 1.0253754E+00  5.9100E+03
 1.0305023E+00  5.8565E+03
 1.0356548E+00  5.8034E+03
 1.0408331E+00  5.7507E+03
 1.0460372E+00  5.6985E+03
 1.0512674E+00  5.6466E+03
 1.0565238E+00  5.5952E+03
 1.0618064E+00  5.5442E+03
 1.0671154E+00  5.4936E+03
 1.0724510E+00  5.4435E+03
 1.0778132E+00  5.3934E+03
 1.0789287E+00  5.3827E+03
 1.0810714E+00  5.4409E+03
 1.0832023E+00  5.4205E+03
 1.0886183E+00  5.3689E+03
 1.0940614E+00  5.3178E+03
 1.0995317E+00  5.2672E+03
 1.1050294E+00  5.2170E+03
 1.1105545E+00  5.1673E+03
 1.1161073E+00  5.1180E+03
 1.1216878E+00  5.0692E+03
 1.1272963E+00  5.0208E+03
 1.1329328E+00  4.9729E+03
 1.1385974E+00  4.9257E+03
 1.1442904E+00  4.8781E+03
 1.1500119E+00  4.8305E+03
 1.1557619E+00  4.7833E+03
 1.1615407E+00  4.7366E+03
 1.1673484E+00  4.6904E+03
 1.1731852E+00  4.6446E+03
 1.1790511E+00  4.5993E+03
 1.1849464E+00  4.5515E+03
 1.1908711E+00  4.5035E+03
 1.1968254E+00  4.4561E+03
 1.2028096E+00  4.4092E+03
 1.2088236E+00  4.3629E+03
 1.2148677E+00  4.3171E+03
 1.2209421E+00  4.2696E+03
 1.2270468E+00  4.2223E+03
 1.2331820E+00  4.1756E+03
 1.2393479E+00  4.1295E+03
 1.2455447E+00  4.0840E+03
 1.2517724E+00  4.0390E+03
 1.2580312E+00  3.9946E+03
 1.2643214E+00  3.9507E+03
 1.2675407E+00  3.9286E+03
 1.2704594E+00  3.9877E+03
 1.2706430E+00  3.9864E+03
 1.2769962E+00  3.9433E+03
 1.2833812E+00  3.9007E+03
 1.2897981E+00  3.8587E+03
 1.2962471E+00  3.8171E+03
 1.3027283E+00  3.7760E+03
 1.3092420E+00  3.7355E+03
 1.3157882E+00  3.6954E+03
 1.3223671E+00  3.6558E+03
 1.3289790E+00  3.6167E+03
 1.3356239E+00  3.5781E+03
 1.3423020E+00  3.5399E+03
 1.3490135E+00  3.5021E+03
 1.3557586E+00  3.4648E+03
 1.3625374E+00  3.4280E+03
 1.3693500E+00  3.3916E+03
 1.3761968E+00  3.3556E+03
 1.3830778E+00  3.3201E+03
 1.3899932E+00  3.2849E+03
 1.3969431E+00  3.2502E+03
 1.4039278E+00  3.2159E+03
 1.4109475E+00  3.1819E+03
 1.4180022E+00  3.1483E+03
 1.4250922E+00  3.1150E+03
 1.4322177E+00  3.0822E+03
 1.4393788E+00  3.0497E+03
 1.4465757E+00  3.0176E+03
 1.4538086E+00  2.9856E+03
 1.4610776E+00  2.9540E+03
 1.4683830E+00  2.9228E+03
 1.4757249E+00  2.8920E+03
 1.4831035E+00  2.8615E+03
 1.4905190E+00  2.8314E+03
 1.4979716E+00  2.8016E+03
 1.5054615E+00  2.7721E+03
 1.5129888E+00  2.7428E+03
 1.5205537E+00  2.7138E+03
 1.5281565E+00  2.6851E+03
 1.5357973E+00  2.6567E+03
 1.5434763E+00  2.6287E+03
 1.5511937E+00  2.6010E+03
 1.5589496E+00  2.5736E+03
 1.5667444E+00  2.5464E+03
 1.5745781E+00  2.5195E+03
 1.5824510E+00  2.4929E+03
 1.5903633E+00  2.4666E+03
 1.5983151E+00  2.4407E+03
 1.6063066E+00  2.4150E+03
 1.6143382E+00  2.3896E+03
 1.6224099E+00  2.3645E+03
 1.6305219E+00  2.3397E+03
 1.6386745E+00  2.3152E+03
 1.6468679E+00  2.2909E+03
 1.6551022E+00  2.2670E+03
 1.6633777E+00  2.2432E+03
 1.6716946E+00  2.2198E+03
 1.6800531E+00  2.1966E+03
 1.6884534E+00  2.1736E+03
 1.6968956E+00  2.1510E+03
 1.7053801E+00  2.1286E+03
 1.7139070E+00  2.1064E+03
 1.7224766E+00  2.0845E+03
 1.7310889E+00  2.0629E+03
 1.7397444E+00  2.0415E+03
 1.7484431E+00  2.0203E+03
 1.7571853E+00  1.9994E+03
 1.7659712E+00  1.9787E+03
 1.7748011E+00  1.9583E+03
 1.7836751E+00  1.9380E+03
 1.7925935E+00  1.9181E+03
 1.8015565E+00  1.8983E+03
 1.8105642E+00  1.8788E+03
 1.8196171E+00  1.8595E+03
 1.8287151E+00  1.8404E+03
 1.8378587E+00  1.8215E+03
 1.8470480E+00  1.8028E+03
 1.8562833E+00  1.7844E+03
 1.8655647E+00  1.7661E+03
 1.8748925E+00  1.7481E+03
 1.8842670E+00  1.7302E+03
 1.8936883E+00  1.7126E+03
 1.9031567E+00  1.6952E+03
 1.9126725E+00  1.6779E+03
 1.9222359E+00  1.6609E+03
 1.9318471E+00  1.6440E+03
 1.9415063E+00  1.6274E+03
 1.9512138E+00  1.6109E+03
 1.9609699E+00  1.5946E+03
 1.9707747E+00  1.5785E+03
 1.9806286E+00  1.5625E+03
 1.9905318E+00  1.5468E+03
 2.0004844E+00  1.5312E+03
 2.0104868E+00  1.5158E+03
 2.0205393E+00  1.5006E+03
 2.0306420E+00  1.4855E+03
 2.0407952E+00  1.4706E+03
 2.0509992E+00  1.4559E+03
 2.0612542E+00  1.4413E+03
 2.0715604E+00  1.4269E+03
 2.0819182E+00  1.4127E+03
 2.0923278E+00  1.3986E+03
 2.1027895E+00  1.3847E+03
 2.1133034E+00  1.3709E+03
 2.1238699E+00  1.3573E+03
 2.1344893E+00  1.3438E+03
 2.1451617E+00  1.3305E+03
 2.1558875E+00  1.3173E+03
 2.1666670E+00  1.3042E+03
 2.1775003E+00  1.2913E+03
 2.1883878E+00  1.2784E+03
 2.1993297E+00  1.2658E+03
 2.2103264E+00  1.2532E+03
 2.2213780E+00  1.2408E+03
 2.2324849E+00  1.2285E+03
 2.2436473E+00  1.2164E+03
 2.2548656E+00  1.2044E+03
 2.2661399E+00  1.1925E+03
 2.2774706E+00  1.1808E+03
 2.2888579E+00  1.1692E+03
 2.3003022E+00  1.1577E+03
 2.3118037E+00  1.1463E+03
 2.3233628E+00  1.1351E+03
 2.3349796E+00  1.1240E+03
 2.3466545E+00  1.1130E+03
 2.3583878E+00  1.1021E+03
 2.3701797E+00  1.0914E+03
 2.3820306E+00  1.0807E+03
 2.3939407E+00  1.0702E+03
 2.4059104E+00  1.0598E+03
 2.4179400E+00  1.0495E+03
 2.4300297E+00  1.0393E+03
 2.4421798E+00  1.0292E+03
 2.4543907E+00  1.0193E+03
 2.4666627E+00  1.0094E+03
 2.4789960E+00  9.9965E+02
 2.4913910E+00  9.9000E+02
 2.5038479E+00  9.8045E+02
 2.5163672E+00  9.7101E+02
 2.5289490E+00  9.6167E+02
 2.5415938E+00  9.5242E+02
 2.5543017E+00  9.4300E+02
 2.5670732E+00  9.3341E+02
 2.5799086E+00  9.2394E+02
 2.5928082E+00  9.1457E+02
 2.6057722E+00  9.0531E+02
 2.6188011E+00  8.9614E+02
 2.6318951E+00  8.8708E+02
 2.6450545E+00  8.7813E+02
 2.6582798E+00  8.6927E+02
 2.6715712E+00  8.6050E+02
 2.6849291E+00  8.5184E+02
 2.6983537E+00  8.4327E+02
 2.7118455E+00  8.3452E+02
 2.7254047E+00  8.2583E+02
 2.7390317E+00  8.1725E+02
 2.7527269E+00  8.0876E+02
 2.7664905E+00  8.0036E+02
 2.7803230E+00  7.9206E+02
 2.7942246E+00  7.8386E+02
 2.8081957E+00  7.7574E+02
 2.8222367E+00  7.6772E+02
 2.8363479E+00  7.5979E+02
 2.8505296E+00  7.5195E+02
 2.8647823E+00  7.4419E+02
 2.8791062E+00  7.3653E+02
 2.8935017E+00  7.2894E+02
 2.9079692E+00  7.2145E+02
 2.9225091E+00  7.1404E+02
 2.9371216E+00  7.0670E+02
 2.9518072E+00  6.9946E+02
 2.9665662E+00  6.9229E+02
 2.9813991E+00  6.8520E+02
 2.9963061E+00  6.7819E+02
 3.0112876E+00  6.7014E+02
 3.0263440E+00  6.6182E+02
 3.0414758E+00  6.5361E+02
 3.0566831E+00  6.4552E+02
 3.0719666E+00  6.3753E+02
 3.0873264E+00  6.2963E+02
 3.1027630E+00  6.2184E+02
 3.1182768E+00  6.1415E+02
 3.1338682E+00  6.0657E+02
 3.1495376E+00  5.9909E+02
 3.1652853E+00  5.9171E+02
 3.1811117E+00  5.8443E+02
 3.1970172E+00  5.7725E+02
 3.2130023E+00  5.7017E+02
 3.2180698E+00  5.6795E+02
 3.2199304E+00  1.4609E+03
 3.2290673E+00  1.4499E+03
 3.2452127E+00  1.4308E+03
 3.2614387E+00  1.4120E+03
 3.2777459E+00  1.3934E+03
 3.2941347E+00  1.3751E+03
 3.3106053E+00  1.3570E+03
 3.3271584E+00  1.3392E+03
 3.3437941E+00  1.3216E+03
 3.3605131E+00  1.3043E+03
 3.3691316E+00  1.2955E+03
 3.3712683E+00  1.8117E+03
 3.3773157E+00  1.8049E+03
 3.3942023E+00  1.7860E+03
 3.4111733E+00  1.7675E+03
 3.4282291E+00  1.7491E+03
 3.4453703E+00  1.7310E+03
 3.4625971E+00  1.7131E+03
 3.4799101E+00  1.6954E+03
 3.4973097E+00  1.6780E+03
 3.5147962E+00  1.6608E+03
 3.5323702E+00  1.6438E+03
 3.5500321E+00  1.6248E+03
 3.5677822E+00  1.6054E+03
 3.5856211E+00  1.5860E+03
 3.6035492E+00  1.5667E+03
 3.6215670E+00  1.5474E+03
 3.6396748E+00  1.5283E+03
 3.6578732E+00  1.5093E+03
 3.6761626E+00  1.4904E+03
 3.6945434E+00  1.4716E+03
 3.7130161E+00  1.4530E+03
 3.7315812E+00  1.4345E+03
 3.7502391E+00  1.4161E+03
 3.7689903E+00  1.3979E+03
