                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  1.6202E+05
 1.142761E-02  1.5630E+05
 1.221612E-02  1.4519E+05
 1.305903E-02  1.2998E+05
 1.396010E-02  1.1232E+05
 1.492335E-02  9.3901E+04
 1.595306E-02  7.6157E+04
 1.705382E-02  6.0092E+04
 1.823053E-02  4.6295E+04
 1.948844E-02  3.4973E+04
 2.083314E-02  2.6017E+04
 2.227063E-02  1.9137E+04
 2.380730E-02  1.3972E+04
 2.545001E-02  1.0161E+04
 2.720606E-02  7.3841E+03
 2.812600E-02  6.3023E+03
 2.855650E-02  5.8640E+03
 2.867130E-02  5.7536E+03
 2.884350E-02  1.2635E+05
 2.908327E-02  1.2192E+05
 2.927400E-02  1.1853E+05
 3.109002E-02  9.1486E+04
 3.323523E-02  6.8632E+04
 3.552846E-02  5.1432E+04
 3.797993E-02  3.8671E+04
 4.060054E-02  2.9287E+04
 4.340198E-02  2.2413E+04
 4.639671E-02  1.7374E+04
 4.959809E-02  1.3666E+04
 5.027400E-02  1.3041E+04
 5.104350E-02  1.2384E+04
 5.124870E-02  1.2217E+04
 5.155650E-02  1.2989E+04
 5.232600E-02  1.2433E+04
 5.302035E-02  1.1970E+04
 5.667876E-02  1.0007E+04
 6.058959E-02  8.5459E+03
 6.477028E-02  7.4380E+03
 6.923942E-02  6.5850E+03
 7.401695E-02  5.9166E+03
 7.912411E-02  5.3889E+03
 8.458368E-02  4.9609E+03
 9.041995E-02  4.6039E+03
 9.665893E-02  4.2998E+03
 1.033284E-01  4.0351E+03
 1.104581E-01  3.8007E+03
 1.180797E-01  3.5893E+03
 1.262272E-01  3.3960E+03
 1.349368E-01  3.2166E+03
 1.442475E-01  3.0480E+03
 1.542005E-01  2.8880E+03
 1.648404E-01  2.7349E+03
 1.762144E-01  2.5876E+03
 1.764000E-01  2.5854E+03
 1.787520E-01  2.5567E+03
 1.791000E-01  2.5525E+03
 1.798200E-01  2.5439E+03
 1.809000E-01  5.9074E+03
 1.814880E-01  5.9754E+03
 1.822176E-01  6.0618E+03
 1.833120E-01  8.4626E+03
 1.836000E-01  8.5227E+03
 1.860480E-01  9.0571E+03
 1.883732E-01  9.6059E+03
 2.013709E-01  1.3507E+04
 2.152655E-01  1.8340E+04
 2.301188E-01  2.3004E+04
 2.459970E-01  2.6798E+04
 2.629708E-01  2.9276E+04
 2.811158E-01  3.0308E+04
 3.005128E-01  3.0024E+04
 3.212482E-01  2.8704E+04
 3.238900E-01  2.8487E+04
 3.288475E-01  2.8058E+04
 3.301695E-01  2.7939E+04
 3.321525E-01  3.0637E+04
 3.373160E-01  3.0144E+04
 3.424790E-01  2.9634E+04
 3.434143E-01  2.9540E+04
 3.438558E-01  2.9496E+04
 3.459210E-01  3.0488E+04
 3.510840E-01  2.9958E+04
 3.671099E-01  2.8281E+04
 3.924405E-01  2.5640E+04
 4.195189E-01  2.2976E+04
 4.216940E-01  2.2772E+04
 4.281485E-01  2.2177E+04
 4.298697E-01  2.2021E+04
 4.324515E-01  2.2765E+04
 4.389060E-01  2.2182E+04
 4.484657E-01  2.1349E+04
 4.794098E-01  1.8891E+04
 5.124891E-01  1.6633E+04
 5.478508E-01  1.4588E+04
 5.856525E-01  1.2751E+04
 6.260625E-01  1.1118E+04
 6.692609E-01  9.6742E+03
 7.154399E-01  8.4028E+03
 7.648052E-01  7.2826E+03
 8.175768E-01  6.2991E+03
 8.739896E-01  5.4403E+03
 9.342948E-01  4.6933E+03
 9.987612E-01  4.0455E+03
 1.067676E+00  3.4334E+03
 1.141345E+00  2.9158E+03
 1.220098E+00  2.4788E+03
 1.304285E+00  2.1099E+03
 1.394281E+00  1.7894E+03
 1.490486E+00  1.5144E+03
 1.593329E+00  1.2838E+03
 1.703269E+00  1.0900E+03
 1.820795E+00  9.2575E+02
 1.946430E+00  7.8713E+02
 2.080733E+00  6.7022E+02
 2.177854E+00  6.0095E+02
 2.211189E+00  5.7959E+02
 2.220078E+00  5.7408E+02
 2.224304E+00  2.3565E+03
 2.233412E+00  2.3283E+03
 2.260566E+00  2.2470E+03
 2.266746E+00  2.2291E+03
 2.295166E+00  2.1489E+03
 2.304393E+00  2.1238E+03
 2.318233E+00  2.9248E+03
 2.352834E+00  2.8037E+03
 2.377781E+00  2.7230E+03
 2.480968E+00  2.4304E+03
 2.518942E+00  2.3365E+03
 2.529068E+00  2.3125E+03
 2.541848E+00  2.6273E+03
