                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 2.401950E-02  1.0525E+04
 2.437800E-02  1.2539E+04
 2.545001E-02  2.0856E+04
 2.720606E-02  4.4523E+04
 2.908327E-02  7.8007E+04
 3.109002E-02  1.1301E+05
 3.323523E-02  1.4015E+05
 3.552846E-02  1.5334E+05
 3.797993E-02  1.5194E+05
 4.060054E-02  1.3942E+05
 4.340198E-02  1.2077E+05
 4.639671E-02  1.0035E+05
 4.959809E-02  8.1072E+04
 5.302035E-02  6.4398E+04
 5.667876E-02  5.0753E+04
 6.058959E-02  3.9976E+04
 6.477028E-02  3.1650E+04
 6.923942E-02  2.5296E+04
 7.401695E-02  2.0474E+04
 7.912411E-02  1.6819E+04
 8.458368E-02  1.4040E+04
 8.682800E-02  1.3139E+04
 8.815700E-02  1.2658E+04
 8.851140E-02  1.2536E+04
 8.904300E-02  1.9059E+04
 9.041995E-02  1.8236E+04
 9.665893E-02  1.5178E+04
 1.033284E-01  1.2907E+04
 1.104581E-01  1.1294E+04
 1.180797E-01  1.0115E+04
 1.262272E-01  9.2326E+03
 1.337700E-01  8.6354E+03
 1.349368E-01  8.5568E+03
 1.358175E-01  8.4996E+03
 1.363635E-01  8.4650E+03
 1.371825E-01  9.1826E+03
 1.392300E-01  9.0641E+03
 1.442475E-01  8.8049E+03
 1.542005E-01  8.3911E+03
 1.648404E-01  8.0422E+03
 1.762144E-01  7.7343E+03
 1.883732E-01  7.4512E+03
 2.013709E-01  7.1807E+03
 2.152655E-01  6.9143E+03
 2.301188E-01  6.6454E+03
 2.459970E-01  6.3703E+03
 2.629708E-01  6.0867E+03
 2.811158E-01  5.7940E+03
 3.005128E-01  5.4929E+03
 3.212482E-01  5.1849E+03
 3.434143E-01  4.8726E+03
 3.671099E-01  4.5583E+03
 3.924405E-01  4.2443E+03
 4.195189E-01  3.9340E+03
 4.484657E-01  3.6307E+03
 4.751040E-01  3.3440E+03
 4.794098E-01  3.3001E+03
 4.823760E-01  3.2702E+03
 4.834340E-01  3.2597E+03
 4.843152E-01  3.2509E+03
 4.872240E-01  1.8046E+04
 4.908335E-01  1.7769E+04
 4.928067E-01  1.7620E+04
 4.944960E-01  2.7307E+04
 4.957665E-01  2.7156E+04
 5.031660E-01  2.6300E+04
 5.124891E-01  2.5277E+04
 5.478508E-01  2.1884E+04
 5.856525E-01  1.8996E+04
 6.260625E-01  1.6512E+04
 6.692609E-01  1.4346E+04
 7.001120E-01  1.3035E+04
 7.108280E-01  1.2618E+04
 7.136856E-01  1.2510E+04
 7.154399E-01  1.4139E+04
 7.179720E-01  1.4039E+04
 7.286880E-01  1.3626E+04
 7.412720E-01  1.3163E+04
 7.526180E-01  1.2765E+04
 7.556436E-01  1.2662E+04
 7.601820E-01  1.3191E+04
 7.648052E-01  1.3035E+04
 7.715280E-01  1.2813E+04
 8.175768E-01  1.1429E+04
 8.661240E-01  1.0160E+04
 8.739896E-01  9.9724E+03
 8.793810E-01  9.8463E+03
 8.829162E-01  9.7649E+03
 8.882190E-01  1.0081E+04
 9.014760E-01  9.7821E+03
 9.342948E-01  9.0938E+03
 9.987612E-01  7.9344E+03
 1.067676E+00  6.8186E+03
 1.141345E+00  5.8565E+03
 1.220098E+00  5.0286E+03
 1.304285E+00  4.3041E+03
 1.394281E+00  3.6793E+03
 1.490486E+00  3.1462E+03
 1.593329E+00  2.6893E+03
 1.703269E+00  2.2990E+03
 1.820795E+00  1.9651E+03
 1.946430E+00  1.6804E+03
 2.080733E+00  1.4268E+03
 2.224304E+00  1.2124E+03
 2.377781E+00  1.0320E+03
 2.541848E+00  8.7986E+02
 2.717235E+00  7.5135E+02
 2.904724E+00  6.4200E+02
 3.105150E+00  5.4081E+02
 3.319406E+00  4.5080E+02
 3.548445E+00  3.7649E+02
 3.793288E+00  3.1462E+02
 3.850224E+00  3.0233E+02
 3.909156E+00  2.9033E+02
 3.924871E+00  2.8724E+02
 3.948444E+00  9.7734E+02
 4.007376E+00  9.3162E+02
 4.055024E+00  8.9671E+02
 4.072978E+00  8.8401E+02
 4.135319E+00  8.4255E+02
 4.151944E+00  8.3278E+02
 4.176880E+00  1.1437E+03
 4.239222E+00  1.0942E+03
 4.334821E+00  1.0249E+03
 4.375406E+00  9.9792E+02
 4.442377E+00  9.5698E+02
 4.460236E+00  9.4656E+02
 4.487024E+00  1.0769E+03
 4.553994E+00  1.0368E+03
 4.633924E+00  9.9231E+02
 4.953664E+00  8.4202E+02
 5.295467E+00  7.1432E+02
 5.660855E+00  6.0302E+02
 6.051453E+00  5.0768E+02
 6.469004E+00  4.2688E+02
 6.915365E+00  3.5893E+02
 7.392525E+00  3.0197E+02
 7.902609E+00  2.5424E+02
 8.447890E+00  2.1382E+02
 9.030794E+00  1.7940E+02
 9.653919E+00  1.4911E+02
 1.032004E+01  1.2408E+02
 1.103212E+01  1.0337E+02
 1.179334E+01  8.6205E+01
 1.260708E+01  7.1983E+01
 1.347697E+01  6.0177E+01
 1.440688E+01  5.0332E+01
 1.540095E+01  4.2136E+01
 1.646362E+01  3.5323E+01
 1.759961E+01  2.9587E+01
 1.881398E+01  2.4751E+01
 2.011215E+01  2.0669E+01
 2.149988E+01  1.7250E+01
 2.298338E+01  1.4418E+01
 2.456923E+01  1.2070E+01
 2.626450E+01  1.0119E+01
 2.807676E+01  8.4169E+00
 2.861610E+01  7.9817E+00
 2.905410E+01  7.6514E+00
 2.917090E+01  7.5665E+00
 2.934610E+01  4.3469E+01
 2.978410E+01  4.1774E+01
 3.001405E+01  4.0919E+01
 3.208502E+01  3.4275E+01
 3.429889E+01  2.8771E+01
 3.666551E+01  2.4171E+01
 3.919543E+01  2.0274E+01
 4.189992E+01  1.6966E+01
 4.479101E+01  1.4195E+01
 4.788159E+01  1.1874E+01
 5.118542E+01  9.9338E+00
 5.471721E+01  8.3131E+00
 5.849270E+01  6.9599E+00
 6.252870E+01  5.8069E+00
 6.684318E+01  4.8490E+00
 7.145536E+01  4.0530E+00
 7.638578E+01  3.3915E+00
 8.165640E+01  2.8375E+00
 8.729069E+01  2.3698E+00
 9.331374E+01  1.9826E+00
 9.975239E+01  1.6620E+00
 1.066353E+02  1.3964E+00
 1.139931E+02  1.1763E+00
 1.218587E+02  9.9375E-01
 1.302669E+02  8.4214E-01
 1.392553E+02  7.1614E-01
 1.488640E+02  6.1145E-01
 1.591356E+02  5.2441E-01
 1.701159E+02  4.5194E-01
 1.818539E+02  3.9154E-01
 1.944018E+02  3.4110E-01
 2.078156E+02  2.9893E-01
 2.221548E+02  2.6358E-01
 2.374835E+02  2.3389E-01
 2.538699E+02  2.0889E-01
 2.713869E+02  1.8775E-01
 2.901126E+02  1.6982E-01
 3.101304E+02  1.5456E-01
 3.315294E+02  1.4150E-01
 3.544049E+02  1.3027E-01
 3.788588E+02  1.2056E-01
 4.050001E+02  1.1211E-01
 4.329451E+02  1.0471E-01
