                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  1.0395E+05
 1.142761E-02  1.0485E+05
 1.221612E-02  1.0588E+05
 1.305903E-02  1.0696E+05
 1.396010E-02  1.0804E+05
 1.492335E-02  1.0910E+05
 1.595306E-02  1.1009E+05
 1.705382E-02  1.1099E+05
 1.823053E-02  1.1177E+05
 1.948844E-02  1.1239E+05
 2.083314E-02  1.1284E+05
 2.227063E-02  1.1309E+05
 2.380730E-02  1.1314E+05
 2.545001E-02  1.1297E+05
 2.720606E-02  1.1258E+05
 2.908327E-02  1.1196E+05
 3.109002E-02  1.1112E+05
 3.323523E-02  1.1008E+05
 3.552846E-02  1.0883E+05
 3.797993E-02  1.0740E+05
 4.060054E-02  1.0581E+05
 4.340198E-02  1.0372E+05
 4.639671E-02  1.0116E+05
 4.959809E-02  9.8394E+04
 5.302035E-02  9.5446E+04
 5.667876E-02  8.9904E+04
 5.831000E-02  8.6874E+04
 5.920250E-02  8.5265E+04
 5.944050E-02  8.4842E+04
 5.979750E-02  1.0656E+05
 6.058959E-02  1.0379E+05
 6.069000E-02  1.0344E+05
 6.477028E-02  9.1080E+04
 6.923942E-02  8.0619E+04
 7.401695E-02  7.2160E+04
 7.912411E-02  6.4948E+04
 8.458368E-02  5.8619E+04
 9.041995E-02  5.2987E+04
 9.665893E-02  4.7948E+04
 9.868600E-02  4.6490E+04
 1.001965E-01  4.5454E+04
 1.005993E-01  4.5185E+04
 1.012035E-01  4.7867E+04
 1.027140E-01  4.6898E+04
 1.033284E-01  4.6514E+04
 1.104581E-01  4.2475E+04
 1.180797E-01  3.8853E+04
 1.262272E-01  3.5591E+04
 1.349368E-01  3.2650E+04
 1.442475E-01  2.9988E+04
 1.542005E-01  2.7569E+04
 1.648404E-01  2.5357E+04
 1.762144E-01  2.3319E+04
 1.883732E-01  2.1429E+04
 2.013709E-01  1.9665E+04
 2.152655E-01  1.8008E+04
 2.301188E-01  1.6449E+04
 2.459970E-01  1.4978E+04
 2.629708E-01  1.3583E+04
 2.811158E-01  1.2263E+04
 3.005128E-01  1.1024E+04
 3.212482E-01  9.8679E+03
 3.434143E-01  8.7987E+03
 3.671099E-01  7.8163E+03
 3.924405E-01  6.9203E+03
 4.195189E-01  6.1084E+03
 4.484657E-01  5.3766E+03
 4.794098E-01  4.7210E+03
 5.124891E-01  4.1364E+03
 5.478508E-01  3.6177E+03
 5.856525E-01  3.1591E+03
 6.260625E-01  2.7550E+03
