                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 3.246150E-02  4.3925E+04
 3.294600E-02  4.1045E+04
 3.323523E-02  3.9435E+04
 3.552846E-02  2.9057E+04
 3.797993E-02  2.1398E+04
 4.060054E-02  1.5774E+04
 4.145400E-02  1.4353E+04
 4.208850E-02  1.3401E+04
 4.225770E-02  1.3161E+04
 4.251150E-02  3.2671E+04
 4.314600E-02  3.0575E+04
 4.340198E-02  2.9776E+04
 4.639671E-02  2.2128E+04
 4.959809E-02  1.6612E+04
 5.302035E-02  1.2684E+04
 5.667876E-02  9.8210E+03
 6.058959E-02  7.6914E+03
 6.477028E-02  6.0805E+03
 6.923942E-02  4.8444E+03
 6.928600E-02  4.8335E+03
 7.034650E-02  4.5942E+03
 7.062930E-02  4.5333E+03
 7.105350E-02  5.1398E+03
 7.211400E-02  4.8777E+03
 7.401695E-02  4.4523E+03
 7.912411E-02  3.5405E+03
 8.458368E-02  2.8445E+03
 9.041995E-02  2.3083E+03
 9.437400E-02  2.0283E+03
 9.581850E-02  1.9389E+03
 9.620370E-02  1.9161E+03
 9.665893E-02  1.9377E+04
 9.678150E-02  1.9300E+04
 9.822600E-02  1.8422E+04
 1.029000E-01  1.5922E+04
 1.033284E-01  1.5716E+04
 1.044750E-01  1.5182E+04
 1.048950E-01  1.4993E+04
 1.055250E-01  2.4864E+04
 1.071000E-01  2.3825E+04
 1.104581E-01  2.1702E+04
 1.180797E-01  1.7432E+04
 1.262272E-01  1.3495E+04
 1.349368E-01  1.0163E+04
 1.442475E-01  7.5658E+03
 1.542005E-01  5.6404E+03
 1.648404E-01  4.2528E+03
 1.762144E-01  3.2655E+03
 1.883732E-01  2.5647E+03
 1.911980E-01  2.4382E+03
 1.941245E-01  2.3186E+03
 1.949049E-01  2.2885E+03
 1.960755E-01  3.2029E+03
 1.990020E-01  3.0765E+03
 2.013709E-01  2.9813E+03
 2.152655E-01  2.5245E+03
 2.301188E-01  2.1798E+03
 2.459970E-01  1.9186E+03
 2.541140E-01  1.8143E+03
 2.580035E-01  1.7697E+03
 2.590407E-01  1.7583E+03
 2.605965E-01  2.1780E+03
 2.629708E-01  2.1377E+03
 2.644860E-01  2.1128E+03
 2.811158E-01  1.8797E+03
 3.005128E-01  1.6795E+03
 3.172260E-01  1.5515E+03
 3.212482E-01  1.5253E+03
 3.220815E-01  1.5200E+03
 3.233763E-01  1.5120E+03
 3.253185E-01  1.6181E+03
 3.301740E-01  1.5890E+03
 3.434143E-01  1.5184E+03
 3.671099E-01  1.4162E+03
 3.732820E-01  1.3935E+03
 3.789955E-01  1.3736E+03
 3.805191E-01  1.3685E+03
 3.828045E-01  1.4837E+03
 3.834740E-01  1.4849E+03
 3.885180E-01  1.4976E+03
 3.893435E-01  1.5004E+03
 3.909087E-01  1.5060E+03
 3.924405E-01  1.6050E+03
 3.932565E-01  1.6116E+03
 3.991260E-01  1.6685E+03
 4.195189E-01  2.0375E+03
 4.484657E-01  3.1509E+03
 4.794098E-01  4.8990E+03
 5.124891E-01  6.9149E+03
 5.478508E-01  8.6883E+03
 5.856525E-01  9.8436E+03
 6.260625E-01  1.0270E+04
 6.692609E-01  1.0067E+04
 7.154399E-01  9.4337E+03
 7.229460E-01  9.3089E+03
 7.340115E-01  9.1187E+03
 7.369623E-01  9.0670E+03
 7.413885E-01  9.8709E+03
 7.524540E-01  9.6734E+03
 7.648052E-01  9.4501E+03
 7.764980E-01  9.2377E+03
 7.796196E-01  9.1810E+03
 7.843020E-01  9.6050E+03
 7.960080E-01  9.3953E+03
 8.175768E-01  9.0155E+03
 8.739896E-01  8.0775E+03
 9.342948E-01  7.1871E+03
 9.987612E-01  6.3743E+03
 1.024002E+00  6.0802E+03
 1.039675E+00  5.9065E+03
 1.043855E+00  5.8613E+03
 1.050124E+00  6.1541E+03
 1.065798E+00  5.9946E+03
 1.067676E+00  5.9759E+03
 1.141345E+00  5.2944E+03
 1.220098E+00  4.6723E+03
 1.247148E+00  4.4828E+03
 1.266237E+00  4.3502E+03
 1.271327E+00  4.3158E+03
 1.278963E+00  4.3286E+03
 1.298052E+00  4.2029E+03
 1.304285E+00  4.1630E+03
 1.394281E+00  3.6342E+03
 1.411984E+00  3.5419E+03
 1.433596E+00  3.4340E+03
 1.439359E+00  3.4060E+03
 1.448004E+00  3.4294E+03
 1.469616E+00  3.3289E+03
 1.490486E+00  3.2360E+03
 1.593329E+00  2.8114E+03
 1.703269E+00  2.4299E+03
 1.820795E+00  2.1041E+03
 1.946430E+00  1.8239E+03
 2.080733E+00  1.5832E+03
 2.224304E+00  1.3747E+03
 2.377781E+00  1.1960E+03
 2.541848E+00  1.0428E+03
 2.717235E+00  9.1051E+02
 2.904724E+00  7.9665E+02
 3.105150E+00  6.8534E+02
 3.319406E+00  5.7995E+02
 3.480666E+00  5.1577E+02
 3.533942E+00  4.9690E+02
 3.548445E+00  4.9194E+02
 3.569459E+00  1.0457E+03
 3.622734E+00  1.0599E+03
 3.653048E+00  1.0688E+03
 3.708962E+00  1.0872E+03
 3.723872E+00  1.0925E+03
 3.746238E+00  1.4966E+03
 3.793288E+00  1.4839E+03
 3.802152E+00  1.4811E+03
 4.055024E+00  1.3317E+03
 4.217332E+00  1.1981E+03
 4.281883E+00  1.1450E+03
 4.299097E+00  1.1311E+03
 4.324917E+00  1.2915E+03
 4.334821E+00  1.2830E+03
 4.389468E+00  1.2368E+03
 4.633924E+00  1.0513E+03
 4.953664E+00  8.7213E+02
 5.078556E+00  8.1564E+02
 5.156289E+00  7.8340E+02
 5.177018E+00  7.7515E+02
 5.208111E+00  8.1288E+02
 5.285844E+00  7.8292E+02
 5.295467E+00  7.7934E+02
 5.437040E+00  7.2963E+02
 5.520260E+00  7.0282E+02
 5.542452E+00  6.9592E+02
 5.575740E+00  7.1598E+02
 5.660855E+00  6.9044E+02
 6.051453E+00  5.8951E+02
 6.469004E+00  5.0430E+02
 6.915365E+00  4.3142E+02
 7.392525E+00  3.6771E+02
 7.902609E+00  3.1244E+02
 8.447890E+00  2.6592E+02
 9.030794E+00  2.2573E+02
 9.653919E+00  1.8957E+02
 1.032004E+01  1.5956E+02
 1.103212E+01  1.3430E+02
 1.179334E+01  1.1313E+02
 1.260708E+01  9.5471E+01
 1.347697E+01  8.0723E+01
 1.440688E+01  6.8351E+01
 1.540095E+01  5.7944E+01
 1.646362E+01  4.9068E+01
 1.682297E+01  4.6504E+01
 1.708047E+01  4.4787E+01
 1.714913E+01  4.4345E+01
 1.725213E+01  1.0327E+02
 1.750963E+01  9.9419E+01
 1.759961E+01  9.8122E+01
 1.881398E+01  8.2478E+01
 2.011215E+01  6.9059E+01
 2.052865E+01  6.5391E+01
 2.084286E+01  6.2800E+01
 2.092665E+01  6.2133E+01
 2.105234E+01  8.6005E+01
 2.132225E+01  8.3243E+01
 2.136655E+01  8.2801E+01
 2.149988E+01  8.1494E+01
 2.164861E+01  8.0069E+01
 2.173564E+01  7.9251E+01
 2.186619E+01  8.9871E+01
 2.219255E+01  8.6681E+01
 2.298338E+01  7.9497E+01
 2.456923E+01  6.7277E+01
 2.626450E+01  5.6936E+01
 2.807676E+01  4.7975E+01
 3.001405E+01  4.0325E+01
 3.208502E+01  3.3926E+01
 3.429889E+01  2.8572E+01
 3.666551E+01  2.4020E+01
 3.919543E+01  2.0219E+01
 4.189992E+01  1.7042E+01
 4.479101E+01  1.4328E+01
 4.788159E+01  1.2038E+01
 5.118542E+01  1.0127E+01
 5.471721E+01  8.5295E+00
 5.849270E+01  7.1930E+00
 6.252870E+01  6.0738E+00
 6.684318E+01  5.1356E+00
 7.145536E+01  4.3484E+00
 7.638578E+01  3.6850E+00
 8.165640E+01  3.1180E+00
 8.729069E+01  2.6295E+00
 9.331374E+01  2.2208E+00
 9.975239E+01  1.8743E+00
 1.066353E+02  1.5850E+00
 1.132940E+02  1.3641E+00
 1.139931E+02  1.3436E+00
 1.150281E+02  1.3142E+00
 1.154905E+02  1.3013E+00
 1.161841E+02  4.7472E+00
 1.179182E+02  4.5771E+00
 1.218587E+02  4.2211E+00
 1.302669E+02  3.5810E+00
 1.392553E+02  3.0376E+00
 1.488640E+02  2.5778E+00
 1.591356E+02  2.1893E+00
 1.701159E+02  1.8603E+00
 1.818539E+02  1.5820E+00
 1.944018E+02  1.3472E+00
 2.078156E+02  1.1490E+00
 2.221548E+02  9.8175E-01
 2.374835E+02  8.4046E-01
 2.538699E+02  7.2164E-01
 2.713869E+02  6.2121E-01
 2.901126E+02  5.3614E-01
 3.101304E+02  4.6402E-01
 3.315294E+02  4.0283E-01
 3.544049E+02  3.5085E-01
 3.788588E+02  3.0666E-01
 4.050001E+02  2.6904E-01
 4.329451E+02  2.3698E-01
