                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 6.058082E-03  2.0049E+04
 6.148501E-03  1.9575E+04
 6.911593E-03  1.6452E+04
 7.017383E-03  1.6262E+04
 7.045593E-03  1.6222E+04
 7.087909E-03  4.8882E+04
 7.193699E-03  4.7807E+04
 1.069000E-02  5.9114E+04
 1.142761E-02  6.7564E+04
 1.221612E-02  7.7132E+04
 1.305903E-02  8.7344E+04
 1.396010E-02  9.7565E+04
 1.492335E-02  1.0703E+05
 1.595306E-02  1.1491E+05
 1.705382E-02  1.2044E+05
 1.823053E-02  1.2303E+05
 1.948844E-02  1.2235E+05
 2.083314E-02  1.1843E+05
 2.227063E-02  1.1160E+05
 2.380730E-02  1.0246E+05
 2.545001E-02  9.1742E+04
 2.720606E-02  8.0230E+04
 2.908327E-02  6.8657E+04
 3.109002E-02  5.7586E+04
 3.323523E-02  4.7467E+04
 3.552846E-02  3.8564E+04
 3.797993E-02  3.0967E+04
 4.060054E-02  2.4644E+04
 4.340198E-02  1.9486E+04
 4.449200E-02  1.7837E+04
 4.517300E-02  1.6892E+04
 4.537400E-02  1.6625E+04
 4.562700E-02  3.6179E+04
 4.606850E-02  3.5022E+04
 4.625370E-02  3.4551E+04
 4.630800E-02  3.8679E+04
 4.639671E-02  3.8427E+04
 4.653150E-02  3.8048E+04
 4.722600E-02  3.6171E+04
 4.959809E-02  3.0593E+04
 5.302035E-02  2.4331E+04
 5.667876E-02  1.9455E+04
 5.684000E-02  1.9275E+04
 5.771000E-02  1.8345E+04
 5.794200E-02  1.8109E+04
 5.829000E-02  2.5321E+04
 5.916000E-02  2.4325E+04
 6.058959E-02  2.2831E+04
 6.477028E-02  1.9311E+04
 6.923942E-02  1.6406E+04
 7.401695E-02  1.4038E+04
 7.912411E-02  1.2246E+04
 8.202600E-02  1.1519E+04
 8.328150E-02  1.1261E+04
 8.361630E-02  1.1197E+04
 8.411850E-02  1.1311E+04
 8.458368E-02  1.1231E+04
 8.537400E-02  1.1105E+04
 9.041995E-02  1.0550E+04
 9.665893E-02  1.0354E+04
 1.033284E-01  1.0586E+04
 1.104581E-01  1.1183E+04
 1.180797E-01  1.2086E+04
 1.262272E-01  1.3223E+04
 1.349368E-01  1.4517E+04
 1.442475E-01  1.5894E+04
 1.542005E-01  1.7258E+04
 1.648404E-01  1.8529E+04
 1.762144E-01  1.9633E+04
 1.883732E-01  2.0502E+04
 2.013709E-01  2.1036E+04
 2.152655E-01  2.1203E+04
 2.301188E-01  2.1025E+04
 2.459970E-01  2.0546E+04
 2.629708E-01  1.9809E+04
 2.673440E-01  1.9583E+04
 2.714360E-01  1.9362E+04
 2.725272E-01  1.9302E+04
 2.741640E-01  1.9746E+04
 2.782560E-01  1.9525E+04
 2.811158E-01  1.9368E+04
 2.836120E-01  1.9229E+04
 2.879530E-01  1.8984E+04
 2.891106E-01  1.8918E+04
 2.908470E-01  1.9205E+04
 2.951880E-01  1.8959E+04
 3.005128E-01  1.8655E+04
 3.212482E-01  1.7463E+04
 3.434143E-01  1.6228E+04
 3.671099E-01  1.4993E+04
 3.924405E-01  1.3787E+04
 4.195189E-01  1.2630E+04
 4.484657E-01  1.1538E+04
 4.588360E-01  1.1180E+04
 4.658590E-01  1.0947E+04
 4.677318E-01  1.0885E+04
 4.705410E-01  1.1525E+04
 4.775640E-01  1.1296E+04
 4.794098E-01  1.1238E+04
 5.0000000E-01  1.0612E+04
 5.0250000E-01  1.0540E+04
 5.0501250E-01  1.0468E+04
 5.0753756E-01  1.0397E+04
 5.1007525E-01  1.0326E+04
 5.1262563E-01  1.0255E+04
 5.1518875E-01  1.0185E+04
 5.1776470E-01  1.0115E+04
 5.2035352E-01  1.0046E+04
 5.2295529E-01  9.9769E+03
 5.2557007E-01  9.9082E+03
 5.2819792E-01  9.8399E+03
 5.3083891E-01  9.7719E+03
 5.3349310E-01  9.7044E+03
 5.3616057E-01  9.6372E+03
 5.3884137E-01  9.5704E+03
 5.4153558E-01  9.5040E+03
 5.4424325E-01  9.4379E+03
 5.4571853E-01  9.4022E+03
 5.4696447E-01  9.5202E+03
 5.4728152E-01  9.5126E+03
 5.4969929E-01  9.4549E+03
 5.5244779E-01  9.3899E+03
 5.5521003E-01  9.3253E+03
 5.5798608E-01  9.2611E+03
 5.6077601E-01  9.1972E+03
 5.6357989E-01  9.1337E+03
 5.6639779E-01  9.0705E+03
 5.6922978E-01  9.0077E+03
 5.7207593E-01  8.9453E+03
 5.7493630E-01  8.8831E+03
 5.7781099E-01  8.8214E+03
 5.8070004E-01  8.7600E+03
 5.8360354E-01  8.6989E+03
 5.8652156E-01  8.6382E+03
 5.8945417E-01  8.5778E+03
 5.9240144E-01  8.5177E+03
 5.9536345E-01  8.4580E+03
 5.9834026E-01  8.3987E+03
 6.0133196E-01  8.3396E+03
 6.0433862E-01  8.2810E+03
 6.0736032E-01  8.2226E+03
 6.1039712E-01  8.1645E+03
 6.1344910E-01  8.1068E+03
 6.1651635E-01  8.0494E+03
 6.1959893E-01  7.9924E+03
 6.2269693E-01  7.9356E+03
 6.2581041E-01  7.8792E+03
 6.2893946E-01  7.8230E+03
 6.3208416E-01  7.7672E+03
 6.3524458E-01  7.7117E+03
 6.3842080E-01  7.6566E+03
 6.4161291E-01  7.6017E+03
 6.4482097E-01  7.5471E+03
 6.4804508E-01  7.4929E+03
 6.5128530E-01  7.4389E+03
 6.5327272E-01  7.4061E+03
 6.5454173E-01  7.5662E+03
 6.5532723E-01  7.5532E+03
 6.5781444E-01  7.5123E+03
 6.6110351E-01  7.4586E+03
 6.6440903E-01  7.4053E+03
 6.6773107E-01  7.3523E+03
 6.7106973E-01  7.2996E+03
 6.7442508E-01  7.2472E+03
 6.7779720E-01  7.1950E+03
 6.8118619E-01  7.1432E+03
 6.8459212E-01  7.0917E+03
 6.8801508E-01  7.0404E+03
 6.9145515E-01  6.9895E+03
 6.9491243E-01  6.9388E+03
 6.9838699E-01  6.8884E+03
 7.0187893E-01  6.8384E+03
 7.0538832E-01  6.7886E+03
 7.0891526E-01  6.7391E+03
 7.1245984E-01  6.6899E+03
 7.1602214E-01  6.6409E+03
 7.1960225E-01  6.5923E+03
 7.2320026E-01  6.5439E+03
 7.2681626E-01  6.4958E+03
 7.3045034E-01  6.4480E+03
 7.3410260E-01  6.4005E+03
 7.3777311E-01  6.3532E+03
 7.4146197E-01  6.3062E+03
 7.4516928E-01  6.2594E+03
 7.4889513E-01  6.2130E+03
 7.5263961E-01  6.1668E+03
 7.5640280E-01  6.1208E+03
 7.6018482E-01  6.0752E+03
 7.6398574E-01  6.0298E+03
 7.6780567E-01  5.9846E+03
 7.7164470E-01  5.9397E+03
 7.7550292E-01  5.8951E+03
 7.7938044E-01  5.8508E+03
 7.8327734E-01  5.8067E+03
 7.8719373E-01  5.7629E+03
 7.9112969E-01  5.7193E+03
 7.9508534E-01  5.6757E+03
 7.9906077E-01  5.6324E+03
 8.0305607E-01  5.5893E+03
 8.0707135E-01  5.5465E+03
 8.1110671E-01  5.5039E+03
 8.1516224E-01  5.4616E+03
 8.1923806E-01  5.4195E+03
 8.2333425E-01  5.3777E+03
 8.2745092E-01  5.3361E+03
 8.3158817E-01  5.2948E+03
 8.3574611E-01  5.2538E+03
 8.3992484E-01  5.2130E+03
 8.4412447E-01  5.1724E+03
 8.4834509E-01  5.1321E+03
 8.5258682E-01  5.0920E+03
 8.5684975E-01  5.0522E+03
 8.6113400E-01  5.0126E+03
 8.6543967E-01  4.9732E+03
 8.6976687E-01  4.9338E+03
 8.7411570E-01  4.8901E+03
 8.7848628E-01  4.8468E+03
 8.8287871E-01  4.8038E+03
 8.8729310E-01  4.7611E+03
 8.9172957E-01  4.7188E+03
 8.9618822E-01  4.6768E+03
 9.0066916E-01  4.6351E+03
 9.0517250E-01  4.5937E+03
 9.0969837E-01  4.5526E+03
 9.1424686E-01  4.5119E+03
 9.1881809E-01  4.4715E+03
 9.2341218E-01  4.4314E+03
 9.2802924E-01  4.3915E+03
 9.3266939E-01  4.3520E+03
 9.3733274E-01  4.3127E+03
 9.4201940E-01  4.2738E+03
 9.4672950E-01  4.2352E+03
 9.5146315E-01  4.1970E+03
 9.5622046E-01  4.1590E+03
 9.6100156E-01  4.1214E+03
 9.6580657E-01  4.0840E+03
 9.7063560E-01  4.0470E+03
 9.7548878E-01  4.0103E+03
 9.8036623E-01  3.9739E+03
 9.8526806E-01  3.9378E+03
 9.9019440E-01  3.9020E+03
 9.9514537E-01  3.8665E+03
 1.0001211E+00  3.8312E+03
 1.0051217E+00  3.7912E+03
 1.0101473E+00  3.7515E+03
 1.0151980E+00  3.7123E+03
 1.0202740E+00  3.6736E+03
 1.0253754E+00  3.6352E+03
 1.0305023E+00  3.5973E+03
 1.0356548E+00  3.5598E+03
 1.0408331E+00  3.5227E+03
 1.0460372E+00  3.4860E+03
 1.0512674E+00  3.4497E+03
 1.0565238E+00  3.4138E+03
 1.0618064E+00  3.3783E+03
 1.0671154E+00  3.3433E+03
 1.0724510E+00  3.3086E+03
 1.0778132E+00  3.2743E+03
 1.0832023E+00  3.2404E+03
 1.0886183E+00  3.2069E+03
 1.0940614E+00  3.1727E+03
 1.0995317E+00  3.1378E+03
 1.1050294E+00  3.1033E+03
 1.1105545E+00  3.0692E+03
 1.1161073E+00  3.0355E+03
 1.1216878E+00  3.0022E+03
 1.1272963E+00  2.9693E+03
 1.1329328E+00  2.9368E+03
 1.1385974E+00  2.9047E+03
 1.1442904E+00  2.8729E+03
 1.1500119E+00  2.8416E+03
 1.1557619E+00  2.8107E+03
 1.1615407E+00  2.7792E+03
 1.1673484E+00  2.7478E+03
 1.1731852E+00  2.7167E+03
 1.1790511E+00  2.6860E+03
 1.1849464E+00  2.6557E+03
 1.1908711E+00  2.6258E+03
 1.1968254E+00  2.5963E+03
 1.2028096E+00  2.5671E+03
 1.2088236E+00  2.5383E+03
 1.2148677E+00  2.5098E+03
 1.2209421E+00  2.4818E+03
 1.2270468E+00  2.4540E+03
 1.2331820E+00  2.4266E+03
 1.2393479E+00  2.3995E+03
 1.2455447E+00  2.3728E+03
 1.2517724E+00  2.3464E+03
 1.2580312E+00  2.3203E+03
 1.2643214E+00  2.2946E+03
 1.2706430E+00  2.2692E+03
 1.2769962E+00  2.2441E+03
 1.2833812E+00  2.2192E+03
 1.2897981E+00  2.1947E+03
 1.2962471E+00  2.1705E+03
 1.3027283E+00  2.1466E+03
 1.3092420E+00  2.1230E+03
 1.3157882E+00  2.0997E+03
 1.3223671E+00  2.0766E+03
 1.3289790E+00  2.0539E+03
 1.3356239E+00  2.0314E+03
 1.3423020E+00  2.0092E+03
 1.3490135E+00  1.9873E+03
 1.3557586E+00  1.9656E+03
 1.3625374E+00  1.9442E+03
 1.3693500E+00  1.9230E+03
 1.3761968E+00  1.9021E+03
 1.3830778E+00  1.8815E+03
 1.3899932E+00  1.8611E+03
 1.3969431E+00  1.8409E+03
 1.4039278E+00  1.8210E+03
 1.4109475E+00  1.8014E+03
 1.4180022E+00  1.7819E+03
 1.4250922E+00  1.7628E+03
 1.4322177E+00  1.7438E+03
 1.4393788E+00  1.7251E+03
 1.4465757E+00  1.7065E+03
 1.4538086E+00  1.6882E+03
 1.4610776E+00  1.6702E+03
 1.4683830E+00  1.6523E+03
 1.4757249E+00  1.6347E+03
 1.4831035E+00  1.6172E+03
 1.4905190E+00  1.6000E+03
 1.4979716E+00  1.5830E+03
 1.5054615E+00  1.5662E+03
 1.5129888E+00  1.5495E+03
 1.5205537E+00  1.5331E+03
 1.5281565E+00  1.5169E+03
 1.5357973E+00  1.5008E+03
 1.5434763E+00  1.4850E+03
 1.5511937E+00  1.4693E+03
 1.5589496E+00  1.4539E+03
 1.5667444E+00  1.4386E+03
 1.5745781E+00  1.4234E+03
 1.5824510E+00  1.4085E+03
 1.5903633E+00  1.3937E+03
 1.5983151E+00  1.3791E+03
 1.6063066E+00  1.3647E+03
 1.6143382E+00  1.3504E+03
 1.6224099E+00  1.3363E+03
 1.6305219E+00  1.3224E+03
 1.6386745E+00  1.3086E+03
 1.6468679E+00  1.2950E+03
 1.6551022E+00  1.2815E+03
 1.6633777E+00  1.2682E+03
 1.6716946E+00  1.2551E+03
 1.6800531E+00  1.2421E+03
 1.6884534E+00  1.2293E+03
 1.6968956E+00  1.2166E+03
 1.7053801E+00  1.2040E+03
 1.7139070E+00  1.1916E+03
 1.7224766E+00  1.1794E+03
 1.7310889E+00  1.1673E+03
 1.7397444E+00  1.1553E+03
 1.7484431E+00  1.1434E+03
 1.7571853E+00  1.1317E+03
 1.7659712E+00  1.1202E+03
 1.7748011E+00  1.1087E+03
 1.7836751E+00  1.0974E+03
 1.7925935E+00  1.0862E+03
 1.8015565E+00  1.0752E+03
 1.8105642E+00  1.0642E+03
 1.8196171E+00  1.0534E+03
 1.8287151E+00  1.0428E+03
 1.8378587E+00  1.0322E+03
 1.8470480E+00  1.0218E+03
 1.8562833E+00  1.0114E+03
 1.8655647E+00  1.0012E+03
 1.8748925E+00  9.9109E+02
 1.8842670E+00  9.8088E+02
 1.8936883E+00  9.7079E+02
 1.9031567E+00  9.6082E+02
 1.9126725E+00  9.5096E+02
 1.9222359E+00  9.4121E+02
 1.9318471E+00  9.3157E+02
 1.9415063E+00  9.2203E+02
 1.9512138E+00  9.1261E+02
 1.9596590E+00  9.0454E+02
 1.9605411E+00  2.8902E+03
 1.9609699E+00  2.8886E+03
 1.9707747E+00  2.8543E+03
 1.9806286E+00  2.8203E+03
 1.9905318E+00  2.7868E+03
 2.0004844E+00  2.7537E+03
 2.0104868E+00  2.7210E+03
 2.0205393E+00  2.6887E+03
 2.0299512E+00  2.6589E+03
 2.0306420E+00  2.6567E+03
 2.0316490E+00  3.9201E+03
 2.0407952E+00  3.8775E+03
 2.0509992E+00  3.8308E+03
 2.0612542E+00  3.7846E+03
 2.0715604E+00  3.7391E+03
 2.0819182E+00  3.6941E+03
 2.0923278E+00  3.6496E+03
 2.1027895E+00  3.6057E+03
 2.1133034E+00  3.5623E+03
 2.1238699E+00  3.5195E+03
 2.1344893E+00  3.4772E+03
 2.1451617E+00  3.4354E+03
 2.1558875E+00  3.3941E+03
 2.1666670E+00  3.3533E+03
 2.1775003E+00  3.3131E+03
 2.1883878E+00  3.2733E+03
 2.1993297E+00  3.2339E+03
 2.2103264E+00  3.1950E+03
 2.2213780E+00  3.1565E+03
 2.2324849E+00  3.1186E+03
 2.2436473E+00  3.0811E+03
 2.2548656E+00  3.0441E+03
 2.2661399E+00  3.0075E+03
 2.2774706E+00  2.9714E+03
 2.2888579E+00  2.9357E+03
 2.3003022E+00  2.9005E+03
 2.3118037E+00  2.8657E+03
 2.3233628E+00  2.8313E+03
 2.3349796E+00  2.7973E+03
 2.3466545E+00  2.7638E+03
 2.3583878E+00  2.7306E+03
 2.3701797E+00  2.6979E+03
 2.3820306E+00  2.6656E+03
 2.3939407E+00  2.6337E+03
 2.4059104E+00  2.6021E+03
 2.4179400E+00  2.5710E+03
 2.4300297E+00  2.5402E+03
 2.4421798E+00  2.5098E+03
 2.4543907E+00  2.4798E+03
 2.4549050E+00  2.4785E+03
 2.4594951E+00  2.8895E+03
 2.4666627E+00  2.8690E+03
 2.4789960E+00  2.8342E+03
 2.4913910E+00  2.7998E+03
 2.5038479E+00  2.7658E+03
 2.5163672E+00  2.7323E+03
 2.5289490E+00  2.6991E+03
 2.5415938E+00  2.6664E+03
 2.5543017E+00  2.6337E+03
 2.5670732E+00  2.6011E+03
 2.5799086E+00  2.5690E+03
 2.5928082E+00  2.5385E+03
 2.6057722E+00  2.5085E+03
 2.6188011E+00  2.4788E+03
 2.6318951E+00  2.4496E+03
 2.6450545E+00  2.4207E+03
 2.6582798E+00  2.3918E+03
 2.6715712E+00  2.3634E+03
 2.6849291E+00  2.3354E+03
 2.6983537E+00  2.3077E+03
 2.7118455E+00  2.2804E+03
 2.7254047E+00  2.2534E+03
 2.7390317E+00  2.2268E+03
 2.7527269E+00  2.2006E+03
 2.7664905E+00  2.1747E+03
 2.7803230E+00  2.1491E+03
 2.7883189E+00  2.1345E+03
 2.7942246E+00  2.2689E+03
 2.7960812E+00  2.2652E+03
 2.8081957E+00  2.2416E+03
 2.8222367E+00  2.2147E+03
 2.8363479E+00  2.1882E+03
 2.8505296E+00  2.1619E+03
 2.8647823E+00  2.1360E+03
 2.8791062E+00  2.1105E+03
 2.8935017E+00  2.0852E+03
 2.9079692E+00  2.0602E+03
 2.9225091E+00  2.0356E+03
 2.9371216E+00  2.0118E+03
 2.9518072E+00  1.9889E+03
 2.9665662E+00  1.9663E+03
 2.9813991E+00  1.9441E+03
 2.9963061E+00  1.9221E+03
 3.0112876E+00  1.8991E+03
 3.0263440E+00  1.8760E+03
 3.0414758E+00  1.8532E+03
 3.0422811E+00  1.8520E+03
 3.0547190E+00  1.9143E+03
 3.0566831E+00  1.9114E+03
 3.0719666E+00  1.8885E+03
 3.0873264E+00  1.8660E+03
 3.1027630E+00  1.8437E+03
 3.1182768E+00  1.8217E+03
 3.1338682E+00  1.7999E+03
 3.1495376E+00  1.7784E+03
 3.1652853E+00  1.7572E+03
 3.1811117E+00  1.7362E+03
 3.1970172E+00  1.7154E+03
 3.2130023E+00  1.6947E+03
 3.2290673E+00  1.6743E+03
 3.2452127E+00  1.6541E+03
 3.2614387E+00  1.6341E+03
 3.2777459E+00  1.6144E+03
 3.2941347E+00  1.5949E+03
 3.3106053E+00  1.5756E+03
 3.3271584E+00  1.5566E+03
 3.3437941E+00  1.5378E+03
 3.3605131E+00  1.5192E+03
 3.3773157E+00  1.5009E+03
 3.3942023E+00  1.4827E+03
 3.4111733E+00  1.4648E+03
 3.4282291E+00  1.4471E+03
 3.4453703E+00  1.4296E+03
 3.4625971E+00  1.4123E+03
 3.4799101E+00  1.3953E+03
 3.4973097E+00  1.3784E+03
 3.5147962E+00  1.3617E+03
 3.5323702E+00  1.3453E+03
 3.5500321E+00  1.3290E+03
 3.5677822E+00  1.3130E+03
 3.5856211E+00  1.2971E+03
 3.6035492E+00  1.2815E+03
 3.6215670E+00  1.2660E+03
 3.6396748E+00  1.2507E+03
 3.6578732E+00  1.2357E+03
 3.6761626E+00  1.2208E+03
 3.6945434E+00  1.2061E+03
 3.7130161E+00  1.1916E+03
 3.7315812E+00  1.1772E+03
 3.7502391E+00  1.1631E+03
 3.7689903E+00  1.1491E+03
 3.7878352E+00  1.1353E+03
 3.8067744E+00  1.1217E+03
 3.8258083E+00  1.1083E+03
 3.8449373E+00  1.0950E+03
 3.8641620E+00  1.0819E+03
 3.8834828E+00  1.0689E+03
 3.9029002E+00  1.0561E+03
 3.9224147E+00  1.0435E+03
 3.9420268E+00  1.0305E+03
 3.9617369E+00  1.0178E+03
 3.9815456E+00  1.0052E+03
 4.0014533E+00  9.9273E+02
 4.0214606E+00  9.8044E+02
 4.0415679E+00  9.6831E+02
 4.0617757E+00  9.5634E+02
 4.0820846E+00  9.4424E+02
 4.1024950E+00  9.3230E+02
 4.1230075E+00  9.2053E+02
 4.1436226E+00  9.0892E+02
 4.1643407E+00  8.9746E+02
 4.1851624E+00  8.8616E+02
 4.2060882E+00  8.7501E+02
 4.2271186E+00  8.6402E+02
 4.2482542E+00  8.5317E+02
 4.2694955E+00  8.4247E+02
