                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.989900E-02  1.7242E+05
 2.019600E-02  1.6413E+05
 2.083314E-02  1.4803E+05
 2.227063E-02  1.1847E+05
 2.380730E-02  9.3174E+04
 2.545001E-02  7.2048E+04
 2.720606E-02  5.5102E+04
 2.908327E-02  4.1894E+04
 3.109002E-02  3.1801E+04
 3.323523E-02  2.4187E+04
 3.552846E-02  1.8487E+04
 3.704400E-02  1.5680E+04
 3.761100E-02  1.4781E+04
 3.776220E-02  1.4553E+04
 3.797993E-02  1.4409E+04
 3.798900E-02  1.4396E+04
 3.855600E-02  1.3619E+04
 4.060054E-02  1.1278E+04
 4.340198E-02  8.9543E+03
 4.639671E-02  7.2215E+03
 4.959809E-02  5.9216E+03
 5.302035E-02  4.9387E+03
 5.667876E-02  4.1882E+03
 6.058959E-02  3.6081E+03
 6.477028E-02  3.1533E+03
 6.923942E-02  2.7912E+03
 7.401695E-02  2.4976E+03
 7.912411E-02  2.2554E+03
 8.418200E-02  2.0663E+03
 8.458368E-02  2.0531E+03
 8.547050E-02  2.0244E+03
 8.581410E-02  2.0136E+03
 8.632950E-02  2.3455E+03
 8.761800E-02  2.3538E+03
 9.041995E-02  2.3978E+03
 9.665893E-02  2.6396E+03
 1.033284E-01  3.0506E+03
 1.078000E-01  3.3691E+03
 1.094500E-01  3.4900E+03
 1.098900E-01  3.5223E+03
 1.104581E-01  1.1136E+05
 1.105500E-01  1.0988E+05
 1.122000E-01  8.6781E+04
 1.180797E-01  3.9627E+04
 1.262272E-01  1.7040E+04
 1.349368E-01  1.0663E+04
 1.442475E-01  8.4665E+03
 1.542005E-01  7.5000E+03
 1.648404E-01  6.9322E+03
 1.762144E-01  6.5023E+03
 1.883732E-01  6.1312E+03
 2.013709E-01  5.8024E+03
 2.030560E-01  5.7644E+03
 2.061640E-01  5.6971E+03
 2.069928E-01  5.6797E+03
 2.082360E-01  7.0199E+03
 2.113440E-01  6.9545E+03
 2.152655E-01  6.8769E+03
 2.188340E-01  6.8107E+03
 2.221835E-01  6.7526E+03
 2.230767E-01  6.7376E+03
 2.244165E-01  7.1462E+03
 2.277660E-01  7.0934E+03
 2.301188E-01  7.0583E+03
 2.459970E-01  6.8565E+03
 2.629708E-01  6.6958E+03
 2.811158E-01  6.5647E+03
 2.838080E-01  6.5475E+03
 2.881520E-01  6.5207E+03
 2.893104E-01  6.5137E+03
 2.910480E-01  7.0316E+03
 2.953920E-01  7.0016E+03
 3.005128E-01  6.9671E+03
 3.212482E-01  6.8291E+03
 3.434143E-01  6.6704E+03
 3.671099E-01  6.4774E+03
 3.924405E-01  6.2421E+03
 4.195189E-01  5.9644E+03
 4.484657E-01  5.6474E+03
 4.794098E-01  5.2923E+03
 5.124891E-01  4.9102E+03
 5.478508E-01  4.5155E+03
 5.856525E-01  4.1210E+03
 6.260625E-01  3.7370E+03
 6.692609E-01  3.3710E+03
 7.154399E-01  3.0281E+03
 7.648052E-01  2.7110E+03
 8.175768E-01  2.4210E+03
 8.656340E-01  2.1941E+03
 8.739896E-01  2.1578E+03
 8.788835E-01  2.1370E+03
 8.832740E-01  2.1185E+03
 8.877165E-01  8.8437E+03
 8.967935E-01  8.6130E+03
 9.003987E-01  8.5237E+03
 9.009660E-01  8.5097E+03
 9.058065E-01  1.2770E+04
 9.193260E-01  1.2270E+04
 9.342948E-01  1.1749E+04
 9.987612E-01  9.8300E+03
 1.067676E+00  8.2893E+03
 1.141345E+00  7.0228E+03
 1.161692E+00  6.7250E+03
 1.179473E+00  6.4798E+03
 1.184215E+00  6.4167E+03
 1.191327E+00  7.3886E+03
 1.209108E+00  7.1163E+03
 1.220098E+00  6.9552E+03
 1.247344E+00  6.5810E+03
 1.266436E+00  6.3493E+03
 1.271527E+00  6.2900E+03
 1.279164E+00  6.6301E+03
 1.298256E+00  6.3992E+03
 1.304285E+00  6.3291E+03
 1.394281E+00  5.4417E+03
 1.405908E+00  5.3446E+03
 1.427427E+00  5.1728E+03
 1.433165E+00  5.1287E+03
 1.441773E+00  5.3053E+03
 1.463292E+00  5.1430E+03
 1.490486E+00  4.9496E+03
 1.593329E+00  4.2639E+03
 1.703269E+00  3.6577E+03
 1.820795E+00  3.1309E+03
 1.946430E+00  2.6773E+03
 2.080733E+00  2.2879E+03
 2.224304E+00  1.9526E+03
 2.377781E+00  1.6684E+03
 2.541848E+00  1.4241E+03
 2.717235E+00  1.2157E+03
 2.904724E+00  1.0391E+03
 3.105150E+00  8.8155E+02
 3.319406E+00  7.4305E+02
 3.548445E+00  6.2710E+02
 3.793288E+00  5.2694E+02
 4.055024E+00  4.4322E+02
 4.334821E+00  3.7340E+02
 4.633924E+00  3.1517E+02
 4.953664E+00  2.6658E+02
 5.295467E+00  2.2540E+02
 5.608932E+00  1.9468E+02
 5.660855E+00  1.9011E+02
 5.694783E+00  1.8722E+02
 5.717677E+00  1.8531E+02
 5.752017E+00  5.5513E+02
 5.837868E+00  5.3008E+02
 6.040916E+00  4.7730E+02
 6.051453E+00  4.7495E+02
 6.133379E+00  4.5729E+02
 6.158036E+00  4.5219E+02
 6.195021E+00  6.1330E+02
 6.287484E+00  5.8885E+02
 6.417824E+00  5.5689E+02
 6.469004E+00  5.4508E+02
 6.516056E+00  5.3462E+02
 6.542251E+00  5.2892E+02
 6.581544E+00  6.0155E+02
 6.679776E+00  5.7975E+02
 6.915365E+00  5.3210E+02
 7.392525E+00  4.5077E+02
 7.902609E+00  3.8054E+02
 8.447890E+00  3.2080E+02
 9.030794E+00  2.6993E+02
 9.653919E+00  2.2577E+02
 1.032004E+01  1.8904E+02
 1.103212E+01  1.5844E+02
 1.179334E+01  1.3270E+02
 1.260708E+01  1.1091E+02
 1.347697E+01  9.2512E+01
 1.440688E+01  7.7099E+01
 1.540095E+01  6.4327E+01
 1.646362E+01  5.3732E+01
 1.759961E+01  4.4926E+01
 1.881398E+01  3.7608E+01
 2.011215E+01  3.1522E+01
 2.149988E+01  2.6454E+01
 2.298338E+01  2.2230E+01
 2.456923E+01  1.8704E+01
 2.626450E+01  1.5724E+01
 2.807676E+01  1.3121E+01
 3.001405E+01  1.0901E+01
 3.208502E+01  9.0609E+00
 3.429889E+01  7.5428E+00
 3.666551E+01  6.2903E+00
 3.919543E+01  5.2557E+00
 3.963414E+01  5.1014E+00
 4.024079E+01  4.8986E+00
 4.040256E+01  4.8464E+00
 4.064522E+01  2.5765E+01
 4.125186E+01  2.4814E+01
 4.189992E+01  2.3851E+01
 4.479101E+01  2.0080E+01
 4.788159E+01  1.6876E+01
 5.118542E+01  1.4176E+01
 5.471721E+01  1.1890E+01
 5.849270E+01  9.9653E+00
 6.252870E+01  8.3544E+00
 6.684318E+01  7.0066E+00
 7.145536E+01  5.8790E+00
 7.638578E+01  4.9359E+00
 8.165640E+01  4.1403E+00
 8.729069E+01  3.4575E+00
 9.331374E+01  2.8910E+00
 9.975239E+01  2.4206E+00
 1.066353E+02  2.0300E+00
 1.139931E+02  1.7056E+00
 1.218587E+02  1.4358E+00
 1.302669E+02  1.2116E+00
 1.392553E+02  1.0250E+00
 1.488640E+02  8.6974E-01
 1.591356E+02  7.4039E-01
 1.701159E+02  6.3255E-01
 1.818539E+02  5.4295E-01
 1.944018E+02  4.6830E-01
 2.078156E+02  4.0577E-01
 2.221548E+02  3.5332E-01
 2.374835E+02  3.0925E-01
 2.538699E+02  2.7216E-01
 2.713869E+02  2.4087E-01
 2.901126E+02  2.1441E-01
 3.101304E+02  1.9195E-01
 3.315294E+02  1.7285E-01
 3.544049E+02  1.5654E-01
 3.788588E+02  1.4255E-01
 4.050001E+02  1.3049E-01
 4.329451E+02  1.2005E-01
