                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 6.923942E-02  2.1386E+03
 6.934500E-02  2.1629E+03
 6.974950E-02  2.2584E+03
 7.002990E-02  2.3267E+03
 7.038000E-02  3.8095E+03
 7.045050E-02  3.8380E+03
 7.150200E-02  4.2862E+03
 7.401695E-02  5.5463E+03
 7.912411E-02  9.0068E+03
 8.458368E-02  1.3592E+04
 9.041995E-02  1.9048E+04
 9.665893E-02  2.5012E+04
 1.033284E-01  3.1029E+04
 1.104581E-01  3.6629E+04
 1.180797E-01  4.1409E+04
 1.262272E-01  4.5084E+04
 1.349368E-01  4.7503E+04
 1.442475E-01  4.8650E+04
 1.542005E-01  4.8611E+04
 1.648404E-01  4.7545E+04
 1.762144E-01  4.5646E+04
 1.778700E-01  4.5325E+04
 1.805925E-01  4.4779E+04
 1.813185E-01  4.4630E+04
 1.824075E-01  4.6761E+04
 1.851300E-01  4.6236E+04
 1.855140E-01  4.6161E+04
 1.883732E-01  4.5593E+04
 1.891107E-01  4.5444E+04
 1.902465E-01  4.6189E+04
 1.930860E-01  4.5631E+04
 2.013709E-01  4.3970E+04
 2.152655E-01  4.1124E+04
 2.301188E-01  3.8102E+04
 2.459970E-01  3.5009E+04
 2.513700E-01  3.4007E+04
 2.552175E-01  3.3304E+04
 2.562435E-01  3.3119E+04
 2.577825E-01  3.4257E+04
 2.616300E-01  3.3569E+04
 2.629708E-01  3.3333E+04
 2.811158E-01  3.0297E+04
 3.005128E-01  2.7363E+04
 3.212482E-01  2.4561E+04
 3.434143E-01  2.1927E+04
 3.671099E-01  1.9482E+04
 3.924405E-01  1.7236E+04
 4.195189E-01  1.5191E+04
 4.484657E-01  1.3345E+04
 4.794098E-01  1.1689E+04
 5.124891E-01  1.0212E+04
 5.478508E-01  8.9005E+03
 5.856525E-01  7.7415E+03
 6.260625E-01  6.7211E+03
 6.692609E-01  5.8255E+03
 7.154399E-01  5.0417E+03
 7.648052E-01  4.3571E+03
 8.175768E-01  3.7599E+03
 8.739896E-01  3.2409E+03
 9.0000000E-01  3.0352E+03
 9.0450000E-01  3.0015E+03
 9.0902250E-01  2.9682E+03
 9.1356761E-01  2.9352E+03
 9.1813545E-01  2.9026E+03
 9.2272613E-01  2.8704E+03
 9.2733976E-01  2.8385E+03
 9.3197646E-01  2.8070E+03
 9.3663634E-01  2.7758E+03
 9.4131952E-01  2.7449E+03
 9.4602612E-01  2.7144E+03
 9.5075625E-01  2.6842E+03
 9.5551003E-01  2.6543E+03
 9.6028758E-01  2.6248E+03
 9.6508902E-01  2.5956E+03
 9.6991446E-01  2.5668E+03
 9.7476404E-01  2.5382E+03
 9.7963786E-01  2.5100E+03
 9.8453605E-01  2.4820E+03
 9.8945873E-01  2.4544E+03
 9.9440602E-01  2.4271E+03
 9.9937805E-01  2.4001E+03
