                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 4.321500E-03  7.2383E+03
 4.386000E-03  7.1632E+03
 1.069000E-02  6.6467E+03
 1.142761E-02  6.8548E+03
 1.221612E-02  7.0949E+03
 1.305903E-02  7.3683E+03
 1.396010E-02  7.6763E+03
 1.492335E-02  8.0203E+03
 1.595306E-02  8.4020E+03
 1.705382E-02  8.8228E+03
 1.823053E-02  9.2840E+03
 1.948844E-02  9.7858E+03
 2.083314E-02  1.0328E+04
 2.227063E-02  1.0912E+04
 2.380730E-02  1.1536E+04
 2.545001E-02  1.2200E+04
 2.720606E-02  1.2902E+04
 2.881200E-02  1.3535E+04
 2.908327E-02  1.3641E+04
 2.925300E-02  1.3707E+04
 2.937060E-02  1.3752E+04
 2.954700E-02  2.0890E+05
 2.998800E-02  1.9600E+05
 3.109002E-02  1.6817E+05
 3.323523E-02  1.2770E+05
 3.552846E-02  9.7355E+04
 3.797993E-02  7.5159E+04
 4.060054E-02  5.9391E+04
 4.340198E-02  4.8441E+04
 4.639671E-02  4.0984E+04
 4.959809E-02  3.6002E+04
 5.302035E-02  3.2748E+04
 5.667876E-02  3.0688E+04
 5.860400E-02  2.9983E+04
 5.950100E-02  2.9720E+04
 5.974020E-02  2.9656E+04
 6.009900E-02  2.9692E+04
 6.058959E-02  2.9576E+04
 6.099600E-02  2.9488E+04
 6.477028E-02  2.8907E+04
 6.923942E-02  2.8614E+04
 7.401695E-02  2.8567E+04
 7.912411E-02  2.8678E+04
 8.458368E-02  2.8065E+04
 9.041995E-02  2.7099E+04
 9.665893E-02  2.6105E+04
 1.0000000E-01  2.5585E+04
 1.0050000E-01  2.5508E+04
 1.0100250E-01  2.5430E+04
 1.0150751E-01  2.5353E+04
 1.0201505E-01  2.5274E+04
 1.0252513E-01  2.5196E+04
 1.0303775E-01  2.5118E+04
 1.0355294E-01  2.5039E+04
 1.0407070E-01  2.4960E+04
 1.0459106E-01  2.4881E+04
 1.0511401E-01  2.4801E+04
 1.0563958E-01  2.4721E+04
 1.0616778E-01  2.4641E+04
 1.0669862E-01  2.4561E+04
 1.0723211E-01  2.4481E+04
 1.0776827E-01  2.4400E+04
 1.0830712E-01  2.4319E+04
 1.0884865E-01  2.4238E+04
 1.0939289E-01  2.4156E+04
 1.0993986E-01  2.4075E+04
 1.1048956E-01  2.3993E+04
 1.1104201E-01  2.3911E+04
 1.1159722E-01  2.3828E+04
