                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 3.155700E-02  2.8215E+03
 3.202800E-02  3.9962E+03
 3.323523E-02  9.5316E+03
 3.552846E-02  4.3573E+04
 3.797993E-02  1.2929E+05
 4.060054E-02  2.4873E+05
 4.340198E-02  3.3946E+05
 4.639671E-02  3.5496E+05
 4.959809E-02  3.0359E+05
 5.302035E-02  2.2438E+05
 5.667876E-02  1.5003E+05
 6.058959E-02  9.4243E+04
 6.477028E-02  5.7344E+04
 6.923942E-02  3.4632E+04
 7.401695E-02  2.1158E+04
 7.912411E-02  1.3266E+04
 8.458368E-02  8.6244E+03
 9.041995E-02  5.8550E+03
 9.643200E-02  4.2150E+03
 9.665893E-02  4.1683E+03
 9.790800E-02  3.9266E+03
 9.830160E-02  3.8554E+03
 9.889200E-02  8.4125E+03
 1.003680E-01  7.9894E+03
 1.033284E-01  7.2462E+03
 1.104581E-01  5.8956E+03
 1.180797E-01  4.9870E+03
 1.262272E-01  4.3865E+03
 1.349368E-01  3.9897E+03
 1.442475E-01  3.7334E+03
 1.489600E-01  3.6465E+03
 1.512400E-01  3.6121E+03
 1.518480E-01  3.6037E+03
 1.527600E-01  4.3278E+03
 1.542005E-01  4.3110E+03
 1.550400E-01  4.3019E+03
 1.648404E-01  4.2260E+03
 1.762144E-01  4.1853E+03
 1.883732E-01  4.1680E+03
 2.013709E-01  4.1646E+03
 2.152655E-01  4.1720E+03
 2.301188E-01  4.1831E+03
 2.459970E-01  4.1860E+03
 2.629708E-01  4.1722E+03
 2.811158E-01  4.1413E+03
 3.005128E-01  4.0914E+03
 3.212482E-01  4.0209E+03
 3.434143E-01  3.9290E+03
 3.671099E-01  3.8167E+03
 3.924405E-01  3.6859E+03
 4.195189E-01  3.5385E+03
 4.484657E-01  3.3778E+03
 4.794098E-01  3.2079E+03
 5.124891E-01  3.0267E+03
 5.169500E-01  3.0024E+03
 5.248625E-01  2.9597E+03
 5.261620E-01  2.9528E+03
 5.269725E-01  2.9484E+03
 5.301375E-01  1.8673E+04
 5.342155E-01  1.8289E+04
 5.363631E-01  1.8091E+04
 5.380500E-01  2.8230E+04
 5.395845E-01  2.8005E+04
 5.478508E-01  2.6834E+04
 5.856525E-01  2.2258E+04
 6.260625E-01  1.8629E+04
 6.692609E-01  1.5817E+04
 7.154399E-01  1.3534E+04
 7.502880E-01  1.2135E+04
 7.617720E-01  1.1721E+04
 7.648052E-01  1.1615E+04
 7.648344E-01  1.1614E+04
 7.694280E-01  1.3027E+04
 7.809120E-01  1.2621E+04
 7.956620E-01  1.2126E+04
 8.078405E-01  1.1739E+04
 8.110881E-01  1.1639E+04
 8.159595E-01  1.2124E+04
 8.175768E-01  1.2074E+04
 8.281380E-01  1.1757E+04
 8.739896E-01  1.0513E+04
 9.248260E-01  9.3452E+03
 9.342948E-01  9.1489E+03
 9.389815E-01  9.0539E+03
 9.427563E-01  8.9784E+03
 9.484185E-01  9.2648E+03
 9.625740E-01  8.9886E+03
 9.987612E-01  8.3360E+03
 1.067676E+00  7.1673E+03
