                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 6.824268E-03  4.2705E+04
 6.926123E-03  4.1481E+04
 8.142217E-03  3.2469E+04
 8.266843E-03  3.2352E+04
 8.300076E-03  3.2341E+04
 8.349926E-03  5.7837E+04
 8.474552E-03  5.6718E+04
 1.069000E-02  5.9861E+04
 1.142761E-02  6.7392E+04
 1.221612E-02  7.7054E+04
 1.305903E-02  8.8504E+04
 1.396010E-02  1.0129E+05
 1.492335E-02  1.1478E+05
 1.595306E-02  1.2818E+05
 1.705382E-02  1.4053E+05
 1.823053E-02  1.5079E+05
 1.948844E-02  1.5801E+05
 2.083314E-02  1.6141E+05
 2.227063E-02  1.6058E+05
 2.380730E-02  1.5549E+05
 2.545001E-02  1.4655E+05
 2.720606E-02  1.3452E+05
 2.908327E-02  1.2034E+05
 3.109002E-02  1.0507E+05
 3.323523E-02  8.9725E+04
 3.552846E-02  7.5109E+04
 3.797993E-02  6.1791E+04
 4.060054E-02  5.0114E+04
 4.340198E-02  4.0190E+04
 4.639671E-02  3.1965E+04
 4.959809E-02  2.5284E+04
 5.262600E-02  2.0477E+04
 5.302035E-02  1.9938E+04
 5.343150E-02  1.9396E+04
 5.364630E-02  1.9120E+04
 5.396850E-02  3.4412E+04
 5.477400E-02  3.2653E+04
 5.667876E-02  2.8930E+04
 6.058959E-02  2.2850E+04
 6.477028E-02  1.8036E+04
 6.923942E-02  1.4260E+04
 7.026600E-02  1.3546E+04
 7.134150E-02  1.2851E+04
 7.162830E-02  1.2673E+04
 7.205850E-02  1.7817E+04
 7.313400E-02  1.7073E+04
 7.401695E-02  1.6498E+04
 7.912411E-02  1.3697E+04
 8.114400E-02  1.2769E+04
 8.238600E-02  1.2228E+04
 8.271720E-02  1.2088E+04
 8.321400E-02  1.3428E+04
 8.445600E-02  1.2854E+04
 8.458368E-02  1.2797E+04
 8.467200E-02  1.2757E+04
 8.596800E-02  1.2191E+04
 8.631360E-02  1.2044E+04
 8.683200E-02  1.2810E+04
 8.812800E-02  1.2253E+04
 9.041995E-02  1.1335E+04
 9.665893E-02  9.2869E+03
 1.033284E-01  7.7744E+03
 1.056440E-01  7.3761E+03
 1.072610E-01  7.1300E+03
 1.076922E-01  7.0686E+03
 1.083390E-01  7.1675E+03
 1.099560E-01  6.9604E+03
 1.104581E-01  6.9006E+03
 1.180797E-01  6.2158E+03
 1.262272E-01  5.8627E+03
 1.349368E-01  5.8351E+03
 1.442475E-01  6.0941E+03
 1.542005E-01  6.6251E+03
 1.648404E-01  7.4246E+03
 1.762144E-01  8.4579E+03
 1.883732E-01  9.6807E+03
 2.013709E-01  1.1031E+04
 2.152655E-01  1.2427E+04
 2.301188E-01  1.3777E+04
 2.459970E-01  1.4982E+04
 2.629708E-01  1.5957E+04
 2.811158E-01  1.6634E+04
 3.005128E-01  1.6976E+04
 3.212482E-01  1.6968E+04
 3.272220E-01  1.6906E+04
 3.322305E-01  1.6837E+04
 3.335661E-01  1.6816E+04
 3.355695E-01  1.7141E+04
 3.405780E-01  1.7065E+04
 3.434143E-01  1.7015E+04
 3.449600E-01  1.6987E+04
 3.502400E-01  1.6880E+04
 3.516480E-01  1.6849E+04
 3.537600E-01  1.7056E+04
 3.590400E-01  1.6939E+04
 3.671099E-01  1.6739E+04
 3.924405E-01  1.5988E+04
 4.195189E-01  1.5057E+04
 4.484657E-01  1.4012E+04
 4.794098E-01  1.2911E+04
 5.0000000E-01  1.2209E+04
 5.0250000E-01  1.2126E+04
 5.0501250E-01  1.2043E+04
 5.0753756E-01  1.1960E+04
 5.1007525E-01  1.1878E+04
 5.1262563E-01  1.1795E+04
 5.1518875E-01  1.1713E+04
 5.1776470E-01  1.1630E+04
 5.2035352E-01  1.1548E+04
 5.2295529E-01  1.1466E+04
 5.2557007E-01  1.1385E+04
 5.2819792E-01  1.1303E+04
 5.3083891E-01  1.1222E+04
 5.3349310E-01  1.1141E+04
 5.3616057E-01  1.1060E+04
 5.3884137E-01  1.0979E+04
 5.4153558E-01  1.0899E+04
 5.4424325E-01  1.0818E+04
 5.4469646E-01  1.0805E+04
 5.4610359E-01  1.1434E+04
 5.4696447E-01  1.1408E+04
 5.4969929E-01  1.1326E+04
 5.5244779E-01  1.1244E+04
 5.5521003E-01  1.1163E+04
 5.5798608E-01  1.1082E+04
 5.6077601E-01  1.1001E+04
 5.6357989E-01  1.0920E+04
 5.6639779E-01  1.0840E+04
 5.6922978E-01  1.0760E+04
 5.7207593E-01  1.0681E+04
 5.7493630E-01  1.0601E+04
 5.7781099E-01  1.0523E+04
 5.8070004E-01  1.0444E+04
 5.8360354E-01  1.0366E+04
 5.8652156E-01  1.0288E+04
 5.8945417E-01  1.0211E+04
 5.9240144E-01  1.0134E+04
 5.9536345E-01  1.0057E+04
 5.9834026E-01  9.9806E+03
 6.0133196E-01  9.9047E+03
 6.0433862E-01  9.8291E+03
 6.0736032E-01  9.7539E+03
 6.1039712E-01  9.6791E+03
 6.1344910E-01  9.6047E+03
 6.1651635E-01  9.5306E+03
 6.1959893E-01  9.4570E+03
 6.2269693E-01  9.3837E+03
 6.2581041E-01  9.3108E+03
 6.2893946E-01  9.2383E+03
 6.3208416E-01  9.1662E+03
 6.3524458E-01  9.0945E+03
 6.3842080E-01  9.0232E+03
 6.4161291E-01  8.9523E+03
 6.4278595E-01  8.9265E+03
 6.4461406E-01  9.0131E+03
 6.4482097E-01  9.0086E+03
 6.4804508E-01  8.9384E+03
 6.5128530E-01  8.8687E+03
 6.5454173E-01  8.7994E+03
 6.5781444E-01  8.7305E+03
 6.6110351E-01  8.6620E+03
 6.6440903E-01  8.5939E+03
 6.6773107E-01  8.5262E+03
 6.7106973E-01  8.4590E+03
 6.7442508E-01  8.3921E+03
 6.7779720E-01  8.3257E+03
 6.8118619E-01  8.2596E+03
 6.8459212E-01  8.1940E+03
 6.8801508E-01  8.1288E+03
 6.9145515E-01  8.0640E+03
 6.9491243E-01  7.9996E+03
 6.9838699E-01  7.9356E+03
 7.0187893E-01  7.8720E+03
 7.0538832E-01  7.8088E+03
 7.0891526E-01  7.7461E+03
 7.1245984E-01  7.6837E+03
 7.1602214E-01  7.6218E+03
 7.1960225E-01  7.5603E+03
 7.2320026E-01  7.4991E+03
 7.2681626E-01  7.4384E+03
 7.3045034E-01  7.3781E+03
 7.3410260E-01  7.3182E+03
 7.3777311E-01  7.2587E+03
 7.4146197E-01  7.1995E+03
 7.4516928E-01  7.1408E+03
 7.4889513E-01  7.0825E+03
 7.5263961E-01  7.0246E+03
 7.5640280E-01  6.9671E+03
 7.5759354E-01  6.9490E+03
 7.6000652E-01  7.0633E+03
 7.6018482E-01  7.0606E+03
 7.6398574E-01  7.0034E+03
 7.6780567E-01  6.9466E+03
 7.7164470E-01  6.8901E+03
 7.7550292E-01  6.8341E+03
 7.7938044E-01  6.7784E+03
 7.8327734E-01  6.7232E+03
 7.8719373E-01  6.6683E+03
 7.9112969E-01  6.6138E+03
 7.9508534E-01  6.5597E+03
 7.9906077E-01  6.5060E+03
 8.0305607E-01  6.4527E+03
 8.0707135E-01  6.3997E+03
 8.1110671E-01  6.3471E+03
 8.1516224E-01  6.2949E+03
 8.1923806E-01  6.2431E+03
 8.2333425E-01  6.1917E+03
 8.2745092E-01  6.1406E+03
 8.3158817E-01  6.0899E+03
 8.3574611E-01  6.0396E+03
 8.3992484E-01  5.9896E+03
 8.4412447E-01  5.9400E+03
 8.4834509E-01  5.8908E+03
 8.5258682E-01  5.8419E+03
 8.5684975E-01  5.7933E+03
 8.6113400E-01  5.7452E+03
 8.6543967E-01  5.6973E+03
 8.6976687E-01  5.6498E+03
 8.7411570E-01  5.6027E+03
 8.7848628E-01  5.5559E+03
 8.8287871E-01  5.5095E+03
 8.8729310E-01  5.4634E+03
 8.9172957E-01  5.4176E+03
 8.9618822E-01  5.3722E+03
 9.0066916E-01  5.3272E+03
 9.0517250E-01  5.2824E+03
 9.0969837E-01  5.2380E+03
 9.1424686E-01  5.1940E+03
 9.1881809E-01  5.1503E+03
 9.2341218E-01  5.1068E+03
 9.2802924E-01  5.0636E+03
 9.3266939E-01  5.0206E+03
 9.3733274E-01  4.9780E+03
 9.4201940E-01  4.9358E+03
 9.4672950E-01  4.8938E+03
 9.5146315E-01  4.8522E+03
 9.5622046E-01  4.8109E+03
 9.6100156E-01  4.7699E+03
 9.6580657E-01  4.7292E+03
 9.7063560E-01  4.6889E+03
 9.7548878E-01  4.6488E+03
 9.8036623E-01  4.6091E+03
 9.8526806E-01  4.5697E+03
 9.9019440E-01  4.5306E+03
 9.9514537E-01  4.4918E+03
 1.0001211E+00  4.4532E+03
 1.0051217E+00  4.4091E+03
 1.0101473E+00  4.3654E+03
 1.0151980E+00  4.3222E+03
 1.0202740E+00  4.2793E+03
 1.0253754E+00  4.2369E+03
 1.0305023E+00  4.1949E+03
 1.0356548E+00  4.1533E+03
 1.0408331E+00  4.1121E+03
 1.0460372E+00  4.0714E+03
 1.0512674E+00  4.0310E+03
 1.0565238E+00  3.9910E+03
 1.0618064E+00  3.9515E+03
 1.0671154E+00  3.9123E+03
 1.0724510E+00  3.8735E+03
 1.0778132E+00  3.8351E+03
 1.0832023E+00  3.7971E+03
 1.0886183E+00  3.7595E+03
 1.0940614E+00  3.7221E+03
 1.0995317E+00  3.6850E+03
 1.1050294E+00  3.6483E+03
 1.1105545E+00  3.6120E+03
 1.1161073E+00  3.5761E+03
 1.1216878E+00  3.5405E+03
 1.1272963E+00  3.5052E+03
 1.1329328E+00  3.4704E+03
 1.1385974E+00  3.4358E+03
 1.1442904E+00  3.4017E+03
 1.1500119E+00  3.3678E+03
 1.1557619E+00  3.3343E+03
 1.1615407E+00  3.3012E+03
 1.1673484E+00  3.2684E+03
 1.1731852E+00  3.2359E+03
 1.1790511E+00  3.2038E+03
 1.1849464E+00  3.1720E+03
 1.1908711E+00  3.1405E+03
 1.1968254E+00  3.1093E+03
 1.2028096E+00  3.0784E+03
 1.2088236E+00  3.0479E+03
 1.2148677E+00  3.0177E+03
 1.2209421E+00  2.9878E+03
 1.2270468E+00  2.9582E+03
 1.2331820E+00  2.9289E+03
 1.2393479E+00  2.8999E+03
 1.2455447E+00  2.8712E+03
 1.2517724E+00  2.8428E+03
 1.2580312E+00  2.8147E+03
 1.2643214E+00  2.7869E+03
 1.2706430E+00  2.7594E+03
 1.2769962E+00  2.7321E+03
 1.2833812E+00  2.7052E+03
 1.2897981E+00  2.6784E+03
 1.2962471E+00  2.6519E+03
 1.3027283E+00  2.6257E+03
 1.3092420E+00  2.5998E+03
 1.3157882E+00  2.5741E+03
 1.3223671E+00  2.5487E+03
