                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 6.331500E-03  6.1442E+03
 6.426000E-03  6.0730E+03
 1.069000E-02  5.4660E+03
 1.142761E-02  5.6013E+03
 1.221612E-02  5.7726E+03
 1.305903E-02  5.9790E+03
 1.396010E-02  6.2206E+03
 1.492335E-02  6.4978E+03
 1.595306E-02  6.8116E+03
 1.705382E-02  7.1630E+03
 1.823053E-02  7.5533E+03
 1.948844E-02  7.9839E+03
 2.083314E-02  8.4562E+03
 2.227063E-02  8.9716E+03
 2.293200E-02  9.2115E+03
 2.328300E-02  9.3394E+03
 2.337660E-02  9.3736E+03
 2.351700E-02  3.1948E+05
 2.380730E-02  3.0263E+05
 2.386800E-02  2.9926E+05
 2.545001E-02  2.2603E+05
 2.720606E-02  1.6929E+05
 2.908327E-02  1.2703E+05
 3.109002E-02  9.6207E+04
 3.323523E-02  7.4097E+04
 3.552846E-02  5.8430E+04
 3.797993E-02  4.7437E+04
 4.060054E-02  3.9792E+04
 4.340198E-02  3.4532E+04
 4.639671E-02  3.0963E+04
 4.959809E-02  2.8594E+04
 5.302035E-02  2.7075E+04
 5.382950E-02  2.6821E+04
 5.404590E-02  2.6759E+04
 5.437050E-02  2.6845E+04
 5.518200E-02  2.6642E+04
 5.667876E-02  2.6335E+04
 6.058959E-02  2.5846E+04
 6.477028E-02  2.5653E+04
 6.923942E-02  2.5665E+04
 7.401695E-02  2.5811E+04
 7.912411E-02  2.6039E+04
 8.458368E-02  2.6309E+04
 9.041995E-02  2.6593E+04
 9.665893E-02  2.6866E+04
 1.0000000E-01  2.6997E+04
 1.0050000E-01  2.7016E+04
 1.0100250E-01  2.7034E+04
 1.0150751E-01  2.7052E+04
 1.0201505E-01  2.7070E+04
 1.0252513E-01  2.7088E+04
 1.0303775E-01  2.7105E+04
 1.0355294E-01  2.7122E+04
 1.0407070E-01  2.7139E+04
 1.0459106E-01  2.7156E+04
 1.0511401E-01  2.7173E+04
 1.0563958E-01  2.7189E+04
 1.0616778E-01  2.7205E+04
 1.0669862E-01  2.7221E+04
 1.0723211E-01  2.7237E+04
 1.0776827E-01  2.7252E+04
 1.0830712E-01  2.7267E+04
 1.0884865E-01  2.7282E+04
 1.0939289E-01  2.7297E+04
 1.0993986E-01  2.7311E+04
 1.1048956E-01  2.7325E+04
 1.1104201E-01  2.7339E+04
 1.1159722E-01  2.7352E+04
 1.1215520E-01  2.7366E+04
 1.1271598E-01  2.7379E+04
 1.1327956E-01  2.7391E+04
 1.1384596E-01  2.7404E+04
 1.1441519E-01  2.7416E+04
 1.1498726E-01  2.7428E+04
 1.1556220E-01  2.7439E+04
 1.1614001E-01  2.7450E+04
 1.1672071E-01  2.7461E+04
 1.1730431E-01  2.7472E+04
 1.1789083E-01  2.7482E+04
 1.1848029E-01  2.7466E+04
 1.1907269E-01  2.7388E+04
 1.1966805E-01  2.7309E+04
 1.2026639E-01  2.7230E+04
 1.2086772E-01  2.7150E+04
 1.2147206E-01  2.7069E+04
 1.2207942E-01  2.6989E+04
