                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 6.888830E-03  2.5921E+04
 6.991648E-03  2.5050E+04
 7.901491E-03  1.9380E+04
 8.022432E-03  1.9072E+04
 8.054683E-03  1.9006E+04
 8.103059E-03  4.8342E+04
 8.224000E-03  4.6942E+04
 1.069000E-02  4.6273E+04
 1.142761E-02  5.2931E+04
 1.221612E-02  6.1738E+04
 1.305903E-02  7.2476E+04
 1.396010E-02  8.4772E+04
 1.492335E-02  9.8015E+04
 1.595306E-02  1.1133E+05
 1.705382E-02  1.2364E+05
 1.823053E-02  1.3375E+05
 1.948844E-02  1.4058E+05
 2.083314E-02  1.4331E+05
 2.227063E-02  1.4157E+05
 2.380730E-02  1.3550E+05
 2.545001E-02  1.2572E+05
 2.720606E-02  1.1321E+05
 2.908327E-02  9.9084E+04
 3.109002E-02  8.4454E+04
 3.323523E-02  7.0284E+04
 3.552846E-02  5.7254E+04
 3.797993E-02  4.5806E+04
 4.060054E-02  3.6121E+04
 4.340198E-02  2.8168E+04
 4.639671E-02  2.1794E+04
 4.949000E-02  1.6925E+04
 4.959809E-02  1.6780E+04
 5.024750E-02  1.5941E+04
 5.044950E-02  1.5690E+04
 5.075250E-02  3.1770E+04
 5.151000E-02  3.0081E+04
 5.302035E-02  2.7041E+04
 5.667876E-02  2.1149E+04
 5.929000E-02  1.7894E+04
 6.019750E-02  1.6910E+04
 6.043950E-02  1.6660E+04
 6.058959E-02  1.8390E+04
 6.080250E-02  1.8155E+04
 6.171000E-02  1.7195E+04
 6.174000E-02  1.7164E+04
 6.213200E-02  1.6771E+04
 6.268500E-02  1.6235E+04
 6.293700E-02  1.5999E+04
 6.308300E-02  2.2217E+04
 6.333660E-02  2.1946E+04
 6.371700E-02  2.2760E+04
 6.426000E-02  2.2184E+04
 6.466800E-02  2.1764E+04
 6.477028E-02  2.1661E+04
 6.923942E-02  1.7803E+04
 7.401695E-02  1.4744E+04
 7.912411E-02  1.2272E+04
 8.458368E-02  1.0350E+04
 9.041995E-02  8.9488E+03
 9.329600E-02  8.4587E+03
 9.472400E-02  8.2578E+03
 9.510480E-02  8.2086E+03
 9.567600E-02  8.3303E+03
 9.665893E-02  8.2186E+03
 9.710400E-02  8.1718E+03
 1.033284E-01  7.7349E+03
 1.104581E-01  7.6474E+03
 1.180797E-01  7.9200E+03
 1.262272E-01  8.5177E+03
 1.349368E-01  9.4096E+03
 1.442475E-01  1.0542E+04
 1.542005E-01  1.1855E+04
 1.648404E-01  1.3281E+04
 1.762144E-01  1.4728E+04
 1.883732E-01  1.6105E+04
 2.013709E-01  1.7327E+04
 2.152655E-01  1.8319E+04
 2.301188E-01  1.9022E+04
 2.459970E-01  1.9400E+04
 2.629708E-01  1.9412E+04
 2.811158E-01  1.9053E+04
 2.890020E-01  1.8804E+04
 2.934255E-01  1.8646E+04
 2.946051E-01  1.8602E+04
 2.963745E-01  1.8965E+04
 3.005128E-01  1.8813E+04
 3.007980E-01  1.8802E+04
 3.051720E-01  1.8632E+04
 3.098430E-01  1.8441E+04
 3.110886E-01  1.8389E+04
 3.129570E-01  1.8621E+04
 3.176280E-01  1.8426E+04
 3.212482E-01  1.8271E+04
 3.434143E-01  1.7262E+04
 3.671099E-01  1.6140E+04
 3.924405E-01  1.4959E+04
 4.195189E-01  1.3765E+04
 4.484657E-01  1.2595E+04
 4.794098E-01  1.1469E+04
 4.844140E-01  1.1299E+04
 4.918285E-01  1.1053E+04
 4.938057E-01  1.0989E+04
 4.967715E-01  1.1601E+04
 5.0000000E-01  1.1495E+04
 5.0250000E-01  1.1414E+04
 5.0501250E-01  1.1334E+04
 5.0753756E-01  1.1254E+04
 5.1007525E-01  1.1174E+04
 5.1262563E-01  1.1095E+04
 5.1518875E-01  1.1016E+04
 5.1776470E-01  1.0937E+04
 5.2035352E-01  1.0859E+04
 5.2295529E-01  1.0781E+04
 5.2557007E-01  1.0704E+04
 5.2819792E-01  1.0627E+04
 5.3083891E-01  1.0550E+04
 5.3349310E-01  1.0474E+04
 5.3616057E-01  1.0398E+04
 5.3884137E-01  1.0323E+04
 5.4153558E-01  1.0248E+04
 5.4424325E-01  1.0173E+04
 5.4696447E-01  1.0099E+04
 5.4969929E-01  1.0025E+04
 5.5244779E-01  9.9519E+03
 5.5521003E-01  9.8790E+03
 5.5798608E-01  9.8064E+03
 5.6077601E-01  9.7342E+03
 5.6357989E-01  9.6625E+03
 5.6639779E-01  9.5911E+03
 5.6922978E-01  9.5201E+03
 5.7207593E-01  9.4495E+03
 5.7493630E-01  9.3793E+03
 5.7626318E-01  9.3470E+03
 5.7781099E-01  9.4507E+03
 5.7793677E-01  9.4477E+03
 5.8070004E-01  9.3813E+03
 5.8360354E-01  9.3123E+03
 5.8652156E-01  9.2437E+03
 5.8945417E-01  9.1754E+03
 5.9240144E-01  9.1076E+03
 5.9536345E-01  9.0401E+03
 5.9834026E-01  8.9731E+03
 6.0133196E-01  8.9064E+03
 6.0433862E-01  8.8402E+03
 6.0736032E-01  8.7743E+03
 6.1039712E-01  8.7088E+03
 6.1344910E-01  8.6437E+03
 6.1651635E-01  8.5790E+03
 6.1959893E-01  8.5146E+03
 6.2269693E-01  8.4507E+03
 6.2581041E-01  8.3871E+03
 6.2893946E-01  8.3239E+03
 6.3208416E-01  8.2611E+03
 6.3524458E-01  8.1987E+03
 6.3842080E-01  8.1367E+03
 6.4161291E-01  8.0750E+03
 6.4482097E-01  8.0137E+03
 6.4804508E-01  7.9528E+03
 6.5128530E-01  7.8923E+03
 6.5454173E-01  7.8321E+03
 6.5781444E-01  7.7723E+03
 6.6110351E-01  7.7129E+03
 6.6440903E-01  7.6538E+03
 6.6773107E-01  7.5951E+03
 6.7106973E-01  7.5367E+03
 6.7442508E-01  7.4788E+03
 6.7779720E-01  7.4211E+03
 6.8118619E-01  7.3639E+03
 6.8459212E-01  7.3070E+03
 6.8801508E-01  7.2505E+03
 6.8899585E-01  7.2344E+03
 6.9120417E-01  7.3692E+03
 6.9145515E-01  7.3651E+03
 6.9491243E-01  7.3087E+03
 6.9838699E-01  7.2526E+03
 7.0187893E-01  7.1969E+03
 7.0538832E-01  7.1415E+03
 7.0891526E-01  7.0865E+03
 7.1245984E-01  7.0318E+03
 7.1602214E-01  6.9775E+03
 7.1960225E-01  6.9235E+03
 7.2320026E-01  6.8699E+03
 7.2681626E-01  6.8166E+03
 7.3045034E-01  6.7637E+03
 7.3410260E-01  6.7111E+03
 7.3777311E-01  6.6588E+03
 7.4146197E-01  6.6069E+03
 7.4516928E-01  6.5553E+03
 7.4889513E-01  6.5041E+03
 7.5263961E-01  6.4532E+03
 7.5640280E-01  6.4026E+03
 7.6018482E-01  6.3524E+03
 7.6398574E-01  6.3024E+03
 7.6780567E-01  6.2529E+03
 7.7164470E-01  6.2036E+03
 7.7550292E-01  6.1546E+03
 7.7938044E-01  6.1060E+03
 7.8327734E-01  6.0577E+03
 7.8719373E-01  6.0097E+03
 7.9112969E-01  5.9620E+03
 7.9508534E-01  5.9147E+03
 7.9906077E-01  5.8676E+03
 8.0305607E-01  5.8209E+03
 8.0707135E-01  5.7745E+03
 8.1110671E-01  5.7284E+03
 8.1516224E-01  5.6826E+03
 8.1923806E-01  5.6371E+03
 8.2333425E-01  5.5919E+03
 8.2745092E-01  5.5470E+03
 8.3158817E-01  5.5024E+03
 8.3574611E-01  5.4582E+03
 8.3992484E-01  5.4139E+03
 8.4412447E-01  5.3700E+03
 8.4834509E-01  5.3264E+03
 8.5258682E-01  5.2830E+03
 8.5684975E-01  5.2400E+03
 8.6113400E-01  5.1972E+03
 8.6543967E-01  5.1548E+03
 8.6976687E-01  5.1126E+03
 8.7411570E-01  5.0707E+03
 8.7848628E-01  5.0291E+03
 8.8287871E-01  4.9879E+03
 8.8729310E-01  4.9468E+03
 8.9172957E-01  4.9061E+03
 8.9618822E-01  4.8657E+03
 9.0066916E-01  4.8255E+03
 9.0517250E-01  4.7857E+03
 9.0969837E-01  4.7461E+03
 9.1424686E-01  4.7068E+03
 9.1881809E-01  4.6677E+03
 9.2341218E-01  4.6290E+03
 9.2802924E-01  4.5905E+03
 9.3266939E-01  4.5523E+03
 9.3733274E-01  4.5144E+03
 9.4201940E-01  4.4767E+03
 9.4672950E-01  4.4394E+03
 9.5146315E-01  4.4022E+03
 9.5622046E-01  4.3654E+03
 9.6100156E-01  4.3288E+03
 9.6580657E-01  4.2925E+03
 9.7063560E-01  4.2564E+03
 9.7548878E-01  4.2206E+03
 9.8036623E-01  4.1850E+03
 9.8526806E-01  4.1497E+03
 9.9019440E-01  4.1146E+03
 9.9514537E-01  4.0798E+03
 1.0001211E+00  4.0451E+03
 1.0051217E+00  4.0063E+03
 1.0101473E+00  3.9678E+03
 1.0151980E+00  3.9296E+03
 1.0202740E+00  3.8918E+03
 1.0253754E+00  3.8543E+03
 1.0305023E+00  3.8172E+03
