                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  6.5808E+03
 1.142761E-02  6.9181E+03
 1.221612E-02  7.2775E+03
 1.305903E-02  7.6616E+03
 1.396010E-02  8.0726E+03
 1.492335E-02  8.5124E+03
 1.595306E-02  8.9826E+03
 1.705382E-02  9.4814E+03
 1.823053E-02  1.0006E+04
 1.948844E-02  1.0554E+04
 2.067800E-02  1.1060E+04
 2.083314E-02  1.1124E+04
 2.099450E-02  1.1192E+04
 2.107890E-02  1.1227E+04
 2.120550E-02  2.1475E+05
 2.152200E-02  2.0407E+05
 2.227063E-02  1.8160E+05
 2.380730E-02  1.4504E+05
 2.545001E-02  1.1496E+05
 2.720606E-02  9.0865E+04
 2.908327E-02  7.2251E+04
 3.109002E-02  5.8252E+04
 3.323523E-02  4.7927E+04
 3.552846E-02  4.0418E+04
 3.675000E-02  3.7455E+04
 3.731250E-02  3.6277E+04
 3.746250E-02  3.5981E+04
 3.768750E-02  3.5715E+04
 3.797993E-02  3.5180E+04
 3.825000E-02  3.4709E+04
 4.060054E-02  3.1348E+04
 4.340198E-02  2.8632E+04
 4.639671E-02  2.6709E+04
 4.959809E-02  2.5343E+04
 5.302035E-02  2.4365E+04
 5.667876E-02  2.3648E+04
 6.058959E-02  2.3105E+04
 6.477028E-02  2.2671E+04
 6.923942E-02  2.2301E+04
 7.401695E-02  2.1962E+04
 7.912411E-02  2.0889E+04
 8.458368E-02  1.9608E+04
 9.041995E-02  1.8337E+04
 9.665893E-02  1.7078E+04
 1.0000000E-01  1.6444E+04
 1.0050000E-01  1.6351E+04
 1.0100250E-01  1.6259E+04
 1.0150751E-01  1.6167E+04
 1.0201505E-01  1.6074E+04
 1.0252513E-01  1.5982E+04
 1.0303775E-01  1.5890E+04
 1.0355294E-01  1.5799E+04
 1.0407070E-01  1.5707E+04
 1.0459106E-01  1.5615E+04
 1.0511401E-01  1.5524E+04
 1.0563958E-01  1.5433E+04
 1.0616778E-01  1.5342E+04
 1.0669862E-01  1.5251E+04
 1.0723211E-01  1.5161E+04
 1.0776827E-01  1.5070E+04
 1.0830712E-01  1.4980E+04
 1.0884865E-01  1.4890E+04
 1.0939289E-01  1.4800E+04
 1.0993986E-01  1.4710E+04
 1.1048956E-01  1.4620E+04
 1.1104201E-01  1.4531E+04
 1.1159722E-01  1.4442E+04
 1.1215520E-01  1.4353E+04
 1.1271598E-01  1.4264E+04
 1.1327956E-01  1.4175E+04
 1.1384596E-01  1.4087E+04
 1.1441519E-01  1.3999E+04
 1.1498726E-01  1.3911E+04
 1.1556220E-01  1.3823E+04
 1.1614001E-01  1.3735E+04
 1.1672071E-01  1.3648E+04
 1.1730431E-01  1.3561E+04
 1.1789083E-01  1.3474E+04
 1.1848029E-01  1.3387E+04
 1.1907269E-01  1.3301E+04
 1.1966805E-01  1.3215E+04
 1.2026639E-01  1.3129E+04
 1.2038579E-01  1.3112E+04
 1.2041420E-01  7.3387E+04
 1.2086772E-01  7.0093E+04
 1.2147206E-01  6.5988E+04
 1.2207942E-01  6.2166E+04
 1.2268982E-01  5.8608E+04
 1.2330327E-01  5.5295E+04
 1.2391979E-01  5.2210E+04
 1.2453939E-01  4.9336E+04
 1.2516208E-01  4.6659E+04
 1.2578789E-01  4.4165E+04
 1.2641683E-01  4.1841E+04
 1.2704892E-01  3.9676E+04
 1.2768416E-01  3.7657E+04
 1.2832258E-01  3.5775E+04
 1.2896419E-01  3.4020E+04
 1.2960902E-01  3.2383E+04
 1.3025706E-01  3.0856E+04
 1.3090835E-01  2.9431E+04
 1.3156289E-01  2.8101E+04
 1.3222070E-01  2.6860E+04
 1.3288181E-01  2.5703E+04
 1.3354621E-01  2.4642E+04
 1.3421395E-01  2.3669E+04
 1.3488502E-01  2.2776E+04
 1.3555944E-01  2.1954E+04
 1.3623724E-01  2.1196E+04
 1.3691842E-01  2.0496E+04
 1.3760302E-01  1.9848E+04
 1.3829103E-01  1.9248E+04
 1.3898249E-01  1.8689E+04
 1.3967740E-01  1.8170E+04
 1.4037579E-01  1.7686E+04
 1.4107766E-01  1.7233E+04
 1.4178305E-01  1.6810E+04
 1.4249197E-01  1.6413E+04
 1.4320443E-01  1.6040E+04
 1.4392045E-01  1.5690E+04
 1.4464005E-01  1.5359E+04
 1.4536325E-01  1.5048E+04
 1.4609007E-01  1.4753E+04
 1.4682052E-01  1.4474E+04
 1.4755462E-01  1.4209E+04
 1.4829239E-01  1.3958E+04
 1.4903386E-01  1.3719E+04
 1.4977903E-01  1.3491E+04
 1.5052792E-01  1.3274E+04
 1.5128056E-01  1.3067E+04
 1.5203696E-01  1.2868E+04
 1.5279715E-01  1.2678E+04
 1.5356113E-01  1.2496E+04
 1.5432894E-01  1.2321E+04
 1.5510058E-01  1.2152E+04
 1.5587609E-01  1.1990E+04
 1.5665547E-01  1.1834E+04
 1.5743875E-01  1.1684E+04
 1.5822594E-01  1.1538E+04
 1.5901707E-01  1.1398E+04
 1.5981215E-01  1.1262E+04
 1.6061121E-01  1.1130E+04
 1.6141427E-01  1.1003E+04
 1.6222134E-01  1.0879E+04
 1.6303245E-01  1.0759E+04
 1.6384761E-01  1.0642E+04
 1.6466685E-01  1.0528E+04
 1.6549018E-01  1.0418E+04
 1.6631763E-01  1.0310E+04
 1.6714922E-01  1.0205E+04
 1.6798497E-01  1.0103E+04
 1.6882489E-01  1.0003E+04
 1.6966902E-01  9.9055E+03
 1.7051736E-01  9.8104E+03
 1.7136995E-01  9.7174E+03
 1.7222680E-01  9.6265E+03
 1.7308793E-01  9.5375E+03
 1.7395337E-01  9.4505E+03
 1.7482314E-01  9.3653E+03
 1.7569726E-01  9.2819E+03
 1.7657574E-01  9.2001E+03
 1.7745862E-01  9.1200E+03
 1.7834591E-01  9.0415E+03
 1.7923764E-01  8.9644E+03
 1.8013383E-01  8.8888E+03
 1.8103450E-01  8.8147E+03
 1.8193967E-01  8.7419E+03
 1.8284937E-01  8.6704E+03
 1.8376362E-01  8.6003E+03
 1.8468244E-01  8.5313E+03
 1.8560585E-01  8.4636E+03
 1.8653388E-01  8.3971E+03
 1.8746655E-01  8.3317E+03
 1.8840388E-01  8.2675E+03
 1.8934590E-01  8.2043E+03
 1.9029263E-01  8.1422E+03
 1.9124409E-01  8.0812E+03
 1.9220031E-01  8.0211E+03
 1.9316131E-01  7.9621E+03
 1.9412712E-01  7.9040E+03
 1.9509776E-01  7.8469E+03
 1.9607325E-01  7.7907E+03
 1.9705361E-01  7.7355E+03
 1.9803888E-01  7.6811E+03
 1.9902907E-01  7.6277E+03
 2.0002422E-01  7.5751E+03
 2.0102434E-01  7.5233E+03
 2.0202946E-01  7.4724E+03
 2.0303961E-01  7.4223E+03
 2.0405481E-01  7.3730E+03
 2.0507508E-01  7.3245E+03
 2.0610046E-01  7.2769E+03
 2.0713096E-01  7.2299E+03
 2.0816661E-01  7.1838E+03
 2.0920745E-01  7.1384E+03
 2.1025348E-01  7.0937E+03
 2.1130475E-01  7.0498E+03
 2.1236128E-01  7.0066E+03
 2.1342308E-01  6.9641E+03
 2.1449020E-01  6.9224E+03
 2.1556265E-01  6.8813E+03
 2.1664046E-01  6.8409E+03
 2.1772366E-01  6.8012E+03
 2.1881228E-01  6.7621E+03
 2.1990634E-01  6.7237E+03
 2.2100588E-01  6.6860E+03
 2.2211090E-01  6.6489E+03
 2.2322146E-01  6.6125E+03
 2.2433757E-01  6.5767E+03
 2.2545925E-01  6.5415E+03
 2.2658655E-01  6.5069E+03
 2.2771948E-01  6.4730E+03
 2.2885808E-01  6.4396E+03
 2.3000237E-01  6.4068E+03
 2.3115238E-01  6.3747E+03
 2.3230814E-01  6.3431E+03
 2.3346969E-01  6.3120E+03
 2.3463703E-01  6.2816E+03
 2.3581022E-01  6.2517E+03
 2.3585864E-01  6.2505E+03
 2.3614137E-01  7.5091E+03
 2.3698927E-01  7.4870E+03
 2.3817422E-01  7.4569E+03
 2.3936509E-01  7.4272E+03
 2.4056191E-01  7.3982E+03
 2.4176472E-01  7.3696E+03
 2.4297355E-01  7.3416E+03
 2.4418841E-01  7.3140E+03
 2.4540936E-01  7.2870E+03
 2.4663640E-01  7.2605E+03
 2.4786959E-01  7.2344E+03
 2.4910893E-01  7.2089E+03
 2.5035448E-01  7.1838E+03
 2.5160625E-01  7.1592E+03
 2.5286428E-01  7.1351E+03
 2.5412860E-01  7.1114E+03
 2.5423287E-01  7.1095E+03
 2.5456716E-01  7.4797E+03
 2.5539925E-01  7.4645E+03
 2.5667624E-01  7.4416E+03
 2.5795962E-01  7.4191E+03
 2.5924942E-01  7.3970E+03
 2.6054567E-01  7.3754E+03
 2.6184840E-01  7.3541E+03
 2.6315764E-01  7.3332E+03
 2.6447343E-01  7.3127E+03
 2.6579579E-01  7.2925E+03
 2.6712477E-01  7.2727E+03
 2.6846040E-01  7.2532E+03
 2.6980270E-01  7.2340E+03
 2.7115171E-01  7.2152E+03
 2.7250747E-01  7.1967E+03
 2.7387001E-01  7.1784E+03
 2.7523936E-01  7.1605E+03
 2.7661556E-01  7.1429E+03
 2.7799863E-01  7.1255E+03
 2.7938863E-01  7.1084E+03
 2.8078557E-01  7.0916E+03
 2.8218950E-01  7.0750E+03
 2.8360044E-01  7.0587E+03
 2.8501845E-01  7.0426E+03
 2.8644354E-01  7.0268E+03
 2.8787576E-01  7.0112E+03
 2.8931514E-01  6.9957E+03
 2.9076171E-01  6.9805E+03
 2.9221552E-01  6.9655E+03
 2.9367660E-01  6.9507E+03
 2.9514498E-01  6.9360E+03
 2.9662071E-01  6.9215E+03
 2.9810381E-01  6.9072E+03
 2.9959433E-01  6.8931E+03
 3.0109230E-01  6.8790E+03
 3.0259776E-01  6.8651E+03
 3.0411075E-01  6.8514E+03
 3.0563130E-01  6.8377E+03
 3.0715946E-01  6.8242E+03
 3.0869526E-01  6.8108E+03
 3.1023873E-01  6.7975E+03
 3.1178993E-01  6.7842E+03
 3.1334888E-01  6.7711E+03
 3.1491562E-01  6.7580E+03
 3.1649020E-01  6.7449E+03
 3.1807265E-01  6.7320E+03
 3.1966301E-01  6.7190E+03
 3.2126133E-01  6.7061E+03
 3.2286764E-01  6.6933E+03
 3.2448197E-01  6.6805E+03
 3.2610438E-01  6.6676E+03
 3.2773491E-01  6.6548E+03
 3.2937358E-01  6.6420E+03
 3.3005637E-01  6.6367E+03
 3.3074361E-01  7.0898E+03
 3.3102045E-01  7.0874E+03
 3.3267555E-01  7.0733E+03
 3.3433893E-01  7.0591E+03
 3.3601062E-01  7.0450E+03
 3.3769068E-01  7.0308E+03
 3.3937913E-01  7.0165E+03
 3.4107602E-01  7.0022E+03
 3.4278140E-01  6.9879E+03
 3.4449531E-01  6.9735E+03
 3.4621779E-01  6.9591E+03
 3.4794888E-01  6.9445E+03
 3.4968862E-01  6.9299E+03
 3.5143706E-01  6.9152E+03
 3.5319425E-01  6.9005E+03
 3.5496022E-01  6.8856E+03
 3.5673502E-01  6.8707E+03
 3.5851870E-01  6.8556E+03
 3.6031129E-01  6.8404E+03
 3.6211285E-01  6.8251E+03
 3.6392341E-01  6.8097E+03
 3.6574303E-01  6.7942E+03
 3.6757174E-01  6.7785E+03
 3.6940960E-01  6.7627E+03
 3.7125665E-01  6.7467E+03
 3.7311293E-01  6.7306E+03
 3.7497850E-01  6.7142E+03
 3.7685339E-01  6.6978E+03
 3.7873766E-01  6.6811E+03
 3.8063135E-01  6.6643E+03
 3.8253450E-01  6.6473E+03
 3.8444718E-01  6.6302E+03
 3.8636941E-01  6.6129E+03
 3.8830126E-01  6.5953E+03
 3.9024276E-01  6.5776E+03
 3.9219398E-01  6.5597E+03
 3.9415495E-01  6.5417E+03
 3.9612572E-01  6.5234E+03
 3.9810635E-01  6.5049E+03
 4.0009688E-01  6.4861E+03
 4.0209737E-01  6.4672E+03
