                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.142761E-02  4.6009E+05
 1.145700E-02  4.5631E+05
 1.162800E-02  4.3516E+05
 1.221612E-02  3.7151E+05
 1.283800E-02  3.1643E+05
 1.303450E-02  3.0068E+05
 1.305903E-02  2.9876E+05
 1.308690E-02  2.9660E+05
 1.316550E-02  5.1259E+05
 1.336200E-02  4.8596E+05
 1.396010E-02  4.1382E+05
 1.492335E-02  3.2141E+05
 1.595306E-02  2.4720E+05
 1.705382E-02  1.8877E+05
 1.823053E-02  1.4352E+05
 1.948844E-02  1.0891E+05
 2.083314E-02  8.2651E+04
 2.224600E-02  6.3135E+04
 2.227063E-02  6.2851E+04
 2.258650E-02  5.9345E+04
 2.267730E-02  5.8384E+04
 2.281350E-02  5.7125E+04
 2.315400E-02  5.3809E+04
 2.380730E-02  4.8124E+04
 2.545001E-02  3.6972E+04
 2.720606E-02  2.8601E+04
 2.908327E-02  2.2306E+04
 3.109002E-02  1.7559E+04
 3.323523E-02  1.3965E+04
 3.552846E-02  1.1231E+04
 3.797993E-02  9.1406E+03
 4.060054E-02  7.5322E+03
 4.340198E-02  6.2861E+03
 4.639671E-02  5.3134E+03
 4.959809E-02  4.5504E+03
 5.302035E-02  3.9463E+03
 5.667876E-02  3.4633E+03
 6.058959E-02  3.0723E+03
 6.477028E-02  2.7508E+03
 6.923942E-02  2.4822E+03
 7.401695E-02  2.2544E+03
 7.497000E-02  2.2146E+03
 7.611750E-02  2.1687E+03
 7.642350E-02  2.1568E+03
 7.688250E-02  9.5377E+05
 7.722400E-02  8.8041E+05
 7.803000E-02  7.2993E+05
 7.840600E-02  6.6928E+05
 7.872120E-02  6.2254E+05
 7.912411E-02  1.4590E+06
 7.919400E-02  1.4349E+06
 8.037600E-02  1.0856E+06
 8.458368E-02  4.1617E+05
 9.041995E-02  1.3095E+05
 9.665893E-02  5.2538E+04
 1.033284E-01  2.6098E+04
 1.104581E-01  1.5436E+04
 1.180797E-01  1.0480E+04
 1.262272E-01  7.9114E+03
 1.349368E-01  6.4681E+03
 1.442475E-01  5.6132E+03
 1.542005E-01  5.0932E+03
 1.583680E-01  4.9474E+03
 1.607920E-01  4.8765E+03
 1.614384E-01  4.8591E+03
 1.624080E-01  6.4400E+03
 1.648404E-01  6.3732E+03
 1.688540E-01  6.2782E+03
 1.714385E-01  6.2258E+03
 1.721277E-01  6.2129E+03
 1.731615E-01  6.7717E+03
 1.757460E-01  6.7228E+03
 1.762144E-01  6.7145E+03
 1.883732E-01  6.5459E+03
 2.013709E-01  6.4358E+03
 2.152655E-01  6.3614E+03
 2.261840E-01  6.3178E+03
 2.296460E-01  6.3048E+03
 2.301188E-01  6.3030E+03
 2.305692E-01  6.3014E+03
 2.319540E-01  6.9471E+03
 2.354160E-01  6.9292E+03
 2.459970E-01  6.8736E+03
 2.629708E-01  6.7767E+03
 2.811158E-01  6.6525E+03
 3.005128E-01  6.4947E+03
 3.212482E-01  6.2991E+03
 3.434143E-01  6.0601E+03
 3.671099E-01  5.7819E+03
 3.924405E-01  5.4719E+03
 4.195189E-01  5.1386E+03
 4.484657E-01  4.7902E+03
 4.794098E-01  4.4355E+03
 5.124891E-01  4.0820E+03
 5.478508E-01  3.7361E+03
 5.856525E-01  3.4029E+03
 6.260625E-01  3.0860E+03
 6.692609E-01  2.7879E+03
 7.109900E-01  2.5352E+03
 7.154399E-01  2.5101E+03
 7.218725E-01  2.4744E+03
 7.247100E-01  2.4588E+03
 7.247745E-01  2.4585E+03
 7.291275E-01  1.1643E+04
 7.358025E-01  1.1371E+04
 7.387605E-01  1.1253E+04
 7.400100E-01  1.7217E+04
 7.431975E-01  1.7020E+04
 7.542900E-01  1.6359E+04
 7.648052E-01  1.5764E+04
 8.175768E-01  1.3201E+04
 8.739896E-01  1.1169E+04
 9.342948E-01  9.5219E+03
 9.776480E-01  8.5561E+03
 9.926120E-01  8.2553E+03
 9.966024E-01  8.1775E+03
 9.987612E-01  9.4392E+03
 1.002588E+00  9.3539E+03
 1.017552E+00  9.0312E+03
 1.043700E+00  8.5055E+03
 1.059675E+00  8.2061E+03
 1.063935E+00  8.1289E+03
 1.067676E+00  8.5888E+03
 1.070325E+00  8.5374E+03
 1.086300E+00  8.2364E+03
 1.141345E+00  7.3389E+03
 1.192758E+00  6.6536E+03
 1.211015E+00  6.4358E+03
 1.215883E+00  6.3797E+03
 1.220098E+00  6.6317E+03
 1.223186E+00  6.5956E+03
 1.241442E+00  6.3803E+03
