                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 3.477300E-02  1.1140E+05
 3.529200E-02  9.8018E+04
 3.552846E-02  9.2523E+04
 3.797993E-02  5.1992E+04
 4.060054E-02  3.1199E+04
 4.340198E-02  2.1267E+04
 4.639671E-02  1.6102E+04
 4.959809E-02  1.3276E+04
 5.302035E-02  1.1718E+04
 5.667876E-02  1.0910E+04
 5.909400E-02  1.0661E+04
 5.999850E-02  1.0607E+04
 6.023970E-02  1.0596E+04
 6.058959E-02  1.5404E+04
 6.060150E-02  1.5403E+04
 6.150600E-02  1.5399E+04
 6.477028E-02  1.5493E+04
 6.923942E-02  1.5797E+04
 7.401695E-02  1.6205E+04
 7.912411E-02  1.6658E+04
 8.458368E-02  1.7114E+04
 9.041995E-02  1.7531E+04
 9.665893E-02  1.7872E+04
 1.033284E-01  1.8104E+04
 1.104581E-01  1.8200E+04
 1.180797E-01  1.8139E+04
 1.262272E-01  1.7912E+04
 1.349368E-01  1.7516E+04
 1.442475E-01  1.6956E+04
 1.542005E-01  1.6227E+04
 1.648404E-01  1.5361E+04
 1.762144E-01  1.4392E+04
 1.883732E-01  1.3357E+04
 2.013709E-01  1.2290E+04
 2.152655E-01  1.1220E+04
 2.301188E-01  1.0173E+04
 2.459970E-01  9.1669E+03
 2.629708E-01  8.2158E+03
 2.811158E-01  7.3287E+03
 3.005128E-01  6.5111E+03
 3.212482E-01  5.7650E+03
 3.434143E-01  5.0898E+03
 3.671099E-01  4.4829E+03
 3.924405E-01  3.9405E+03
 4.195189E-01  3.4583E+03
 4.463900E-01  3.0590E+03
 4.484657E-01  3.0310E+03
 4.522700E-01  2.9805E+03
 4.532225E-01  2.9681E+03
 4.550445E-01  2.9445E+03
 4.577775E-01  2.1326E+04
 4.591925E-01  2.1177E+04
 4.610385E-01  2.0986E+04
 4.638075E-01  2.9710E+04
 4.646100E-01  2.9593E+04
 4.707300E-01  2.8729E+04
 4.794098E-01  2.7565E+04
 5.124891E-01  2.3695E+04
 5.478508E-01  2.0320E+04
 5.524260E-01  1.9931E+04
 5.608815E-01  1.9236E+04
 5.631363E-01  1.9056E+04
 5.665185E-01  2.1354E+04
 5.749740E-01  2.0661E+04
 5.856525E-01  1.9828E+04
 6.260625E-01  1.7063E+04
 6.692609E-01  1.4655E+04
 7.154399E-01  1.2562E+04
 7.648052E-01  1.0759E+04
 8.175768E-01  9.1756E+03
 8.739896E-01  7.8120E+03
 9.342948E-01  6.6481E+03
 9.987612E-01  5.6541E+03
 1.067676E+00  4.7590E+03
 1.141345E+00  4.0039E+03
 1.220098E+00  3.3674E+03
 1.304285E+00  2.8322E+03
 1.394281E+00  2.3826E+03
 1.490486E+00  2.0050E+03
 1.593329E+00  1.6880E+03
 1.703269E+00  1.4219E+03
 1.820795E+00  1.1984E+03
 1.946430E+00  1.0037E+03
 2.080733E+00  8.4111E+02
 2.224304E+00  7.0579E+02
 2.377781E+00  5.9072E+02
 2.541848E+00  4.9444E+02
 2.717235E+00  4.1429E+02
 2.904724E+00  3.4749E+02
 3.105150E+00  2.8900E+02
 3.319406E+00  2.3846E+02
 3.548445E+00  1.9702E+02
 3.793288E+00  1.6298E+02
 4.055024E+00  1.3499E+02
 4.334821E+00  1.1196E+02
 4.633924E+00  9.2975E+01
