                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  6.4928E+03
 1.142761E-02  6.8081E+03
 1.221612E-02  7.1513E+03
 1.305903E-02  7.5232E+03
 1.396010E-02  7.9247E+03
 1.492335E-02  8.3561E+03
 1.595306E-02  8.8177E+03
 1.705382E-02  9.3091E+03
 1.823053E-02  9.8300E+03
 1.948844E-02  1.0379E+04
 2.083314E-02  1.0955E+04
 2.156000E-02  1.1261E+04
 2.189000E-02  1.1398E+04
 2.197800E-02  1.1435E+04
 2.211000E-02  2.2646E+05
 2.227063E-02  2.2060E+05
 2.244000E-02  2.1464E+05
 2.380730E-02  1.7378E+05
 2.545001E-02  1.3706E+05
 2.720606E-02  1.0740E+05
 2.908327E-02  8.4375E+04
 3.109002E-02  6.7035E+04
 3.116400E-02  6.6508E+04
 3.164100E-02  6.3276E+04
 3.176820E-02  6.2460E+04
 3.195900E-02  6.1474E+04
 3.243600E-02  5.8676E+04
 3.323523E-02  5.4490E+04
 3.552846E-02  4.5285E+04
 3.797993E-02  3.8724E+04
 4.060054E-02  3.4105E+04
 4.340198E-02  3.0890E+04
 4.639671E-02  2.8681E+04
 4.959809E-02  2.7188E+04
 5.302035E-02  2.6199E+04
 5.667876E-02  2.5052E+04
 6.058959E-02  2.3682E+04
 6.477028E-02  2.2443E+04
 6.923942E-02  2.1287E+04
 7.401695E-02  2.0181E+04
 7.912411E-02  1.9105E+04
 8.458368E-02  1.8048E+04
 9.041995E-02  1.7003E+04
 9.665893E-02  1.5970E+04
 1.0000000E-01  1.5449E+04
 1.0050000E-01  1.5373E+04
 1.0100250E-01  1.5297E+04
 1.0150751E-01  1.5220E+04
 1.0201505E-01  1.5145E+04
 1.0252513E-01  1.5069E+04
 1.0303775E-01  1.4993E+04
 1.0355294E-01  1.4917E+04
 1.0407070E-01  1.4841E+04
 1.0459106E-01  1.4766E+04
 1.0511401E-01  1.4690E+04
 1.0563958E-01  1.4615E+04
 1.0616778E-01  1.4540E+04
 1.0669862E-01  1.4465E+04
 1.0723211E-01  1.4389E+04
 1.0776827E-01  1.4314E+04
 1.0830712E-01  1.4240E+04
 1.0884865E-01  1.4165E+04
 1.0939289E-01  1.4090E+04
 1.0993986E-01  1.4015E+04
 1.1048956E-01  1.3941E+04
 1.1104201E-01  1.3867E+04
 1.1159722E-01  1.3792E+04
 1.1215520E-01  1.3718E+04
 1.1271598E-01  1.3644E+04
 1.1327956E-01  1.3570E+04
 1.1384596E-01  1.3496E+04
 1.1441519E-01  1.3423E+04
 1.1498726E-01  1.3349E+04
 1.1556220E-01  1.3276E+04
 1.1614001E-01  1.3202E+04
