                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 9.713156E-03  2.0294E+04
 9.858128E-03  1.9652E+04
 1.069000E-02  1.6481E+04
 1.142761E-02  1.3758E+04
 1.221612E-02  1.0897E+04
 1.283800E-02  8.9254E+03
 1.303450E-02  8.3666E+03
 1.305903E-02  8.2991E+03
 1.308690E-02  8.2229E+03
 1.316550E-02  3.9884E+04
 1.336200E-02  3.7665E+04
 1.396010E-02  3.1765E+04
 1.492335E-02  2.4948E+04
 1.499400E-02  2.4632E+04
 1.522350E-02  2.3756E+04
 1.528470E-02  2.3558E+04
 1.537650E-02  3.9304E+04
 1.560600E-02  3.8150E+04
 1.595306E-02  3.6757E+04
 1.705382E-02  3.4556E+04
 1.823053E-02  3.6079E+04
 1.948844E-02  4.1184E+04
 2.083314E-02  4.9647E+04
 2.227063E-02  6.1437E+04
 2.380730E-02  7.6334E+04
 2.545001E-02  9.3643E+04
 2.720606E-02  1.1205E+05
 2.908327E-02  1.2963E+05
 3.109002E-02  1.4419E+05
 3.323523E-02  1.5363E+05
 3.552846E-02  1.5656E+05
 3.797993E-02  1.5256E+05
 4.060054E-02  1.4230E+05
 4.340198E-02  1.2730E+05
 4.639671E-02  1.0953E+05
 4.959809E-02  9.0947E+04
 5.302035E-02  7.3154E+04
 5.667876E-02  5.7258E+04
 6.058959E-02  4.3821E+04
 6.477028E-02  3.2956E+04
 6.923942E-02  2.4485E+04
 7.389200E-02  1.8198E+04
 7.401695E-02  1.8058E+04
 7.502300E-02  1.6970E+04
 7.532460E-02  1.6660E+04
 7.577700E-02  2.3166E+04
 7.690800E-02  2.1696E+04
 7.912411E-02  1.9133E+04
 8.458368E-02  1.4261E+04
 9.041995E-02  1.0718E+04
 9.665893E-02  8.1546E+03
 9.760800E-02  7.8436E+03
 9.910200E-02  7.3879E+03
 9.950040E-02  7.2730E+03
 1.000980E-01  9.9976E+03
 1.015920E-01  9.4952E+03
 1.033284E-01  8.9579E+03
 1.104581E-01  7.1764E+03
 1.161300E-01  6.0967E+03
 1.179075E-01  5.8028E+03
 1.180797E-01  5.7754E+03
 1.183815E-01  5.7277E+03
 1.190925E-01  6.2653E+03
 1.203440E-01  6.0903E+03
 1.208700E-01  6.0192E+03
 1.221860E-01  5.8480E+03
 1.226772E-01  5.7864E+03
 1.234140E-01  6.1425E+03
 1.252560E-01  5.9429E+03
 1.262272E-01  5.8440E+03
 1.335740E-01  5.2240E+03
 1.349368E-01  5.1332E+03
 1.356185E-01  5.0904E+03
 1.361637E-01  5.0576E+03
 1.369815E-01  5.1752E+03
 1.390260E-01  5.0691E+03
 1.442475E-01  4.8653E+03
 1.542005E-01  4.7047E+03
 1.648404E-01  4.7983E+03
 1.762144E-01  5.1360E+03
 1.883732E-01  5.7079E+03
 2.013709E-01  6.4972E+03
 2.152655E-01  7.4737E+03
 2.301188E-01  8.5893E+03
 2.459970E-01  9.7773E+03
 2.629708E-01  1.0967E+04
 2.811158E-01  1.2061E+04
 3.005128E-01  1.2983E+04
 3.212482E-01  1.3660E+04
 3.434143E-01  1.4049E+04
 3.671099E-01  1.4132E+04
 3.784760E-01  1.4070E+04
 3.842690E-01  1.4016E+04
 3.858138E-01  1.3999E+04
 3.881310E-01  1.4357E+04
 3.924405E-01  1.4318E+04
 3.939240E-01  1.4304E+04
 3.984680E-01  1.4254E+04
 4.045670E-01  1.4177E+04
 4.061934E-01  1.4155E+04
 4.086330E-01  1.4377E+04
 4.147320E-01  1.4297E+04
 4.195189E-01  1.4229E+04
 4.484657E-01  1.3731E+04
 4.794098E-01  1.3068E+04
 5.0000000E-01  1.2577E+04
 5.0250000E-01  1.2515E+04
 5.0501250E-01  1.2453E+04
 5.0753756E-01  1.2390E+04
 5.1007525E-01  1.2326E+04
 5.1262563E-01  1.2262E+04
 5.1518875E-01  1.2197E+04
 5.1776470E-01  1.2132E+04
 5.2035352E-01  1.2066E+04
 5.2295529E-01  1.1999E+04
 5.2557007E-01  1.1933E+04
 5.2819792E-01  1.1865E+04
 5.3083891E-01  1.1798E+04
 5.3349310E-01  1.1730E+04
 5.3616057E-01  1.1661E+04
 5.3884137E-01  1.1593E+04
 5.4153558E-01  1.1523E+04
 5.4424325E-01  1.1454E+04
 5.4696447E-01  1.1384E+04
 5.4969929E-01  1.1314E+04
 5.5244779E-01  1.1244E+04
 5.5521003E-01  1.1174E+04
 5.5798608E-01  1.1103E+04
 5.6077601E-01  1.1032E+04
 5.6357989E-01  1.0961E+04
 5.6639779E-01  1.0890E+04
 5.6922978E-01  1.0819E+04
 5.7207593E-01  1.0747E+04
 5.7493630E-01  1.0676E+04
 5.7781099E-01  1.0604E+04
 5.8070004E-01  1.0532E+04
 5.8360354E-01  1.0461E+04
 5.8652156E-01  1.0389E+04
 5.8945417E-01  1.0317E+04
 5.9240144E-01  1.0245E+04
 5.9536345E-01  1.0174E+04
 5.9834026E-01  1.0102E+04
 6.0133196E-01  1.0030E+04
 6.0433862E-01  9.9584E+03
 6.0736032E-01  9.8869E+03
 6.0824487E-01  9.8660E+03
 6.0975519E-01  1.0437E+04
 6.1039712E-01  1.0421E+04
 6.1344910E-01  1.0348E+04
 6.1651635E-01  1.0274E+04
 6.1959893E-01  1.0201E+04
 6.2269693E-01  1.0128E+04
 6.2581041E-01  1.0055E+04
 6.2893946E-01  9.9820E+03
 6.3208416E-01  9.9093E+03
 6.3524458E-01  9.8369E+03
 6.3842080E-01  9.7646E+03
 6.4161291E-01  9.6925E+03
 6.4482097E-01  9.6206E+03
 6.4804508E-01  9.5489E+03
 6.5128530E-01  9.4774E+03
 6.5454173E-01  9.4062E+03
 6.5781444E-01  9.3353E+03
 6.6110351E-01  9.2645E+03
 6.6440903E-01  9.1941E+03
 6.6773107E-01  9.1239E+03
 6.7106973E-01  9.0540E+03
 6.7442508E-01  8.9843E+03
 6.7779720E-01  8.9149E+03
 6.8118619E-01  8.8458E+03
 6.8459212E-01  8.7770E+03
 6.8801508E-01  8.7084E+03
 6.9145515E-01  8.6402E+03
 6.9491243E-01  8.5722E+03
 6.9838699E-01  8.5046E+03
 7.0187893E-01  8.4373E+03
 7.0538832E-01  8.3703E+03
 7.0891526E-01  8.3036E+03
 7.1245984E-01  8.2372E+03
 7.1602214E-01  8.1712E+03
 7.1960225E-01  8.1055E+03
 7.2029019E-01  8.0929E+03
 7.2230983E-01  8.1680E+03
 7.2320026E-01  8.1518E+03
 7.2681626E-01  8.0868E+03
 7.3045034E-01  8.0221E+03
 7.3410260E-01  7.9577E+03
 7.3777311E-01  7.8937E+03
 7.4146197E-01  7.8301E+03
 7.4516928E-01  7.7668E+03
 7.4889513E-01  7.7039E+03
 7.5263961E-01  7.6413E+03
 7.5640280E-01  7.5791E+03
 7.6018482E-01  7.5173E+03
 7.6398574E-01  7.4558E+03
 7.6780567E-01  7.3947E+03
 7.7164470E-01  7.3340E+03
 7.7550292E-01  7.2737E+03
 7.7938044E-01  7.2137E+03
 7.8327734E-01  7.1542E+03
 7.8719373E-01  7.0950E+03
 7.9112969E-01  7.0361E+03
 7.9508534E-01  6.9777E+03
 7.9906077E-01  6.9197E+03
 8.0305607E-01  6.8620E+03
 8.0707135E-01  6.8047E+03
 8.1110671E-01  6.7478E+03
 8.1516224E-01  6.6912E+03
 8.1923806E-01  6.6351E+03
 8.2333425E-01  6.5793E+03
 8.2745092E-01  6.5240E+03
 8.3158817E-01  6.4690E+03
 8.3574611E-01  6.4143E+03
 8.3992484E-01  6.3601E+03
 8.4412447E-01  6.3062E+03
 8.4423174E-01  6.3049E+03
 8.4676824E-01  6.4055E+03
 8.4834509E-01  6.3855E+03
 8.5258682E-01  6.3319E+03
 8.5684975E-01  6.2786E+03
 8.6113400E-01  6.2258E+03
 8.6543967E-01  6.1734E+03
 8.6976687E-01  6.1213E+03
 8.7411570E-01  6.0696E+03
 8.7848628E-01  6.0183E+03
 8.8287871E-01  5.9674E+03
 8.8729310E-01  5.9169E+03
 8.9172957E-01  5.8667E+03
 8.9618822E-01  5.8169E+03
 9.0066916E-01  5.7675E+03
 9.0517250E-01  5.7184E+03
 9.0969837E-01  5.6698E+03
 9.1424686E-01  5.6215E+03
 9.1881809E-01  5.5736E+03
 9.2341218E-01  5.5260E+03
 9.2802924E-01  5.4788E+03
 9.3266939E-01  5.4320E+03
 9.3733274E-01  5.3856E+03
 9.4201940E-01  5.3395E+03
 9.4672950E-01  5.2937E+03
 9.5146315E-01  5.2483E+03
 9.5622046E-01  5.2033E+03
 9.6100156E-01  5.1586E+03
 9.6580657E-01  5.1143E+03
 9.7063560E-01  5.0703E+03
 9.7548878E-01  5.0267E+03
 9.8036623E-01  4.9835E+03
 9.8526806E-01  4.9405E+03
 9.9019440E-01  4.8980E+03
 9.9514537E-01  4.8557E+03
 1.0001211E+00  4.8137E+03
 1.0051217E+00  4.7644E+03
 1.0101473E+00  4.7156E+03
 1.0151980E+00  4.6674E+03
 1.0202740E+00  4.6196E+03
 1.0253754E+00  4.5724E+03
 1.0305023E+00  4.5256E+03
 1.0356548E+00  4.4790E+03
 1.0408331E+00  4.4329E+03
 1.0460372E+00  4.3872E+03
 1.0512674E+00  4.3421E+03
 1.0565238E+00  4.2975E+03
 1.0618064E+00  4.2533E+03
 1.0671154E+00  4.2096E+03
 1.0724510E+00  4.1663E+03
 1.0778132E+00  4.1236E+03
 1.0832023E+00  4.0812E+03
 1.0886183E+00  4.0394E+03
 1.0940614E+00  3.9979E+03
 1.0995317E+00  3.9570E+03
 1.1050294E+00  3.9164E+03
 1.1105545E+00  3.8763E+03
 1.1161073E+00  3.8366E+03
 1.1216878E+00  3.7973E+03
 1.1272963E+00  3.7585E+03
 1.1329328E+00  3.7201E+03
 1.1385974E+00  3.6820E+03
 1.1442904E+00  3.6444E+03
 1.1500119E+00  3.6072E+03
 1.1557619E+00  3.5704E+03
 1.1615407E+00  3.5340E+03
 1.1673484E+00  3.4979E+03
 1.1731852E+00  3.4623E+03
 1.1790511E+00  3.4270E+03
 1.1849464E+00  3.3921E+03
 1.1908711E+00  3.3576E+03
 1.1968254E+00  3.3234E+03
 1.2028096E+00  3.2896E+03
 1.2088236E+00  3.2562E+03
 1.2148677E+00  3.2231E+03
 1.2209421E+00  3.1903E+03
 1.2270468E+00  3.1578E+03
 1.2331820E+00  3.1255E+03
 1.2393479E+00  3.0937E+03
 1.2455447E+00  3.0621E+03
 1.2517724E+00  3.0309E+03
 1.2580312E+00  3.0001E+03
 1.2643214E+00  2.9695E+03
 1.2706430E+00  2.9393E+03
 1.2769962E+00  2.9094E+03
 1.2833812E+00  2.8798E+03
 1.2897981E+00  2.8506E+03
 1.2962471E+00  2.8216E+03
 1.3027283E+00  2.7930E+03
 1.3092420E+00  2.7647E+03
 1.3157882E+00  2.7366E+03
 1.3223671E+00  2.7089E+03
 1.3289790E+00  2.6815E+03
 1.3356239E+00  2.6543E+03
 1.3423020E+00  2.6275E+03
 1.3490135E+00  2.6009E+03
 1.3557586E+00  2.5746E+03
 1.3625374E+00  2.5486E+03
 1.3693500E+00  2.5229E+03
 1.3761968E+00  2.4974E+03
 1.3830778E+00  2.4722E+03
 1.3899932E+00  2.4473E+03
 1.3969431E+00  2.4227E+03
 1.4039278E+00  2.3983E+03
 1.4109475E+00  2.3742E+03
 1.4180022E+00  2.3503E+03
 1.4250922E+00  2.3266E+03
 1.4322177E+00  2.3032E+03
 1.4393788E+00  2.2800E+03
 1.4465757E+00  2.2570E+03
 1.4538086E+00  2.2342E+03
 1.4610776E+00  2.2117E+03
 1.4683830E+00  2.1894E+03
 1.4757249E+00  2.1674E+03
 1.4831035E+00  2.1456E+03
 1.4905190E+00  2.1241E+03
 1.4979716E+00  2.1027E+03
 1.5054615E+00  2.0817E+03
 1.5129888E+00  2.0608E+03
 1.5205537E+00  2.0401E+03
 1.5281565E+00  2.0197E+03
 1.5357973E+00  1.9995E+03
 1.5434763E+00  1.9795E+03
 1.5511937E+00  1.9589E+03
 1.5589496E+00  1.9384E+03
 1.5667444E+00  1.9180E+03
 1.5745781E+00  1.8979E+03
 1.5824510E+00  1.8781E+03
 1.5903633E+00  1.8585E+03
 1.5983151E+00  1.8390E+03
 1.6063066E+00  1.8198E+03
 1.6143382E+00  1.8009E+03
 1.6224099E+00  1.7821E+03
 1.6305219E+00  1.7632E+03
 1.6386745E+00  1.7443E+03
 1.6468679E+00  1.7256E+03
 1.6551022E+00  1.7070E+03
 1.6633777E+00  1.6887E+03
 1.6716946E+00  1.6707E+03
 1.6800531E+00  1.6528E+03
 1.6884534E+00  1.6351E+03
 1.6968956E+00  1.6177E+03
 1.7053801E+00  1.6004E+03
 1.7139070E+00  1.5833E+03
 1.7224766E+00  1.5665E+03
 1.7310889E+00  1.5498E+03
 1.7397444E+00  1.5333E+03
 1.7484431E+00  1.5170E+03
 1.7571853E+00  1.5009E+03
