                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 7.161505E-03  2.1551E+05
 7.268393E-03  2.1009E+05
 1.036116E-02  1.1267E+05
 1.051975E-02  1.0943E+05
 1.056204E-02  1.0858E+05
 1.062547E-02  1.8890E+05
 1.069000E-02  1.8705E+05
 1.078406E-02  1.8438E+05
 1.142761E-02  1.6745E+05
 1.221612E-02  1.4926E+05
 1.305903E-02  1.3216E+05
 1.396010E-02  1.1616E+05
 1.492335E-02  1.0130E+05
 1.595306E-02  8.7647E+04
 1.705382E-02  7.5226E+04
 1.823053E-02  6.4058E+04
 1.948844E-02  5.4131E+04
 2.083314E-02  4.5409E+04
 2.150088E-02  4.1689E+04
 2.182997E-02  3.9986E+04
 2.191773E-02  3.9546E+04
 2.204937E-02  4.4411E+04
 2.227063E-02  4.3067E+04
 2.237846E-02  4.2431E+04
 2.380730E-02  3.5016E+04
 2.545001E-02  2.8410E+04
 2.720606E-02  2.3027E+04
 2.908327E-02  1.8642E+04
 3.109002E-02  1.5078E+04
 3.323523E-02  1.2191E+04
 3.552846E-02  9.8560E+03
 3.797993E-02  7.9729E+03
 4.060054E-02  6.4573E+03
 4.340198E-02  5.2397E+03
 4.403377E-02  5.0097E+03
 4.421079E-02  4.9477E+03
 4.447632E-02  8.0988E+03
 4.514014E-02  8.6612E+03
 4.639671E-02  1.0260E+04
 4.771733E-02  1.2934E+04
 4.844769E-02  1.4989E+04
 4.864246E-02  1.5620E+04
 4.893461E-02  1.8905E+04
 4.959809E-02  2.1844E+04
 4.966497E-02  2.2158E+04
 5.302035E-02  4.1339E+04
 5.667876E-02  6.5421E+04
 6.058959E-02  8.4201E+04
 6.477028E-02  9.0662E+04
 6.923942E-02  8.4419E+04
 7.401695E-02  7.0172E+04
 7.912411E-02  5.3600E+04
 8.458368E-02  3.8601E+04
 9.041995E-02  2.6797E+04
 9.665893E-02  1.8271E+04
 1.033284E-01  1.2424E+04
 1.104581E-01  8.5293E+03
 1.164403E-01  6.4172E+03
 1.180797E-01  5.9652E+03
 1.182225E-01  5.9279E+03
 1.186978E-01  5.8063E+03
 1.194107E-01  7.9106E+03
 1.211929E-01  7.3962E+03
 1.262272E-01  6.1833E+03
 1.349368E-01  4.6991E+03
 1.442475E-01  3.6855E+03
 1.487358E-01  3.3310E+03
 1.510123E-01  3.1756E+03
 1.516194E-01  3.1366E+03
 1.525301E-01  4.3636E+03
 1.542005E-01  4.2096E+03
 1.548066E-01  4.1560E+03
 1.648404E-01  3.4195E+03
 1.762144E-01  2.8361E+03
 1.883732E-01  2.4037E+03
 1.968143E-01  2.1809E+03
 1.998268E-01  2.1131E+03
 2.006301E-01  2.0959E+03
 2.013709E-01  2.2300E+03
 2.018351E-01  2.2204E+03
 2.048475E-01  2.1608E+03
 2.083358E-01  2.0971E+03
 2.115247E-01  2.0434E+03
 2.123750E-01  2.0298E+03
 2.136505E-01  2.1526E+03
 2.152655E-01  2.1423E+03
 2.168393E-01  2.1344E+03
 2.185326E-01  2.1282E+03
 2.194112E-01  2.1260E+03
 2.207289E-01  2.2252E+03
 2.240234E-01  2.2485E+03
 2.301188E-01  2.3322E+03
 2.459970E-01  2.8481E+03
 2.629708E-01  3.8435E+03
 2.811158E-01  5.2951E+03
 3.005128E-01  7.0656E+03
 3.212482E-01  8.9275E+03
 3.434143E-01  1.0635E+04
 3.671099E-01  1.1990E+04
 3.924405E-01  1.2884E+04
 4.195189E-01  1.3288E+04
 4.484657E-01  1.3248E+04
 4.794098E-01  1.2842E+04
 5.0000000E-01  1.2442E+04
 5.0250000E-01  1.2388E+04
 5.0501250E-01  1.2334E+04
 5.0753756E-01  1.2278E+04
 5.1007525E-01  1.2221E+04
 5.1262563E-01  1.2163E+04
 5.1518875E-01  1.2105E+04
 5.1776470E-01  1.2045E+04
 5.2035352E-01  1.1984E+04
 5.2295529E-01  1.1923E+04
 5.2557007E-01  1.1860E+04
 5.2819792E-01  1.1797E+04
 5.3083891E-01  1.1733E+04
 5.3349310E-01  1.1668E+04
 5.3616057E-01  1.1603E+04
 5.3662464E-01  1.1592E+04
 5.3737536E-01  1.2349E+04
 5.3884137E-01  1.2315E+04
 5.4153558E-01  1.2253E+04
 5.4424325E-01  1.2189E+04
 5.4696447E-01  1.2125E+04
 5.4969929E-01  1.2061E+04
 5.5244779E-01  1.1996E+04
 5.5521003E-01  1.1931E+04
 5.5798608E-01  1.1865E+04
 5.6077601E-01  1.1799E+04
 5.6357989E-01  1.1732E+04
 5.6620227E-01  1.1670E+04
 5.6639779E-01  1.1665E+04
 5.6699778E-01  1.2097E+04
 5.6922978E-01  1.2046E+04
 5.7207593E-01  1.1981E+04
 5.7493630E-01  1.1916E+04
 5.7781099E-01  1.1850E+04
 5.8070004E-01  1.1784E+04
 5.8360354E-01  1.1719E+04
 5.8652156E-01  1.1653E+04
 5.8945417E-01  1.1586E+04
 5.9240144E-01  1.1520E+04
 5.9536345E-01  1.1453E+04
 5.9834026E-01  1.1387E+04
 6.0133196E-01  1.1319E+04
 6.0433862E-01  1.1252E+04
 6.0736032E-01  1.1185E+04
 6.1039712E-01  1.1117E+04
 6.1344910E-01  1.1049E+04
 6.1651635E-01  1.0982E+04
 6.1959893E-01  1.0914E+04
 6.2269693E-01  1.0845E+04
 6.2581041E-01  1.0777E+04
 6.2893946E-01  1.0709E+04
 6.3208416E-01  1.0641E+04
 6.3524458E-01  1.0572E+04
 6.3842080E-01  1.0503E+04
 6.4161291E-01  1.0434E+04
 6.4482097E-01  1.0365E+04
 6.4804508E-01  1.0296E+04
 6.5128530E-01  1.0227E+04
 6.5454173E-01  1.0158E+04
 6.5781444E-01  1.0089E+04
 6.6110351E-01  1.0019E+04
 6.6440903E-01  9.9502E+03
 6.6773107E-01  9.8810E+03
 6.7106973E-01  9.8118E+03
 6.7442508E-01  9.7427E+03
 6.7779720E-01  9.6737E+03
 6.8118619E-01  9.6047E+03
 6.8459212E-01  9.5358E+03
 6.8801508E-01  9.4670E+03
 6.9145515E-01  9.3983E+03
 6.9491243E-01  9.3298E+03
 6.9838699E-01  9.2613E+03
 7.0187893E-01  9.1931E+03
 7.0538832E-01  9.1250E+03
 7.0891526E-01  9.0570E+03
 7.1245984E-01  8.9893E+03
 7.1602214E-01  8.9217E+03
 7.1960225E-01  8.8542E+03
 7.2320026E-01  8.7869E+03
 7.2681626E-01  8.7198E+03
 7.3045034E-01  8.6530E+03
 7.3410260E-01  8.5864E+03
 7.3777311E-01  8.5200E+03
 7.4146197E-01  8.4539E+03
 7.4516928E-01  8.3880E+03
 7.4889513E-01  8.3224E+03
 7.5263961E-01  8.2571E+03
 7.5640280E-01  8.1921E+03
 7.6018482E-01  8.1274E+03
 7.6398574E-01  8.0630E+03
 7.6674817E-01  8.0166E+03
 7.6780567E-01  7.9989E+03
 7.6925185E-01  8.4762E+03
 7.7164470E-01  8.4352E+03
 7.7550292E-01  8.3697E+03
 7.7938044E-01  8.3045E+03
 7.8327734E-01  8.2396E+03
 7.8719373E-01  8.1751E+03
 7.9112969E-01  8.1110E+03
 7.9508534E-01  8.0472E+03
 7.9906077E-01  7.9838E+03
 8.0305607E-01  7.9207E+03
 8.0707135E-01  7.8580E+03
 8.1110671E-01  7.7957E+03
 8.1516224E-01  7.7338E+03
 8.1923806E-01  7.6723E+03
 8.2333425E-01  7.6112E+03
 8.2745092E-01  7.5504E+03
 8.3158817E-01  7.4901E+03
 8.3574611E-01  7.4300E+03
 8.3992484E-01  7.3704E+03
 8.4412447E-01  7.3111E+03
 8.4834509E-01  7.2522E+03
 8.5258682E-01  7.1938E+03
 8.5684975E-01  7.1357E+03
 8.6113400E-01  7.0780E+03
 8.6543967E-01  7.0207E+03
 8.6976687E-01  6.9638E+03
 8.7411570E-01  6.9073E+03
 8.7848628E-01  6.8512E+03
 8.8287871E-01  6.7954E+03
 8.8729310E-01  6.7401E+03
 8.9172957E-01  6.6852E+03
 8.9618822E-01  6.6307E+03
 9.0066916E-01  6.5766E+03
 9.0517250E-01  6.5230E+03
 9.0969837E-01  6.4687E+03
 9.1424686E-01  6.4138E+03
 9.1881809E-01  6.3592E+03
 9.2341218E-01  6.3050E+03
 9.2741143E-01  6.2584E+03
 9.2802924E-01  6.2512E+03
 9.3058861E-01  6.3059E+03
 9.3266939E-01  6.2821E+03
 9.3733274E-01  6.2291E+03
 9.4201940E-01  6.1765E+03
 9.4672950E-01  6.1243E+03
 9.5146315E-01  6.0725E+03
 9.5622046E-01  6.0212E+03
 9.6100156E-01  5.9695E+03
 9.6580657E-01  5.9179E+03
 9.7063560E-01  5.8667E+03
 9.7548878E-01  5.8159E+03
 9.8036623E-01  5.7656E+03
 9.8526806E-01  5.7157E+03
 9.9019440E-01  5.6662E+03
 9.9514537E-01  5.6172E+03
 1.0001211E+00  5.5683E+03
 1.0051217E+00  5.5063E+03
 1.0101473E+00  5.4450E+03
 1.0151980E+00  5.3845E+03
 1.0202740E+00  5.3247E+03
 1.0253754E+00  5.2656E+03
 1.0305023E+00  5.2072E+03
 1.0356548E+00  5.1495E+03
 1.0408331E+00  5.0925E+03
 1.0460372E+00  5.0362E+03
 1.0512674E+00  4.9806E+03
 1.0565238E+00  4.9256E+03
 1.0618064E+00  4.8714E+03
 1.0671154E+00  4.8178E+03
 1.0724510E+00  4.7648E+03
 1.0778132E+00  4.7125E+03
 1.0832023E+00  4.6608E+03
 1.0886183E+00  4.6097E+03
 1.0940614E+00  4.5592E+03
 1.0956507E+00  4.5447E+03
 1.0983493E+00  4.6149E+03
 1.0995317E+00  4.6041E+03
 1.1050294E+00  4.5544E+03
 1.1105545E+00  4.5053E+03
 1.1161073E+00  4.4568E+03
 1.1216878E+00  4.4088E+03
 1.1272963E+00  4.3614E+03
 1.1329328E+00  4.3146E+03
 1.1385974E+00  4.2684E+03
 1.1442904E+00  4.2227E+03
 1.1500119E+00  4.1775E+03
 1.1557619E+00  4.1329E+03
 1.1615407E+00  4.0888E+03
 1.1673484E+00  4.0453E+03
 1.1731852E+00  4.0023E+03
 1.1790511E+00  3.9597E+03
 1.1849464E+00  3.9177E+03
 1.1908711E+00  3.8762E+03
 1.1968254E+00  3.8352E+03
 1.2028096E+00  3.7947E+03
 1.2088236E+00  3.7546E+03
 1.2148677E+00  3.7150E+03
 1.2209421E+00  3.6759E+03
 1.2270468E+00  3.6373E+03
 1.2331820E+00  3.5991E+03
 1.2393479E+00  3.5613E+03
 1.2455447E+00  3.5240E+03
 1.2517724E+00  3.4872E+03
 1.2580312E+00  3.4507E+03
 1.2643214E+00  3.4147E+03
 1.2706430E+00  3.3792E+03
 1.2769962E+00  3.3440E+03
 1.2833812E+00  3.3092E+03
 1.2897981E+00  3.2749E+03
 1.2962471E+00  3.2410E+03
 1.3027283E+00  3.2071E+03
 1.3092420E+00  3.1736E+03
 1.3157882E+00  3.1405E+03
 1.3223671E+00  3.1078E+03
 1.3289790E+00  3.0754E+03
 1.3356239E+00  3.0435E+03
 1.3423020E+00  3.0119E+03
 1.3490135E+00  2.9806E+03
 1.3557586E+00  2.9497E+03
 1.3625374E+00  2.9192E+03
 1.3693500E+00  2.8890E+03
 1.3761968E+00  2.8592E+03
 1.3830778E+00  2.8297E+03
 1.3899932E+00  2.8006E+03
 1.3969431E+00  2.7718E+03
 1.4039278E+00  2.7433E+03
 1.4109475E+00  2.7152E+03
 1.4180022E+00  2.6873E+03
 1.4250922E+00  2.6598E+03
 1.4322177E+00  2.6326E+03
 1.4393788E+00  2.6056E+03
 1.4465757E+00  2.5789E+03
 1.4538086E+00  2.5526E+03
 1.4610776E+00  2.5265E+03
 1.4683830E+00  2.5008E+03
 1.4757249E+00  2.4753E+03
 1.4831035E+00  2.4501E+03
 1.4905190E+00  2.4252E+03
 1.4979716E+00  2.4006E+03
 1.5054615E+00  2.3763E+03
 1.5129888E+00  2.3522E+03
 1.5205537E+00  2.3285E+03
 1.5281565E+00  2.3049E+03
 1.5357973E+00  2.2817E+03
 1.5434763E+00  2.2587E+03
 1.5511937E+00  2.2360E+03
 1.5589496E+00  2.2135E+03
 1.5667444E+00  2.1913E+03
 1.5745781E+00  2.1692E+03
 1.5824510E+00  2.1473E+03
 1.5903633E+00  2.1257E+03
 1.5983151E+00  2.1043E+03
 1.6063066E+00  2.0832E+03
 1.6143382E+00  2.0623E+03
 1.6224099E+00  2.0416E+03
 1.6305219E+00  2.0211E+03
 1.6386745E+00  2.0009E+03
 1.6468679E+00  1.9809E+03
 1.6551022E+00  1.9611E+03
 1.6633777E+00  1.9415E+03
 1.6716946E+00  1.9222E+03
 1.6800531E+00  1.9031E+03
 1.6884534E+00  1.8841E+03
 1.6968956E+00  1.8654E+03
 1.7053801E+00  1.8469E+03
 1.7139070E+00  1.8286E+03
 1.7224766E+00  1.8105E+03
 1.7310889E+00  1.7926E+03
 1.7397444E+00  1.7749E+03
 1.7484431E+00  1.7574E+03
 1.7571853E+00  1.7401E+03
 1.7659712E+00  1.7230E+03
 1.7748011E+00  1.7060E+03
 1.7836751E+00  1.6893E+03
 1.7925935E+00  1.6727E+03
 1.8015565E+00  1.6563E+03
 1.8105642E+00  1.6401E+03
 1.8196171E+00  1.6240E+03
 1.8287151E+00  1.6082E+03
 1.8378587E+00  1.5925E+03
 1.8470480E+00  1.5769E+03
 1.8562833E+00  1.5616E+03
 1.8655647E+00  1.5464E+03
 1.8748925E+00  1.5314E+03
 1.8842670E+00  1.5165E+03
 1.8936883E+00  1.5018E+03
 1.9031567E+00  1.4873E+03
 1.9126725E+00  1.4729E+03
 1.9222359E+00  1.4587E+03
 1.9318471E+00  1.4446E+03
 1.9415063E+00  1.4307E+03
 1.9512138E+00  1.4169E+03
 1.9609699E+00  1.4033E+03
 1.9707747E+00  1.3898E+03
 1.9806286E+00  1.3765E+03
 1.9905318E+00  1.3633E+03
 2.0004844E+00  1.3502E+03
 2.0104868E+00  1.3373E+03
 2.0205393E+00  1.3246E+03
 2.0306420E+00  1.3119E+03
 2.0407952E+00  1.2994E+03
 2.0509992E+00  1.2871E+03
 2.0612542E+00  1.2748E+03
 2.0715604E+00  1.2627E+03
 2.0819182E+00  1.2508E+03
 2.0923278E+00  1.2389E+03
 2.1027895E+00  1.2272E+03
 2.1133034E+00  1.2156E+03
 2.1238699E+00  1.2041E+03
 2.1344893E+00  1.1928E+03
 2.1451617E+00  1.1815E+03
 2.1558875E+00  1.1699E+03
 2.1666670E+00  1.1581E+03
 2.1775003E+00  1.1465E+03
 2.1883878E+00  1.1350E+03
 2.1993297E+00  1.1237E+03
 2.2103264E+00  1.1124E+03
 2.2213780E+00  1.1012E+03
 2.2324849E+00  1.0902E+03
 2.2436473E+00  1.0793E+03
 2.2548656E+00  1.0685E+03
 2.2661399E+00  1.0578E+03
 2.2774706E+00  1.0467E+03
 2.2888579E+00  1.0358E+03
 2.3003022E+00  1.0250E+03
 2.3118037E+00  1.0143E+03
 2.3233628E+00  1.0037E+03
 2.3349796E+00  9.9323E+02
 2.3466545E+00  9.8289E+02
 2.3583878E+00  9.7267E+02
 2.3701797E+00  9.6256E+02
 2.3820306E+00  9.5257E+02
 2.3939407E+00  9.4269E+02
 2.4059104E+00  9.3292E+02
 2.4179400E+00  9.2326E+02
 2.4300297E+00  9.1370E+02
 2.4421798E+00  9.0426E+02
 2.4543907E+00  8.9492E+02
