                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 2.042217E-02  7.6785E+04
 2.072698E-02  7.2702E+04
 2.083314E-02  7.1344E+04
 2.227063E-02  5.5780E+04
 2.380730E-02  4.3536E+04
 2.545001E-02  3.3887E+04
 2.720606E-02  2.6354E+04
 2.797422E-02  2.3733E+04
 2.840240E-02  2.2416E+04
 2.851658E-02  2.2081E+04
 2.868785E-02  5.3980E+04
 2.908327E-02  5.1096E+04
 2.911602E-02  5.0867E+04
 3.109002E-02  3.9131E+04
 3.323523E-02  3.0222E+04
 3.552846E-02  2.3768E+04
 3.797993E-02  1.8962E+04
 4.060054E-02  1.5297E+04
 4.340198E-02  1.2445E+04
 4.454936E-02  1.1501E+04
 4.523124E-02  1.0989E+04
 4.541307E-02  1.0859E+04
 4.568582E-02  1.1754E+04
 4.639671E-02  1.1204E+04
 4.959809E-02  9.1304E+03
 5.302035E-02  7.4774E+03
 5.667876E-02  6.1562E+03
 6.058959E-02  5.0879E+03
 6.477028E-02  4.2176E+03
 6.923942E-02  3.5055E+03
 7.401695E-02  2.9214E+03
 7.912411E-02  2.4419E+03
 8.458368E-02  2.0484E+03
 8.745598E-02  1.8790E+03
 8.879459E-02  1.8073E+03
 8.915156E-02  1.7889E+03
 8.968700E-02  2.2261E+04
 9.041995E-02  2.1839E+04
 9.102561E-02  2.1499E+04
 9.474531E-02  1.9570E+04
 9.619550E-02  1.8885E+04
 9.665893E-02  1.8673E+04
 9.716228E-02  3.0263E+04
 9.861247E-02  2.9360E+04
 1.033284E-01  2.6358E+04
 1.104581E-01  2.1818E+04
 1.180797E-01  1.7067E+04
 1.262272E-01  1.2832E+04
 1.349368E-01  9.4515E+03
 1.442475E-01  6.9290E+03
 1.542005E-01  5.1187E+03
 1.648404E-01  3.8445E+03
 1.762144E-01  2.9529E+03
 1.793891E-01  2.7633E+03
 1.821348E-01  2.6155E+03
 1.828670E-01  2.5784E+03
 1.839653E-01  3.5700E+03
 1.867111E-01  3.4167E+03
 1.883732E-01  3.3299E+03
 2.013709E-01  2.7754E+03
 2.152655E-01  2.3632E+03
 2.289513E-01  2.0760E+03
 2.301188E-01  2.0555E+03
 2.324557E-01  2.0160E+03
 2.333902E-01  2.0007E+03
 2.347919E-01  2.4816E+03
 2.382963E-01  2.4002E+03
 2.459970E-01  2.2405E+03
 2.629708E-01  1.9629E+03
 2.811158E-01  1.7506E+03
 3.005128E-01  1.5863E+03
 3.034080E-01  1.5657E+03
 3.080520E-01  1.5346E+03
 3.092904E-01  1.5266E+03
 3.111480E-01  1.6387E+03
 3.157920E-01  1.6099E+03
 3.212482E-01  1.5783E+03
 3.434143E-01  1.4696E+03
 3.523100E-01  1.4332E+03
 3.577025E-01  1.4127E+03
 3.591405E-01  1.4073E+03
 3.612975E-01  1.5279E+03
 3.637760E-01  1.5335E+03
 3.666900E-01  1.5422E+03
 3.671099E-01  1.5437E+03
 3.693440E-01  1.5524E+03
 3.708288E-01  1.5592E+03
 3.730560E-01  1.6699E+03
 3.786240E-01  1.7323E+03
 3.924405E-01  1.9813E+03
 4.195189E-01  2.9825E+03
 4.484657E-01  4.6653E+03
 4.794098E-01  6.7321E+03
 5.124891E-01  8.6896E+03
 5.478508E-01  1.0109E+04
 5.856525E-01  1.0799E+04
 6.260625E-01  1.0803E+04
 6.692609E-01  1.0292E+04
 6.940360E-01  9.8708E+03
 7.046590E-01  9.6744E+03
