                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  1.3463E+05
 1.142761E-02  1.3264E+05
 1.221612E-02  1.3078E+05
 1.305903E-02  1.2905E+05
 1.396010E-02  1.2743E+05
 1.492335E-02  1.2591E+05
 1.595306E-02  1.2447E+05
 1.705382E-02  1.2310E+05
 1.823053E-02  1.2177E+05
 1.948844E-02  1.2049E+05
 2.083314E-02  1.1922E+05
 2.227063E-02  1.1795E+05
 2.380730E-02  1.1667E+05
 2.545001E-02  1.1536E+05
 2.720606E-02  1.1400E+05
 2.908327E-02  1.1259E+05
 3.109002E-02  1.0954E+05
 3.323523E-02  1.0499E+05
 3.552846E-02  1.0045E+05
 3.797993E-02  9.5904E+04
 4.060054E-02  9.1369E+04
 4.340198E-02  8.6848E+04
 4.639671E-02  8.2351E+04
 4.959809E-02  7.7886E+04
 5.302035E-02  7.3465E+04
 5.667876E-02  6.9102E+04
 6.058959E-02  6.4809E+04
 6.477028E-02  6.0600E+04
 6.923942E-02  5.6490E+04
 7.212800E-02  5.4027E+04
 7.323200E-02  5.3123E+04
 7.352640E-02  5.2886E+04
 7.401695E-02  7.7537E+04
 7.507200E-02  7.4465E+04
 7.912411E-02  6.4727E+04
 8.458368E-02  5.5532E+04
 9.041995E-02  4.9158E+04
 9.665893E-02  4.4255E+04
 1.033284E-01  4.0201E+04
 1.104581E-01  3.6710E+04
 1.174040E-01  3.3890E+04
 1.180797E-01  3.3640E+04
 1.192010E-01  3.3234E+04
 1.196802E-01  3.3064E+04
 1.203990E-01  3.4962E+04
 1.221960E-01  3.4361E+04
 1.262272E-01  3.3098E+04
 1.349368E-01  3.0710E+04
 1.442475E-01  2.8550E+04
 1.542005E-01  2.6580E+04
 1.648404E-01  2.4774E+04
 1.762144E-01  2.3107E+04
 1.883732E-01  2.1554E+04
 2.013709E-01  2.0094E+04
 2.152655E-01  1.8708E+04
 2.301188E-01  1.7382E+04
 2.459970E-01  1.6104E+04
 2.629708E-01  1.4871E+04
 2.811158E-01  1.3678E+04
 3.005128E-01  1.2527E+04
 3.212482E-01  1.1414E+04
 3.434143E-01  1.0344E+04
 3.671099E-01  9.3279E+03
 3.924405E-01  8.3712E+03
 4.195189E-01  7.4798E+03
 4.484657E-01  6.6569E+03
 4.794098E-01  5.9036E+03
 5.124891E-01  5.2191E+03
 5.478508E-01  4.6014E+03
 5.856525E-01  4.0471E+03
 6.260625E-01  3.5526E+03
 6.692609E-01  3.1132E+03
 7.154399E-01  2.7246E+03
 7.648052E-01  2.3524E+03
 8.175768E-01  2.0242E+03
 8.739896E-01  1.7431E+03
 9.124780E-01  1.5833E+03
 9.264445E-01  1.5307E+03
 9.301689E-01  1.5171E+03
 9.319800E-01  9.3260E+03
 9.342948E-01  9.2492E+03
 9.357555E-01  9.2012E+03
 9.462450E-01  8.8659E+03
 9.500490E-01  8.7483E+03
 9.557550E-01  1.2337E+04
 9.700200E-01  1.1723E+04
 9.987612E-01  1.0603E+04
 1.067676E+00  8.6022E+03
 1.074178E+00  8.4537E+03
 1.090619E+00  8.0971E+03
 1.095004E+00  8.0063E+03
 1.101580E+00  8.8120E+03
 1.118022E+00  8.5238E+03
 1.141345E+00  8.1510E+03
 1.220098E+00  6.9854E+03
 1.304285E+00  5.9610E+03
 1.394281E+00  5.0809E+03
 1.490486E+00  4.3343E+03
 1.593329E+00  3.6982E+03
 1.703269E+00  3.1222E+03
 1.820795E+00  2.6343E+03
 1.946430E+00  2.2227E+03
 2.080733E+00  1.8753E+03
 2.224304E+00  1.5811E+03
 2.377781E+00  1.3296E+03
 2.541848E+00  1.1186E+03
 2.717235E+00  9.4178E+02
 2.904724E+00  7.9366E+02
 3.105150E+00  6.6540E+02
 3.319406E+00  5.5521E+02
 3.548445E+00  4.6374E+02
 3.793288E+00  3.8722E+02
 4.055024E+00  3.2183E+02
 4.334821E+00  2.6785E+02
 4.633924E+00  2.2325E+02
 4.953664E+00  1.8575E+02
 5.295467E+00  1.5444E+02
 5.660855E+00  1.2855E+02
 6.051453E+00  1.0714E+02
 6.469004E+00  8.9404E+01
 6.915365E+00  7.4701E+01
 7.392525E+00  6.2497E+01
 7.902609E+00  5.2356E+01
 8.447890E+00  4.3919E+01
 8.799322E+00  3.9475E+01
 8.934005E+00  3.7905E+01
 8.969921E+00  3.7472E+01
 9.030794E+00  2.8468E+02
 9.158478E+00  2.7318E+02
 9.653919E+00  2.3525E+02
 1.032004E+01  1.9728E+02
 1.103212E+01  1.6628E+02
 1.179334E+01  1.4023E+02
 1.260708E+01  1.1748E+02
 1.347697E+01  9.8280E+01
 1.440688E+01  8.2115E+01
 1.540095E+01  6.8553E+01
 1.646362E+01  5.7211E+01
 1.759961E+01  4.7749E+01
 1.881398E+01  3.9716E+01
 2.011215E+01  3.2995E+01
 2.149988E+01  2.7422E+01
 2.298338E+01  2.2797E+01
 2.456923E+01  1.8952E+01
 2.626450E+01  1.5759E+01
 2.807676E+01  1.3052E+01
 3.001405E+01  1.0801E+01
 3.208502E+01  8.9450E+00
 3.429889E+01  7.4136E+00
 3.666551E+01  6.1500E+00
 3.919543E+01  5.1043E+00
 4.189992E+01  4.2217E+00
 4.479101E+01  3.4968E+00
 4.788159E+01  2.9016E+00
 5.118542E+01  2.4124E+00
 5.471721E+01  2.0104E+00
 5.849270E+01  1.6796E+00
 6.252870E+01  1.4076E+00
 6.684318E+01  1.1836E+00
 7.145536E+01  9.9910E-01
 7.638578E+01  8.4703E-01
 8.165640E+01  7.2087E-01
 8.729069E+01  6.1553E-01
 9.331374E+01  5.2879E-01
 9.975239E+01  4.5727E-01
 1.066353E+02  3.9821E-01
 1.139931E+02  3.4934E-01
 1.218587E+02  3.0882E-01
 1.302669E+02  2.7512E-01
 1.392553E+02  2.4700E-01
 1.488640E+02  2.2346E-01
 1.591356E+02  2.0368E-01
 1.701159E+02  1.8697E-01
 1.818539E+02  1.7278E-01
 1.944018E+02  1.6064E-01
 2.078156E+02  1.5021E-01
 2.221548E+02  1.4116E-01
 2.374835E+02  1.3327E-01
 2.538699E+02  1.2632E-01
 2.713869E+02  1.2015E-01
 2.901126E+02  1.1461E-01
 3.101304E+02  1.0961E-01
 3.315294E+02  1.0505E-01
 3.544049E+02  1.0086E-01
 3.788588E+02  9.6977E-02
 4.050001E+02  9.3355E-02
 4.329451E+02  8.9953E-02
