                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  1.8754E+05
 1.142761E-02  1.7014E+05
 1.221612E-02  1.5163E+05
 1.305903E-02  1.3290E+05
 1.396010E-02  1.1468E+05
 1.492335E-02  9.7604E+04
 1.595306E-02  8.2109E+04
 1.705382E-02  6.8422E+04
 1.823053E-02  5.6593E+04
 1.948844E-02  4.6553E+04
 2.083314E-02  3.8153E+04
 2.227063E-02  3.1207E+04
 2.380730E-02  2.5514E+04
 2.545001E-02  2.0877E+04
 2.720606E-02  1.7119E+04
 2.908327E-02  1.4080E+04
 3.109002E-02  1.1627E+04
 3.323523E-02  9.6449E+03
 3.373050E-02  9.2598E+03
 3.386610E-02  9.1585E+03
 3.406950E-02  1.2502E+05
 3.457800E-02  1.1548E+05
 3.552846E-02  9.9903E+04
 3.797993E-02  7.0207E+04
 4.060054E-02  5.0270E+04
 4.340198E-02  3.6867E+04
 4.639671E-02  2.7684E+04
 4.959809E-02  2.1273E+04
 5.302035E-02  1.6713E+04
 5.667876E-02  1.3409E+04
 5.693800E-02  1.3219E+04
 5.780950E-02  1.2611E+04
 5.804190E-02  1.2458E+04
 5.839050E-02  1.3137E+04
 5.926200E-02  1.2625E+04
 6.058959E-02  1.1929E+04
 6.477028E-02  1.0239E+04
 6.923942E-02  8.9673E+03
 7.401695E-02  7.9876E+03
 7.912411E-02  7.2164E+03
 8.458368E-02  6.5956E+03
 9.041995E-02  6.0843E+03
 9.665893E-02  5.6533E+03
 1.033284E-01  5.2822E+03
 1.104581E-01  4.9558E+03
 1.180797E-01  4.6635E+03
 1.262272E-01  4.3975E+03
 1.349368E-01  4.1519E+03
 1.442475E-01  3.9223E+03
 1.542005E-01  3.7051E+03
 1.648404E-01  3.4978E+03
 1.762144E-01  3.2988E+03
 1.883732E-01  3.1069E+03
 2.005080E-01  2.9329E+03
 2.013709E-01  2.9211E+03
 2.032520E-01  2.8957E+03
 2.035770E-01  2.8913E+03
 2.043954E-01  2.8804E+03
 2.056230E-01  5.8270E+03
 2.063630E-01  5.8935E+03
 2.071926E-01  5.9699E+03
 2.084370E-01  8.0925E+03
 2.086920E-01  8.1346E+03
 2.115480E-01  8.6297E+03
 2.152655E-01  9.3432E+03
 2.301188E-01  1.3062E+04
 2.459970E-01  1.7574E+04
 2.629708E-01  2.1816E+04
 2.811158E-01  2.5106E+04
 3.005128E-01  2.7054E+04
 3.212482E-01  2.7603E+04
 3.434143E-01  2.6946E+04
 3.557400E-01  2.6216E+04
 3.611850E-01  2.5837E+04
 3.626370E-01  2.5732E+04
 3.648150E-01  2.8401E+04
 3.671099E-01  2.8220E+04
 3.702600E-01  2.7966E+04
 3.708320E-01  2.7919E+04
 3.765080E-01  2.7444E+04
 3.780216E-01  2.7314E+04
 3.802920E-01  2.8298E+04
 3.859680E-01  2.7798E+04
 3.924405E-01  2.7216E+04
 4.195189E-01  2.4748E+04
 4.484657E-01  2.2193E+04
 4.590320E-01  2.1309E+04
 4.660580E-01  2.0738E+04
 4.679316E-01  2.0589E+04
 4.707420E-01  2.1264E+04
 4.777680E-01  2.0706E+04
 4.794098E-01  2.0578E+04
 5.124891E-01  1.8176E+04
 5.478508E-01  1.5970E+04
 5.856525E-01  1.3975E+04
 6.260625E-01  1.2194E+04
 6.692609E-01  1.0610E+04
 7.154399E-01  9.2134E+03
 7.648052E-01  7.9880E+03
 8.175768E-01  6.9141E+03
 8.739896E-01  5.9735E+03
 9.342948E-01  5.1535E+03
 9.987612E-01  4.4419E+03
 1.067676E+00  3.7699E+03
 1.141345E+00  3.2011E+03
 1.220098E+00  2.7206E+03
 1.304285E+00  2.3144E+03
 1.394281E+00  1.9713E+03
 1.490486E+00  1.6775E+03
 1.593329E+00  1.4218E+03
 1.703269E+00  1.2061E+03
 1.820795E+00  1.0248E+03
 1.946430E+00  8.7123E+02
 2.080733E+00  7.4127E+02
 2.224304E+00  6.3157E+02
 2.323090E+00  5.6943E+02
 2.358648E+00  5.4926E+02
 2.368130E+00  5.4406E+02
 2.377781E+00  2.1535E+03
 2.382353E+00  2.1413E+03
 2.415406E+00  2.0559E+03
 2.417910E+00  2.0496E+03
 2.452376E+00  1.9658E+03
 2.462235E+00  1.9427E+03
 2.477023E+00  2.6708E+03
 2.513994E+00  2.5609E+03
 2.541848E+00  2.4842E+03
 2.643746E+00  2.2371E+03
 2.684212E+00  2.1513E+03
 2.695002E+00  2.1293E+03
 2.711189E+00  2.4130E+03
 2.717235E+00  2.3999E+03
