                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 3.246150E-02  1.8643E+05
 3.294600E-02  1.6050E+05
 3.323523E-02  1.4692E+05
 3.552846E-02  7.4830E+04
 3.797993E-02  4.1275E+04
 4.060054E-02  2.6322E+04
 4.340198E-02  1.8922E+04
 4.639671E-02  1.4996E+04
 4.959809E-02  1.2854E+04
 5.272400E-02  1.1788E+04
 5.302035E-02  1.1720E+04
 5.353100E-02  1.1615E+04
 5.374620E-02  1.1574E+04
 5.406900E-02  1.6562E+04
 5.487600E-02  1.6477E+04
 5.667876E-02  1.6372E+04
 6.058959E-02  1.6439E+04
 6.477028E-02  1.6735E+04
 6.923942E-02  1.7161E+04
 7.401695E-02  1.7655E+04
 7.912411E-02  1.8167E+04
 8.458368E-02  1.8651E+04
 9.041995E-02  1.9063E+04
 9.665893E-02  1.9365E+04
 1.033284E-01  1.9521E+04
 1.104581E-01  1.9508E+04
 1.180797E-01  1.9309E+04
 1.262272E-01  1.8921E+04
 1.349368E-01  1.8341E+04
 1.442475E-01  1.7569E+04
 1.542005E-01  1.6636E+04
 1.648404E-01  1.5583E+04
 1.762144E-01  1.4451E+04
 1.883732E-01  1.3279E+04
 2.013709E-01  1.2103E+04
 2.152655E-01  1.0951E+04
 2.301188E-01  9.8448E+03
 2.459970E-01  8.8009E+03
 2.629708E-01  7.8298E+03
 2.811158E-01  6.9374E+03
 3.005128E-01  6.1257E+03
 3.212482E-01  5.3937E+03
 3.434143E-01  4.7381E+03
 3.671099E-01  4.1543E+03
 3.924405E-01  3.6371E+03
 3.941560E-01  3.6054E+03
 3.985660E-01  3.5260E+03
 4.001890E-01  3.4973E+03
 4.017978E-01  3.4692E+03
 4.042110E-01  2.5524E+04
 4.046665E-01  2.5461E+04
 4.062933E-01  2.5236E+04
 4.087335E-01  3.5735E+04
 4.102440E-01  3.5444E+04
 4.148340E-01  3.4581E+04
 4.195189E-01  3.3730E+04
 4.484657E-01  2.9091E+04
 4.794098E-01  2.5040E+04
 4.903920E-01  2.3781E+04
 4.978980E-01  2.2968E+04
 4.998996E-01  2.2757E+04
 5.029020E-01  2.5435E+04
 5.104080E-01  2.4625E+04
 5.124891E-01  2.4407E+04
 5.478508E-01  2.1066E+04
 5.856525E-01  1.8144E+04
 6.260625E-01  1.5581E+04
 6.692609E-01  1.3342E+04
 7.154399E-01  1.1401E+04
 7.648052E-01  9.7248E+03
 8.175768E-01  8.2822E+03
 8.739896E-01  7.0407E+03
 9.342948E-01  5.9735E+03
 9.987612E-01  5.0624E+03
 1.067676E+00  4.2682E+03
 1.141345E+00  3.5937E+03
 1.220098E+00  3.0228E+03
 1.304285E+00  2.5410E+03
 1.394281E+00  2.1353E+03
 1.490486E+00  1.7943E+03
 1.593329E+00  1.5080E+03
 1.703269E+00  1.2619E+03
 1.820795E+00  1.0561E+03
 1.946430E+00  8.8491E+02
 2.080733E+00  7.4036E+02
 2.224304E+00  6.1882E+02
 2.377781E+00  5.1776E+02
 2.541848E+00  4.3368E+02
 2.717235E+00  3.6363E+02
 2.904724E+00  3.0524E+02
 3.105150E+00  2.5397E+02
 3.319406E+00  2.0960E+02
 3.548445E+00  1.7320E+02
 3.793288E+00  1.4330E+02
 4.055024E+00  1.1870E+02
 4.334821E+00  9.8458E+01
 4.402944E+00  9.4266E+01
 4.470336E+00  9.0360E+01
 4.488307E+00  8.9356E+01
 4.515264E+00  8.2646E+02
 4.582656E+00  7.9237E+02
 4.633924E+00  7.6769E+02
 4.953664E+00  6.4087E+02
 5.295467E+00  5.3932E+02
 5.660855E+00  4.5511E+02
 6.051453E+00  3.8286E+02
 6.469004E+00  3.2077E+02
 6.915365E+00  2.6846E+02
 7.392525E+00  2.2454E+02
 7.902609E+00  1.8772E+02
 8.447890E+00  1.5693E+02
 9.030794E+00  1.3104E+02
 9.653919E+00  1.0844E+02
 1.032004E+01  8.9718E+01
 1.103212E+01  7.4249E+01
 1.179334E+01  6.1461E+01
 1.260708E+01  5.0889E+01
 1.347697E+01  4.2148E+01
 1.440688E+01  3.4919E+01
 1.540095E+01  2.8939E+01
 1.646362E+01  2.3993E+01
 1.759961E+01  1.9900E+01
 1.881398E+01  1.6513E+01
 2.011215E+01  1.3664E+01
 2.149988E+01  1.1276E+01
 2.298338E+01  9.3116E+00
 2.456923E+01  7.6960E+00
 2.626450E+01  6.3666E+00
 2.807676E+01  5.2442E+00
 3.001405E+01  4.3182E+00
 3.208502E+01  3.5617E+00
 3.429889E+01  2.9434E+00
 3.666551E+01  2.4379E+00
 3.919543E+01  2.0244E+00
 4.189992E+01  1.6862E+00
 4.479101E+01  1.4093E+00
 4.788159E+01  1.1824E+00
 5.118542E+01  9.9650E-01
 5.471721E+01  8.4399E-01
 5.849270E+01  7.1880E-01
 6.252870E+01  6.1591E-01
 6.684318E+01  5.3127E-01
 7.145536E+01  4.6154E-01
 7.638578E+01  4.0398E-01
 8.165640E+01  3.5621E-01
 8.729069E+01  3.1630E-01
 9.331374E+01  2.8324E-01
 9.975239E+01  2.5578E-01
 1.066353E+02  2.3288E-01
 1.139931E+02  2.1370E-01
 1.218587E+02  1.9754E-01
 1.302669E+02  1.8386E-01
 1.392553E+02  1.7221E-01
 1.488640E+02  1.6220E-01
 1.591356E+02  1.5354E-01
 1.701159E+02  1.4598E-01
 1.818539E+02  1.3931E-01
 1.944018E+02  1.3338E-01
 2.078156E+02  1.2805E-01
 2.221548E+02  1.2321E-01
 2.374835E+02  1.1878E-01
