                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 1.069000E-02  1.6775E+05
 1.142761E-02  1.6744E+05
 1.221612E-02  1.6651E+05
 1.305903E-02  1.6495E+05
 1.396010E-02  1.6268E+05
 1.492335E-02  1.5963E+05
 1.595306E-02  1.5586E+05
 1.705382E-02  1.5145E+05
 1.823053E-02  1.4647E+05
 1.948844E-02  1.4104E+05
 2.083314E-02  1.3522E+05
 2.227063E-02  1.2913E+05
 2.380730E-02  1.2284E+05
 2.545001E-02  1.1645E+05
 2.720606E-02  1.1003E+05
 2.908327E-02  1.0364E+05
 3.109002E-02  9.7352E+04
 3.323523E-02  9.1213E+04
 3.552846E-02  8.5263E+04
 3.797993E-02  7.9537E+04
 4.060054E-02  7.4059E+04
 4.340198E-02  6.8847E+04
 4.639671E-02  6.3911E+04
 4.959809E-02  5.9258E+04
 5.302035E-02  5.4888E+04
 5.478200E-02  5.2849E+04
 5.562050E-02  5.1925E+04
 5.584410E-02  5.1683E+04
 5.617950E-02  7.3446E+04
 5.667876E-02  7.1677E+04
 5.701800E-02  7.0527E+04
 6.058959E-02  6.0486E+04
 6.134800E-02  5.8750E+04
 6.228700E-02  5.6700E+04
 6.253740E-02  5.6150E+04
 6.291300E-02  6.5461E+04
 6.385200E-02  6.2625E+04
 6.477028E-02  6.0099E+04
 6.923942E-02  5.0409E+04
 7.401695E-02  4.3330E+04
 7.912411E-02  3.7899E+04
 8.458368E-02  3.3503E+04
 9.041995E-02  2.9815E+04
 9.329600E-02  2.8273E+04
 9.472400E-02  2.7562E+04
 9.510480E-02  2.7378E+04
 9.567600E-02  2.7884E+04
 9.665893E-02  2.7434E+04
 9.710400E-02  2.7235E+04
 1.033284E-01  2.4722E+04
 1.104581E-01  2.2339E+04
 1.180797E-01  2.0224E+04
 1.262272E-01  1.8337E+04
 1.349368E-01  1.6643E+04
 1.442475E-01  1.5119E+04
 1.542005E-01  1.3744E+04
 1.648404E-01  1.2501E+04
 1.762144E-01  1.1373E+04
 1.883732E-01  1.0349E+04
 2.013709E-01  9.4178E+03
 2.152655E-01  8.5682E+03
 2.301188E-01  7.7923E+03
 2.459970E-01  7.0817E+03
 2.629708E-01  6.4300E+03
 2.811158E-01  5.8317E+03
 3.005128E-01  5.2824E+03
 3.212482E-01  4.7783E+03
 3.434143E-01  4.3161E+03
 3.593660E-01  4.0240E+03
 3.648665E-01  3.9301E+03
 3.653440E-01  3.9221E+03
 3.663333E-01  3.9057E+03
 3.671099E-01  8.2928E+03
 3.685335E-01  8.3371E+03
 3.709360E-01  8.4141E+03
 3.724272E-01  8.4634E+03
 3.740340E-01  1.1603E+04
 3.746640E-01  1.1644E+04
 3.802560E-01  1.2020E+04
 3.924405E-01  1.2920E+04
 4.195189E-01  1.5163E+04
 4.484657E-01  1.6871E+04
 4.794098E-01  1.7651E+04
 5.124891E-01  1.7525E+04
 5.478508E-01  1.6680E+04
 5.599720E-01  1.6287E+04
 5.685430E-01  1.5989E+04
 5.708286E-01  1.5907E+04
 5.742570E-01  1.7944E+04
 5.828280E-01  1.7596E+04
 5.856525E-01  1.7479E+04
 5.903520E-01  1.7284E+04
 5.993880E-01  1.6906E+04
 6.017976E-01  1.6804E+04
 6.054120E-01  1.7528E+04
 6.144480E-01  1.7137E+04
 6.260625E-01  1.6635E+04
 6.692609E-01  1.4828E+04
 7.031500E-01  1.3515E+04
 7.139125E-01  1.3123E+04
 7.154399E-01  1.3068E+04
 7.167825E-01  1.3020E+04
 7.210875E-01  1.3430E+04
 7.318500E-01  1.3048E+04
 7.648052E-01  1.1954E+04
 8.175768E-01  1.0427E+04
 8.739896E-01  9.0633E+03
