                 [µ/?]
       E         Total
     (keV)       cm2 g-1
 7.135500E-03  8.0680E+05
 7.242000E-03  8.0601E+05
 1.069000E-02  7.0453E+05
 1.142761E-02  6.7313E+05
 1.221612E-02  6.4097E+05
 1.305903E-02  6.0878E+05
 1.396010E-02  5.7706E+05
 1.492335E-02  5.4613E+05
 1.595306E-02  5.1617E+05
 1.705382E-02  4.8727E+05
 1.823053E-02  4.5943E+05
 1.948844E-02  4.3262E+05
 2.083314E-02  4.0679E+05
 2.227063E-02  3.8187E+05
 2.322600E-02  3.6662E+05
 2.358150E-02  3.6119E+05
 2.367630E-02  3.5976E+05
 2.380730E-02  3.7167E+05
 2.381850E-02  3.7152E+05
 2.417400E-02  3.6683E+05
 2.545001E-02  3.5098E+05
 2.720606E-02  3.3141E+05
 2.908327E-02  3.1245E+05
 3.109002E-02  2.9370E+05
 3.323523E-02  2.7509E+05
 3.552846E-02  2.5667E+05
 3.797993E-02  2.3849E+05
 4.060054E-02  2.2064E+05
 4.340198E-02  2.0322E+05
 4.639671E-02  1.8635E+05
 4.959809E-02  1.7012E+05
 5.302035E-02  1.5462E+05
 5.667876E-02  1.3994E+05
 6.058959E-02  1.2614E+05
 6.477028E-02  1.1326E+05
 6.923942E-02  1.0132E+05
 7.401695E-02  9.0338E+04
 7.912411E-02  8.0288E+04
 8.458368E-02  7.1150E+04
 9.041995E-02  6.2884E+04
 9.665893E-02  5.5445E+04
 1.033284E-01  4.8768E+04
 1.104581E-01  4.2799E+04
 1.180797E-01  3.7485E+04
 1.262272E-01  3.2773E+04
 1.349368E-01  2.8528E+04
 1.442475E-01  2.4488E+04
 1.542005E-01  2.0990E+04
 1.648404E-01  1.7971E+04
 1.762144E-01  1.5370E+04
 1.883732E-01  1.3135E+04
 2.013709E-01  1.1217E+04
 2.152655E-01  9.5744E+03
 2.301188E-01  8.1689E+03
 2.459970E-01  6.9677E+03
 2.629708E-01  5.9419E+03
 2.811158E-01  5.0668E+03
 3.005128E-01  4.3204E+03
 3.212482E-01  3.6844E+03
 3.434143E-01  3.1423E+03
 3.671099E-01  2.6807E+03
 3.924405E-01  2.2874E+03
 4.195189E-01  1.9526E+03
 4.484657E-01  1.6656E+03
 4.794098E-01  1.4093E+03
 5.124891E-01  1.1918E+03
 5.213600E-01  1.1413E+03
 5.293400E-01  1.0985E+03
 5.314680E-01  1.0874E+03
 5.346600E-01  2.0204E+04
 5.426400E-01  1.9564E+04
 5.478508E-01  1.9162E+04
 5.856525E-01  1.6579E+04
 6.260625E-01  1.4273E+04
 6.692609E-01  1.2194E+04
 7.154399E-01  1.0364E+04
 7.648052E-01  8.7790E+03
 8.175768E-01  7.4226E+03
 8.739896E-01  6.2705E+03
 9.342948E-01  5.2808E+03
 9.987612E-01  4.4347E+03
 1.067676E+00  3.7006E+03
 1.141345E+00  3.0861E+03
 1.220098E+00  2.5724E+03
 1.304285E+00  2.1433E+03
 1.394281E+00  1.7851E+03
 1.490486E+00  1.4864E+03
 1.593329E+00  1.2372E+03
 1.703269E+00  1.0297E+03
 1.820795E+00  8.5675E+02
 1.946430E+00  7.1277E+02
 2.080733E+00  5.9295E+02
 2.224304E+00  4.9071E+02
 2.377781E+00  4.0507E+02
 2.541848E+00  3.3439E+02
 2.717235E+00  2.7607E+02
 2.904724E+00  2.2795E+02
 3.105150E+00  1.8730E+02
 3.319406E+00  1.5320E+02
 3.548445E+00  1.2531E+02
 3.793288E+00  1.0253E+02
 4.055024E+00  8.3902E+01
 4.334821E+00  6.8674E+01
 4.633924E+00  5.6224E+01
 4.953664E+00  4.6045E+01
 5.295467E+00  3.7721E+01
 5.660855E+00  3.0914E+01
 6.051453E+00  2.5347E+01
 6.469004E+00  2.0793E+01
 6.915365E+00  1.7067E+01
 7.392525E+00  1.4019E+01
 7.902609E+00  1.1524E+01
 8.447890E+00  9.4830E+00
 9.030794E+00  7.8007E+00
 9.653919E+00  6.3937E+00
 1.032004E+01  5.2389E+00
 1.103212E+01  4.2922E+00
 1.179334E+01  3.5245E+00
 1.260708E+01  2.9021E+00
 1.347697E+01  2.3975E+00
 1.440688E+01  1.9880E+00
 1.540095E+01  1.6555E+00
 1.646362E+01  1.3855E+00
 1.759961E+01  1.1660E+00
 1.881398E+01  9.8748E-01
 2.011215E+01  8.4207E-01
 2.149988E+01  7.2355E-01
 2.298338E+01  6.2680E-01
 2.456923E+01  5.4770E-01
 2.626450E+01  4.8291E-01
 2.807676E+01  4.2890E-01
 3.001405E+01  3.8440E-01
 3.208502E+01  3.4783E-01
 3.429889E+01  3.1767E-01
 3.666551E+01  2.9267E-01
 3.919543E+01  2.7185E-01
 4.189992E+01  2.5437E-01
 4.479101E+01  2.3962E-01
 4.788159E+01  2.2704E-01
 5.118542E+01  2.1622E-01
 5.471721E+01  2.0683E-01
 5.849270E+01  1.9859E-01
 6.252870E+01  1.9128E-01
 6.684318E+01  1.8471E-01
 7.145536E+01  1.7875E-01
 7.638578E+01  1.7328E-01
 8.165640E+01  1.6821E-01
 8.729069E+01  1.6348E-01
 9.331374E+01  1.5900E-01
 9.975239E+01  1.5476E-01
 1.066353E+02  1.5070E-01
 1.139931E+02  1.4681E-01
 1.218587E+02  1.4304E-01
 1.302669E+02  1.3941E-01
 1.392553E+02  1.3588E-01
 1.488640E+02  1.3245E-01
 1.591356E+02  1.2912E-01
 1.701159E+02  1.2586E-01
 1.818539E+02  1.2269E-01
 1.944018E+02  1.1960E-01
 2.078156E+02  1.1659E-01
 2.221548E+02  1.1365E-01
 2.374835E+02  1.1080E-01
 2.538699E+02  1.0801E-01
 2.713869E+02  1.0532E-01
 2.901126E+02  1.0269E-01
 3.101304E+02  1.0014E-01
 3.315294E+02  9.7683E-02
 3.544049E+02  9.5297E-02
 3.788588E+02  9.2992E-02
 4.050001E+02  9.0768E-02
 4.329451E+02  8.8625E-02
